question_id,question_no,round_id,lesson_id,sentence1_origin,sentence2_origin,sentence_first_ja,sentence_second_ja,highlight_word,bubble_gray,chip_input,audio1_input,audio2_input,voice1,voice2,audio_auto,icon_first,icon_second,position_first,position_second,sentence_first_en,sentence_second_en,answer,chips,audio_first,audio_second
st1_sec4_e0193b,26,ast1_sec4_r03,,Stay away from that dog! It looks mean!,"Oh no, you're right. Let's go this way.",あの犬に近づかないで!怖そうだよ！,あ、ほんとだ。こっちの道行こう。,away,1,"Oh no, you're right. Let's go this way.",1-4-13,1-4-13,Ivy,Ruth,2,user,05.png,right,left,Stay away from that dog! It looks mean!,____________,"Oh no, you're right. Let's go this way.","Oh|no,|you're|right.|Let's|go|this|way.",1-4-13-a.mp3,1-4-13-b.mp3
st1_sec4_e0194a,27,ast1_sec4_r03,,What do you want to be in the future?,I want to be a chef and make yummy food!,将来何になりたい？,シェフになっておいしい料理を作りたい！,future,2,What do you want to be in the future?,1-4-14,1-4-14,Ivy,Ruth,1,user,05.png,right,left,____________,____________,What do you want to be in the future?,What|do|you|want|to|be|in|the|future?,1-4-14-a.mp3,1-4-14-b.mp3
st1_sec4_e0194b,28,ast1_sec4_r03,,What do you want to be in the future?,I want to be a chef and make yummy food!,将来何になりたい？,シェフになっておいしい料理を作りたい！,future,1,I want to be a chef and make yummy food!,1-4-14,1-4-14,Ivy,Ruth,2,user,05.png,right,left,What do you want to be in the future?,____________,I want to be a chef and make yummy food!,I|want|to|be|a|chef|and|make|yummy|food!,1-4-14-a.mp3,1-4-14-b.mp3
st1_sec4_e0195a,29,ast1_sec4_r03,,Mom got married to Dad twenty years ago!,"Whoa, that's a long time!",ママは20年前にパパと結婚したんだよ！,わぁ、長いね！,got married to,2,Mom got married to Dad twenty years ago!,1-4-15,1-4-15,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Mom got married to Dad twenty years ago!,Mom|got|married|to|Dad|twenty|years|ago!,1-4-15-a.mp3,1-4-15-b.mp3
st1_sec4_e0195b,30,ast1_sec4_r03,,Mom got married to Dad twenty years ago!,"Whoa, that's a long time!",ママは20年前にパパと結婚したんだよ！,わぁ、長いね！,got married to,1,"Whoa, that's a long time!",1-4-15,1-4-15,Ivy,Ruth,2,user,05.png,right,left,Mom got married to Dad twenty years ago!,____________,"Whoa, that's a long time!","Whoa,|that's|a|long|time!",1-4-15-a.mp3,1-4-15-b.mp3
st1_sec4_e0196a,31,ast1_sec4_r04,,I want to become a doctor someday!,Cool! You'll be a great one.,いつかお医者さんになりたいな！,いいね!きっといいお医者さんになるよ。,become,2,I want to become a doctor someday!,1-4-16,1-4-16,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I want to become a doctor someday!,I|want|to|become|a|doctor|someday!,1-4-16-a.mp3,1-4-16-b.mp3
st1_sec4_e0196b,32,ast1_sec4_r04,,I want to become a doctor someday!,Cool! You'll be a great one.,いつかお医者さんになりたいな！,いいね!きっといいお医者さんになるよ。,become,1,Cool! You'll be a great one.,1-4-16,1-4-16,Ivy,Ruth,2,user,05.png,right,left,I want to become a doctor someday!,____________,Cool! You'll be a great one.,Cool!|You'll|be|a|great|one.,1-4-16-a.mp3,1-4-16-b.mp3
st1_sec4_e0197a,33,ast1_sec4_r04,,Don't forget to feed the cat before you leave home!,"Okay, I'll do it now.",家を出る前に猫にごはんをあげるの忘れないでね！,うん、今やるよ。,leave home,2,Don't forget to feed the cat before you leave home!,1-4-17,1-4-17,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Don't forget to feed the cat before you leave home!,Don't|forget|to|feed|the|cat|before|you|leave|home!,1-4-17-a.mp3,1-4-17-b.mp3
st1_sec4_e0197b,34,ast1_sec4_r04,,Don't forget to feed the cat before you leave home!,"Okay, I'll do it now.",家を出る前に猫にごはんをあげるの忘れないでね！,うん、今やるよ。,leave home,1,"Okay, I'll do it now.",1-4-17,1-4-17,Ivy,Ruth,2,user,05.png,right,left,Don't forget to feed the cat before you leave home!,____________,"Okay, I'll do it now.","Okay,|I'll|do|it|now.",1-4-17-a.mp3,1-4-17-b.mp3
st1_sec4_e0198a,35,ast1_sec4_r04,,Look at this cute puppy!,"Aww, can I pet it?",この子犬を見て、かわいい！,あぁ、なでてもいい？,cute,2,Look at this cute puppy!,1-4-18,1-4-18,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Look at this cute puppy!,Look|at|this|cute|puppy!,1-4-18-a.mp3,1-4-18-b.mp3
st1_sec4_e0198b,36,ast1_sec4_r04,,Look at this cute puppy!,"Aww, can I pet it?",この子犬を見て、かわいい！,あぁ、なでてもいい？,cute,1,"Aww, can I pet it?",1-4-18,1-4-18,Ivy,Ruth,2,user,05.png,right,left,Look at this cute puppy!,____________,"Aww, can I pet it?","Aww,|can|I|pet|it?",1-4-18-a.mp3,1-4-18-b.mp3
st1_sec4_e0199a,37,ast1_sec4_r04,,"Listen carefully to the teacher, okay?","Yes, I will!",先生の話をよく聞いてね、いい？,はい、聞きます！,carefully,2,"Listen carefully to the teacher, okay?",1-4-19,1-4-19,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"Listen carefully to the teacher, okay?","Listen|carefully|to|the|teacher,|okay?",1-4-19-a.mp3,1-4-19-b.mp3
st1_sec4_e0199b,38,ast1_sec4_r04,,"Listen carefully to the teacher, okay?","Yes, I will!",先生の話をよく聞いてね、いい？,はい、聞きます！,carefully,1,"Yes, I will!",1-4-19,1-4-19,Ivy,Ruth,2,user,05.png,right,left,"Listen carefully to the teacher, okay?",____________,"Yes, I will!","Yes,|I|will!",1-4-19-a.mp3,1-4-19-b.mp3
st1_sec4_e0200a,39,ast1_sec4_r04,,This pencil case is so useful!,Right? It can hold so many things!,この筆箱、すごく便利！,でしょ?たくさん入るんだよ！,useful,2,This pencil case is so useful!,1-4-20,1-4-20,Ivy,Ruth,1,user,05.png,right,left,____________,____________,This pencil case is so useful!,This|pencil|case|is|so|useful!,1-4-20-a.mp3,1-4-20-b.mp3
st1_sec4_e0200b,40,ast1_sec4_r04,,This pencil case is so useful!,Right? It can hold so many things!,この筆箱、すごく便利！,でしょ?たくさん入るんだよ！,useful,1,Right? It can hold so many things!,1-4-20,1-4-20,Ivy,Ruth,2,user,05.png,right,left,This pencil case is so useful!,____________,Right? It can hold so many things!,Right?|It|can|hold|so|many|things!,1-4-20-a.mp3,1-4-20-b.mp3
st1_sec4_e0201a,41,ast1_sec4_r05,,My dad is a firefighter.,I see. That's such a cool job!,私のパパは消防士なんだ。,へぇ。すごくかっこいい仕事だね！,I see.,2,My dad is a firefighter.,1-4-21,1-4-21,Ivy,Ruth,1,user,05.png,right,left,____________,____________,My dad is a firefighter.,My|dad|is|a|firefighter.,1-4-21-a.mp3,1-4-21-b.mp3
st1_sec4_e0201b,42,ast1_sec4_r05,,My dad is a firefighter.,I see. That's such a cool job!,私のパパは消防士なんだ。,へぇ。すごくかっこいい仕事だね！,I see.,1,I see. That's such a cool job!,1-4-21,1-4-21,Ivy,Ruth,2,user,05.png,right,left,My dad is a firefighter.,____________,I see. That's such a cool job!,I|see.|That's|such|a|cool|job!,1-4-21-a.mp3,1-4-21-b.mp3
st1_sec4_e0202a,43,ast1_sec4_r05,,I have my own room now!,Lucky! Can I come see it?,自分の部屋ができたんだ！,いいなぁ！見に行ってもいい？,own,2,I have my own room now!,1-4-22,1-4-22,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I have my own room now!,I|have|my|own|room|now!,1-4-22-a.mp3,1-4-22-b.mp3
st1_sec4_e0202b,44,ast1_sec4_r05,,I have my own room now!,Lucky! Can I come see it?,自分の部屋ができたんだ！,いいなぁ！見に行ってもいい？,own,1,Lucky! Can I come see it?,1-4-22,1-4-22,Ivy,Ruth,2,user,05.png,right,left,I have my own room now!,____________,Lucky! Can I come see it?,Lucky!|Can|I|come|see|it?,1-4-22-a.mp3,1-4-22-b.mp3
st1_sec4_e0203a,45,ast1_sec4_r05,,Can you send me a photo of the puppy?,Sure! Hold on a second.,子犬の写真送ってくれる？,いいよ!ちょっと待ってね。,send,2,Can you send me a photo of the puppy?,1-4-23,1-4-23,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Can you send me a photo of the puppy?,Can|you|send|me|a|photo|of|the|puppy?,1-4-23-a.mp3,1-4-23-b.mp3
st1_sec4_e0203b,46,ast1_sec4_r05,,Can you send me a photo of the puppy?,Sure! Hold on a second.,子犬の写真送ってくれる？,いいよ!ちょっと待ってね。,send,1,Sure! Hold on a second.,1-4-23,1-4-23,Ivy,Ruth,2,user,05.png,right,left,Can you send me a photo of the puppy?,____________,Sure! Hold on a second.,Sure!|Hold|on|a|second.,1-4-23-a.mp3,1-4-23-b.mp3
st1_sec4_e0204a,47,ast1_sec4_r05,,Look at my drawing!,"Wow, it's perfect! You're so good at art.",私の絵を見て！,わぁ、完璧だね!絵が上手だね。,perfect,2,Look at my drawing!,1-4-24,1-4-24,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Look at my drawing!,Look|at|my|drawing!,1-4-24-a.mp3,1-4-24-b.mp3
st1_sec4_e0204b,48,ast1_sec4_r05,,Look at my drawing!,"Wow, it's perfect! You're so good at art.",私の絵を見て！,わぁ、完璧だね!絵が上手だね。,perfect,1,"Wow, it's perfect! You're so good at art.",1-4-24,1-4-24,Ivy,Ruth,2,user,05.png,right,left,Look at my drawing!,____________,"Wow, it's perfect! You're so good at art.","Wow,|it's|perfect!|You're|so|good|at|art.",1-4-24-a.mp3,1-4-24-b.mp3
st1_sec4_e0205a,49,ast1_sec4_r05,,What are you doing this afternoon?,I'm going to play games with my brother!,今日の午後は何するの？,弟とゲームするんだ！,afternoon,2,What are you doing this afternoon?,1-4-25,1-4-25,Ivy,Ruth,1,user,05.png,right,left,____________,____________,What are you doing this afternoon?,What|are|you|doing|this|afternoon?,1-4-25-a.mp3,1-4-25-b.mp3
st1_sec4_e0205b,50,ast1_sec4_r05,,What are you doing this afternoon?,I'm going to play games with my brother!,今日の午後は何するの？,弟とゲームするんだ！,afternoon,1,I'm going to play games with my brother!,1-4-25,1-4-25,Ivy,Ruth,2,user,05.png,right,left,What are you doing this afternoon?,____________,I'm going to play games with my brother!,I'm|going|to|play|games|with|my|brother!,1-4-25-a.mp3,1-4-25-b.mp3
st1_sec4_e0206a,51,ast1_sec4_r06,,Why are you crying?,I lost my favorite toy...,なんで泣いてるの？,お気に入りのおもちゃをなくしちゃって…,cry,2,Why are you crying?,1-4-26,1-4-26,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Why are you crying?,Why|are|you|crying?,1-4-26-a.mp3,1-4-26-b.mp3
st1_sec4_e0206b,52,ast1_sec4_r06,,Why are you crying?,I lost my favorite toy...,なんで泣いてるの？,お気に入りのおもちゃをなくしちゃって…,cry,1,I lost my favorite toy...,1-4-26,1-4-26,Ivy,Ruth,2,user,05.png,right,left,Why are you crying?,____________,I lost my favorite toy...,I|lost|my|favorite|toy...,1-4-26-a.mp3,1-4-26-b.mp3
st1_sec4_e0207a,53,ast1_sec4_r06,,Somebody left their bag in the classroom.,Whose is it? Let's check inside.,誰かが教室にバッグを置いていったよ。,誰のだろう?中を確認してみよう。,somebody,2,Somebody left their bag in the classroom.,1-4-27,1-4-27,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Somebody left their bag in the classroom.,Somebody|left|their|bag|in|the|classroom.,1-4-27-a.mp3,1-4-27-b.mp3
st1_sec4_e0207b,54,ast1_sec4_r06,,Somebody left their bag in the classroom.,Whose is it? Let's check inside.,誰かが教室にバッグを置いていったよ。,誰のだろう?中を確認してみよう。,somebody,1,Whose is it? Let's check inside.,1-4-27,1-4-27,Ivy,Ruth,2,user,05.png,right,left,Somebody left their bag in the classroom.,____________,Whose is it? Let's check inside.,Whose|is|it?|Let's|check|inside.,1-4-27-a.mp3,1-4-27-b.mp3
st1_sec4_e0208a,55,ast1_sec4_r06,,These candies are too sweet!,Really? I think they're perfect.,このキャンディー、甘すぎるよ！,ほんと?私はちょうどいいと思うけど。,sweet,2,These candies are too sweet!,1-4-28,1-4-28,Ivy,Ruth,1,user,05.png,right,left,____________,____________,These candies are too sweet!,These|candies|are|too|sweet!,1-4-28-a.mp3,1-4-28-b.mp3
st1_sec4_e0208b,56,ast1_sec4_r06,,These candies are too sweet!,Really? I think they're perfect.,このキャンディー、甘すぎるよ！,ほんと?私はちょうどいいと思うけど。,sweet,1,Really? I think they're perfect.,1-4-28,1-4-28,Ivy,Ruth,2,user,05.png,right,left,These candies are too sweet!,____________,Really? I think they're perfect.,Really?|I|think|they're|perfect.,1-4-28-a.mp3,1-4-28-b.mp3
st1_sec4_e0209a,57,ast1_sec4_r06,,I'm a big fan of that singer!,Me too! Her songs make me so happy!,私、あの歌手の大ファンなんだ！,私も!あの人の歌、すごく元気が出る！,fan,2,I'm a big fan of that singer!,1-4-29,1-4-29,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I'm a big fan of that singer!,I'm|a|big|fan|of|that|singer!,1-4-29-a.mp3,1-4-29-b.mp3
st1_sec4_e0209b,58,ast1_sec4_r06,,I'm a big fan of that singer!,Me too! Her songs make me so happy!,私、あの歌手の大ファンなんだ！,私も!あの人の歌、すごく元気が出る！,fan,1,Me too! Her songs make me so happy!,1-4-29,1-4-29,Ivy,Ruth,2,user,05.png,right,left,I'm a big fan of that singer!,____________,Me too! Her songs make me so happy!,Me|too!|Her|songs|make|me|so|happy!,1-4-29-a.mp3,1-4-29-b.mp3
st1_sec4_e0210a,59,ast1_sec4_r06,,Who's the kindest person you know?,My grandma! She always shares her cookies.,知ってる中でいちばん優しい人って誰？,おばあちゃん!いつもクッキーを分けてくれるんだ。,person,2,Who's the kindest person you know?,1-4-30,1-4-30,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Who's the kindest person you know?,Who's|the|kindest|person|you|know?,1-4-30-a.mp3,1-4-30-b.mp3
st1_sec4_e0210b,60,ast1_sec4_r06,,Who's the kindest person you know?,My grandma! She always shares her cookies.,知ってる中でいちばん優しい人って誰？,おばあちゃん!いつもクッキーを分けてくれるんだ。,person,1,My grandma! She always shares her cookies.,1-4-30,1-4-30,Ivy,Ruth,2,user,05.png,right,left,Who's the kindest person you know?,____________,My grandma! She always shares her cookies.,My|grandma!|She|always|shares|her|cookies.,1-4-30-a.mp3,1-4-30-b.mp3
st1_sec4_e0211a,61,ast1_sec4_r07,,Welcome! Have a seat over there.,Thanks! This couch is so comfy!,いらっしゃい！あそこに座って。,ありがとう!このソファふかふか！,Have a seat,2,Welcome! Have a seat over there.,1-4-31,1-4-31,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Welcome! Have a seat over there.,Welcome!|Have|a|seat|over|there.,1-4-31-a.mp3,1-4-31-b.mp3
st1_sec4_e0211b,62,ast1_sec4_r07,,Welcome! Have a seat over there.,Thanks! This couch is so comfy!,いらっしゃい！あそこに座って。,ありがとう!このソファふかふか！,Have a seat,1,Thanks! This couch is so comfy!,1-4-31,1-4-31,Ivy,Ruth,2,user,05.png,right,left,Welcome! Have a seat over there.,____________,Thanks! This couch is so comfy!,Thanks!|This|couch|is|so|comfy!,1-4-31-a.mp3,1-4-31-b.mp3
st1_sec4_e0212a,63,ast1_sec4_r07,,Can we go swimming in the afternoon?,Sure! Bring your swimsuit!,午後に泳ぎに行ってもいい？,いいよ!水着持っておいで！,in the afternoon,2,Can we go swimming in the afternoon?,1-4-32,1-4-32,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Can we go swimming in the afternoon?,Can|we|go|swimming|in|the|afternoon?,1-4-32-a.mp3,1-4-32-b.mp3
st1_sec4_e0212b,64,ast1_sec4_r07,,Can we go swimming in the afternoon?,Sure! Bring your swimsuit!,午後に泳ぎに行ってもいい？,いいよ!水着持っておいで！,in the afternoon,1,Sure! Bring your swimsuit!,1-4-32,1-4-32,Ivy,Ruth,2,user,05.png,right,left,Can we go swimming in the afternoon?,____________,Sure! Bring your swimsuit!,Sure!|Bring|your|swimsuit!,1-4-32-a.mp3,1-4-32-b.mp3
st1_sec4_e0213a,65,ast1_sec4_r07,,I wish I was rich!,Why? What would you buy?,お金持ちだったらなぁ！,なんで?何を買うの？,rich,2,I wish I was rich!,1-4-33,1-4-33,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I wish I was rich!,I|wish|I|was|rich!,1-4-33-a.mp3,1-4-33-b.mp3
st1_sec4_e0213b,66,ast1_sec4_r07,,I wish I was rich!,Why? What would you buy?,お金持ちだったらなぁ！,なんで?何を買うの？,rich,1,Why? What would you buy?,1-4-33,1-4-33,Ivy,Ruth,2,user,05.png,right,left,I wish I was rich!,____________,Why? What would you buy?,Why?|What|would|you|buy?,1-4-33-a.mp3,1-4-33-b.mp3
st1_sec4_e0214a,67,ast1_sec4_r07,,I practice every day in order to get better.,That's why you're so good!,上手になるために毎日練習してるんだ。,だからそんなに上手なんだね！,in order to,2,I practice every day in order to get better.,1-4-34,1-4-34,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I practice every day in order to get better.,I|practice|every|day|in|order|to|get|better.,1-4-34-a.mp3,1-4-34-b.mp3
