question_id,question_no,round_id,lesson_id,sentence1_origin,sentence2_origin,sentence_first_ja,sentence_second_ja,highlight_word,bubble_gray,chip_input,audio1_input,audio2_input,voice1,voice2,audio_auto,icon_first,icon_second,position_first,position_second,sentence_first_en,sentence_second_en,answer,chips,audio_first,audio_second
st1_sec3_e0133b,26,ast1_sec3_r03,,I want to go traveling around the world!,Same! Where should we go first?,世界中を旅したいな！,同じ！まずどこ行こうか？,travel,1,Same! Where should we go first?,1-3-13,1-3-13,Ivy,Ruth,2,user,05.png,right,left,I want to go traveling around the world!,____________,Same! Where should we go first?,Same!|Where|should|we|go|first?,1-3-13-a.mp3,1-3-13-b.mp3
st1_sec3_e0134a,27,ast1_sec3_r03,,Thanks a lot for helping me!,No problem! That's what friends are for.,手伝ってくれて本当にありがとう！,どういたしまして！友だちだもん。,a lot,2,Thanks a lot for helping me!,1-3-14,1-3-14,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Thanks a lot for helping me!,Thanks|a|lot|for|helping|me!,1-3-14-a.mp3,1-3-14-b.mp3
st1_sec3_e0134b,28,ast1_sec3_r03,,Thanks a lot for helping me!,No problem! That's what friends are for.,手伝ってくれて本当にありがとう！,どういたしまして！友だちだもん。,a lot,1,No problem! That's what friends are for.,1-3-14,1-3-14,Ivy,Ruth,2,user,05.png,right,left,Thanks a lot for helping me!,____________,No problem! That's what friends are for.,No|problem!|That's|what|friends|are|for.,1-3-14-a.mp3,1-3-14-b.mp3
st1_sec3_e0135a,29,ast1_sec3_r03,,Hurry up! The bus is almost here!,"Wait, I forgot my lunch box!",急いで！バスがもうすぐ来るよ！,待って、お弁当忘れた！,almost,2,Hurry up! The bus is almost here!,1-3-15,1-3-15,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Hurry up! The bus is almost here!,Hurry|up!|The|bus|is|almost|here!,1-3-15-a.mp3,1-3-15-b.mp3
st1_sec3_e0135b,30,ast1_sec3_r03,,Hurry up! The bus is almost here!,"Wait, I forgot my lunch box!",急いで！バスがもうすぐ来るよ！,待って、お弁当忘れた！,almost,1,"Wait, I forgot my lunch box!",1-3-15,1-3-15,Ivy,Ruth,2,user,05.png,right,left,Hurry up! The bus is almost here!,____________,"Wait, I forgot my lunch box!","Wait,|I|forgot|my|lunch|box!",1-3-15-a.mp3,1-3-15-b.mp3
st1_sec3_e0136a,31,ast1_sec3_r04,,"Mom, can you buy me this game?","Maybe for your birthday, okay?",ママ、このゲーム買ってくれる？,誕生日にね、いい？,buy,2,"Mom, can you buy me this game?",1-3-16,1-3-16,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"Mom, can you buy me this game?","Mom,|can|you|buy|me|this|game?",1-3-16-a.mp3,1-3-16-b.mp3
st1_sec3_e0136b,32,ast1_sec3_r04,,"Mom, can you buy me this game?","Maybe for your birthday, okay?",ママ、このゲーム買ってくれる？,誕生日にね、いい？,buy,1,"Maybe for your birthday, okay?",1-3-16,1-3-16,Ivy,Ruth,2,user,05.png,right,left,"Mom, can you buy me this game?",____________,"Maybe for your birthday, okay?","Maybe|for|your|birthday,|okay?",1-3-16-a.mp3,1-3-16-b.mp3
st1_sec3_e0137a,33,ast1_sec3_r04,,Your bag is so different from mine!,"Yeah, my sister made it for me.",きみのバッグ、私のとぜんぜん違うね！,うん、お姉ちゃんが作ってくれたんだ。,different,2,Your bag is so different from mine!,1-3-17,1-3-17,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Your bag is so different from mine!,Your|bag|is|so|different|from|mine!,1-3-17-a.mp3,1-3-17-b.mp3
st1_sec3_e0137b,34,ast1_sec3_r04,,Your bag is so different from mine!,"Yeah, my sister made it for me.",きみのバッグ、私のとぜんぜん違うね！,うん、お姉ちゃんが作ってくれたんだ。,different,1,"Yeah, my sister made it for me.",1-3-17,1-3-17,Ivy,Ruth,2,user,05.png,right,left,Your bag is so different from mine!,____________,"Yeah, my sister made it for me.","Yeah,|my|sister|made|it|for|me.",1-3-17-a.mp3,1-3-17-b.mp3
st1_sec3_e0138a,35,ast1_sec3_r04,,I'm bored. What should we do?,I have an idea! Let's build a fort!,退屈だなぁ。何しよう？,いいこと思いついた！秘密基地を作ろう！,I have an idea,2,I'm bored. What should we do?,1-3-18,1-3-18,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I'm bored. What should we do?,I'm|bored.|What|should|we|do?,1-3-18-a.mp3,1-3-18-b.mp3
st1_sec3_e0138b,36,ast1_sec3_r04,,I'm bored. What should we do?,I have an idea! Let's build a fort!,退屈だなぁ。何しよう？,いいこと思いついた！秘密基地を作ろう！,I have an idea,1,I have an idea! Let's build a fort!,1-3-18,1-3-18,Ivy,Ruth,2,user,05.png,right,left,I'm bored. What should we do?,____________,I have an idea! Let's build a fort!,I|have|an|idea!|Let's|build|a|fort!,1-3-18-a.mp3,1-3-18-b.mp3
st1_sec3_e0139a,37,ast1_sec3_r04,,Can I borrow your eraser?,"Sure, here you go!",消しゴム借りてもいい？,いいよ、はいどうぞ！,borrow,2,Can I borrow your eraser?,1-3-19,1-3-19,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Can I borrow your eraser?,Can|I|borrow|your|eraser?,1-3-19-a.mp3,1-3-19-b.mp3
st1_sec3_e0139b,38,ast1_sec3_r04,,Can I borrow your eraser?,"Sure, here you go!",消しゴム借りてもいい？,いいよ、はいどうぞ！,borrow,1,"Sure, here you go!",1-3-19,1-3-19,Ivy,Ruth,2,user,05.png,right,left,Can I borrow your eraser?,____________,"Sure, here you go!","Sure,|here|you|go!",1-3-19-a.mp3,1-3-19-b.mp3
st1_sec3_e0140a,39,ast1_sec3_r04,,Your shoes are so dirty!,"Yeah, I was playing in the mud.",靴がすごく汚れてるよ！,うん、泥んこで遊んでたんだ。,dirty,2,Your shoes are so dirty!,1-3-20,1-3-20,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Your shoes are so dirty!,Your|shoes|are|so|dirty!,1-3-20-a.mp3,1-3-20-b.mp3
st1_sec3_e0140b,40,ast1_sec3_r04,,Your shoes are so dirty!,"Yeah, I was playing in the mud.",靴がすごく汚れてるよ！,うん、泥んこで遊んでたんだ。,dirty,1,"Yeah, I was playing in the mud.",1-3-20,1-3-20,Ivy,Ruth,2,user,05.png,right,left,Your shoes are so dirty!,____________,"Yeah, I was playing in the mud.","Yeah,|I|was|playing|in|the|mud.",1-3-20-a.mp3,1-3-20-b.mp3
st1_sec3_e0141a,41,ast1_sec3_r05,,I always get hungry after swimming.,Same! Let's grab some lunch.,泳いだあとはいつもお腹がすくんだ。,同じ！お昼ごはん食べに行こう。,get hungry,2,I always get hungry after swimming.,1-3-21,1-3-21,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I always get hungry after swimming.,I|always|get|hungry|after|swimming.,1-3-21-a.mp3,1-3-21-b.mp3
st1_sec3_e0141b,42,ast1_sec3_r05,,I always get hungry after swimming.,Same! Let's grab some lunch.,泳いだあとはいつもお腹がすくんだ。,同じ！お昼ごはん食べに行こう。,get hungry,1,Same! Let's grab some lunch.,1-3-21,1-3-21,Ivy,Ruth,2,user,05.png,right,left,I always get hungry after swimming.,____________,Same! Let's grab some lunch.,Same!|Let's|grab|some|lunch.,1-3-21-a.mp3,1-3-21-b.mp3
st1_sec3_e0142a,43,ast1_sec3_r05,,I made friends with the new kid today!,That's so nice of you!,今日、転校生と友だちになったよ！,えらいね！,made friends,2,I made friends with the new kid today!,1-3-22,1-3-22,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I made friends with the new kid today!,I|made|friends|with|the|new|kid|today!,1-3-22-a.mp3,1-3-22-b.mp3
st1_sec3_e0142b,44,ast1_sec3_r05,,I made friends with the new kid today!,That's so nice of you!,今日、転校生と友だちになったよ！,えらいね！,made friends,1,That's so nice of you!,1-3-22,1-3-22,Ivy,Ruth,2,user,05.png,right,left,I made friends with the new kid today!,____________,That's so nice of you!,That's|so|nice|of|you!,1-3-22-a.mp3,1-3-22-b.mp3
st1_sec3_e0143a,45,ast1_sec3_r05,,You look like your mom!,Really? People say that a lot!,ママにそっくりだね！,ほんと？よく言われるんだ！,look like,2,You look like your mom!,1-3-23,1-3-23,Ivy,Ruth,1,user,05.png,right,left,____________,____________,You look like your mom!,You|look|like|your|mom!,1-3-23-a.mp3,1-3-23-b.mp3
st1_sec3_e0143b,46,ast1_sec3_r05,,You look like your mom!,Really? People say that a lot!,ママにそっくりだね！,ほんと？よく言われるんだ！,look like,1,Really? People say that a lot!,1-3-23,1-3-23,Ivy,Ruth,2,user,05.png,right,left,You look like your mom!,____________,Really? People say that a lot!,Really?|People|say|that|a|lot!,1-3-23-a.mp3,1-3-23-b.mp3
st1_sec3_e0144a,47,ast1_sec3_r05,,"Excuse me, how can I help you?",I'm looking for the kids' books.,すみません、何かお探しですか？,子ども向けの本を探してるんです。,How can I help you?,2,"Excuse me, how can I help you?",1-3-24,1-3-24,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"Excuse me, how can I help you?","Excuse|me,|how|can|I|help|you?",1-3-24-a.mp3,1-3-24-b.mp3
st1_sec3_e0144b,48,ast1_sec3_r05,,"Excuse me, how can I help you?",I'm looking for the kids' books.,すみません、何かお探しですか？,子ども向けの本を探してるんです。,How can I help you?,1,I'm looking for the kids' books.,1-3-24,1-3-24,Ivy,Ruth,2,user,05.png,right,left,"Excuse me, how can I help you?",____________,I'm looking for the kids' books.,I'm|looking|for|the|kids'|books.,1-3-24-a.mp3,1-3-24-b.mp3
st1_sec3_e0145a,49,ast1_sec3_r05,,I'm a little scared of the dark.,"Don't worry, I'll stay with you.",暗いのがちょっと怖いんだ。,大丈夫、一緒にいてあげるよ。,a little,2,I'm a little scared of the dark.,1-3-25,1-3-25,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I'm a little scared of the dark.,I'm|a|little|scared|of|the|dark.,1-3-25-a.mp3,1-3-25-b.mp3
st1_sec3_e0145b,50,ast1_sec3_r05,,I'm a little scared of the dark.,"Don't worry, I'll stay with you.",暗いのがちょっと怖いんだ。,大丈夫、一緒にいてあげるよ。,a little,1,"Don't worry, I'll stay with you.",1-3-25,1-3-25,Ivy,Ruth,2,user,05.png,right,left,I'm a little scared of the dark.,____________,"Don't worry, I'll stay with you.","Don't|worry,|I'll|stay|with|you.",1-3-25-a.mp3,1-3-25-b.mp3
st1_sec3_e0146a,51,ast1_sec3_r06,,"Wash your hands before dinner, please!","Okay, Mom! I'm going now.",夕ごはんの前に手を洗ってね！,はーい、ママ！今行くよ。,before,2,"Wash your hands before dinner, please!",1-3-26,1-3-26,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"Wash your hands before dinner, please!","Wash|your|hands|before|dinner,|please!",1-3-26-a.mp3,1-3-26-b.mp3
st1_sec3_e0146b,52,ast1_sec3_r06,,"Wash your hands before dinner, please!","Okay, Mom! I'm going now.",夕ごはんの前に手を洗ってね！,はーい、ママ！今行くよ。,before,1,"Okay, Mom! I'm going now.",1-3-26,1-3-26,Ivy,Ruth,2,user,05.png,right,left,"Wash your hands before dinner, please!",____________,"Okay, Mom! I'm going now.","Okay,|Mom!|I'm|going|now.",1-3-26-a.mp3,1-3-26-b.mp3
st1_sec3_e0147a,53,ast1_sec3_r06,,Don't tell me the end of the movie!,"Oops, sorry! I won't say anything.",映画の結末を言わないで！,あっ、ごめん!何も言わないよ。,end,2,Don't tell me the end of the movie!,1-3-27,1-3-27,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Don't tell me the end of the movie!,Don't|tell|me|the|end|of|the|movie!,1-3-27-a.mp3,1-3-27-b.mp3
st1_sec3_e0147b,54,ast1_sec3_r06,,Don't tell me the end of the movie!,"Oops, sorry! I won't say anything.",映画の結末を言わないで！,あっ、ごめん!何も言わないよ。,end,1,"Oops, sorry! I won't say anything.",1-3-27,1-3-27,Ivy,Ruth,2,user,05.png,right,left,Don't tell me the end of the movie!,____________,"Oops, sorry! I won't say anything.","Oops,|sorry!|I|won't|say|anything.",1-3-27-a.mp3,1-3-27-b.mp3
st1_sec3_e0148a,55,ast1_sec3_r06,,I'll try my best in the race tomorrow!,Good luck! You'll do great!,明日のかけっこ、全力でがんばる！,がんばって！きっとうまくいくよ！,try my best,2,I'll try my best in the race tomorrow!,1-3-28,1-3-28,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I'll try my best in the race tomorrow!,I'll|try|my|best|in|the|race|tomorrow!,1-3-28-a.mp3,1-3-28-b.mp3
st1_sec3_e0148b,56,ast1_sec3_r06,,I'll try my best in the race tomorrow!,Good luck! You'll do great!,明日のかけっこ、全力でがんばる！,がんばって！きっとうまくいくよ！,try my best,1,Good luck! You'll do great!,1-3-28,1-3-28,Ivy,Ruth,2,user,05.png,right,left,I'll try my best in the race tomorrow!,____________,Good luck! You'll do great!,Good|luck!|You'll|do|great!,1-3-28-a.mp3,1-3-28-b.mp3
st1_sec3_e0149a,57,ast1_sec3_r06,,Can I ask you a question?,"Sure, what is it?",質問してもいい？,いいよ、何？,ask,2,Can I ask you a question?,1-3-29,1-3-29,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Can I ask you a question?,Can|I|ask|you|a|question?,1-3-29-a.mp3,1-3-29-b.mp3
st1_sec3_e0149b,58,ast1_sec3_r06,,Can I ask you a question?,"Sure, what is it?",質問してもいい？,いいよ、何？,ask,1,"Sure, what is it?",1-3-29,1-3-29,Ivy,Ruth,2,user,05.png,right,left,Can I ask you a question?,____________,"Sure, what is it?","Sure,|what|is|it?",1-3-29-a.mp3,1-3-29-b.mp3
st1_sec3_e0150a,59,ast1_sec3_r06,,Did you hear the news? Our team won!,Yes! That's awesome!,ニュース聞いた？私たちのチームが勝ったよ！,うん!最高だね！,new,2,Did you hear the news? Our team won!,1-3-30,1-3-30,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Did you hear the news? Our team won!,Did|you|hear|the|news?|Our|team|won!,1-3-30-a.mp3,1-3-30-b.mp3
st1_sec3_e0150b,60,ast1_sec3_r06,,Did you hear the news? Our team won!,Yes! That's awesome!,ニュース聞いた？私たちのチームが勝ったよ！,うん!最高だね！,new,1,Yes! That's awesome!,1-3-30,1-3-30,Ivy,Ruth,2,user,05.png,right,left,Did you hear the news? Our team won!,____________,Yes! That's awesome!,Yes!|That's|awesome!,1-3-30-a.mp3,1-3-30-b.mp3
st1_sec3_e0151a,61,ast1_sec3_r07,,I love action movies!,Me too! The fight scenes are the best.,アクション映画が大好き！,私も！戦うシーンが一番いいよね。,action,2,I love action movies!,1-3-31,1-3-31,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I love action movies!,I|love|action|movies!,1-3-31-a.mp3,1-3-31-b.mp3
st1_sec3_e0151b,62,ast1_sec3_r07,,I love action movies!,Me too! The fight scenes are the best.,アクション映画が大好き！,私も！戦うシーンが一番いいよね。,action,1,Me too! The fight scenes are the best.,1-3-31,1-3-31,Ivy,Ruth,2,user,05.png,right,left,I love action movies!,____________,Me too! The fight scenes are the best.,Me|too!|The|fight|scenes|are|the|best.,1-3-31-a.mp3,1-3-31-b.mp3
st1_sec3_e0152a,63,ast1_sec3_r07,,My dog is happily playing in the yard.,"Aww, dogs are so cute!",うちの犬が庭で楽しそうに遊んでる。,あぁ、犬ってほんとかわいいね！,happily,2,My dog is happily playing in the yard.,1-3-32,1-3-32,Ivy,Ruth,1,user,05.png,right,left,____________,____________,My dog is happily playing in the yard.,My|dog|is|happily|playing|in|the|yard.,1-3-32-a.mp3,1-3-32-b.mp3
st1_sec3_e0152b,64,ast1_sec3_r07,,My dog is happily playing in the yard.,"Aww, dogs are so cute!",うちの犬が庭で楽しそうに遊んでる。,あぁ、犬ってほんとかわいいね！,happily,1,"Aww, dogs are so cute!",1-3-32,1-3-32,Ivy,Ruth,2,user,05.png,right,left,My dog is happily playing in the yard.,____________,"Aww, dogs are so cute!","Aww,|dogs|are|so|cute!",1-3-32-a.mp3,1-3-32-b.mp3
st1_sec3_e0153a,65,ast1_sec3_r07,,Can you turn off the light? I want to sleep.,"Sure, good night!",電気消してくれる？寝たいの。,いいよ、おやすみ！,light,2,Can you turn off the light? I want to sleep.,1-3-33,1-3-33,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Can you turn off the light? I want to sleep.,Can|you|turn|off|the|light?|I|want|to|sleep.,1-3-33-a.mp3,1-3-33-b.mp3
st1_sec3_e0153b,66,ast1_sec3_r07,,Can you turn off the light? I want to sleep.,"Sure, good night!",電気消してくれる？寝たいの。,いいよ、おやすみ！,light,1,"Sure, good night!",1-3-33,1-3-33,Ivy,Ruth,2,user,05.png,right,left,Can you turn off the light? I want to sleep.,____________,"Sure, good night!","Sure,|good|night!",1-3-33-a.mp3,1-3-33-b.mp3
st1_sec3_e0154a,67,ast1_sec3_r07,,My mom works at a big company.,Cool! What does she do there?,ママは大きな会社で働いてるんだ。,いいね！そこで何してるの？,company,2,My mom works at a big company.,1-3-34,1-3-34,Ivy,Ruth,1,user,05.png,right,left,____________,____________,My mom works at a big company.,My|mom|works|at|a|big|company.,1-3-34-a.mp3,1-3-34-b.mp3
st1_sec3_e0154b,68,ast1_sec3_r07,,My mom works at a big company.,Cool! What does she do there?,ママは大きな会社で働いてるんだ。,いいね！そこで何してるの？,company,1,Cool! What does she do there?,1-3-34,1-3-34,Ivy,Ruth,2,user,05.png,right,left,My mom works at a big company.,____________,Cool! What does she do there?,Cool!|What|does|she|do|there?,1-3-34-a.mp3,1-3-34-b.mp3
