question_id,question_no,round_id,lesson_id,sentence1_origin,sentence2_origin,sentence_first_ja,sentence_second_ja,highlight_word,bubble_gray,chip_input,audio1_input,audio2_input,voice1,voice2,audio_auto,icon_first,icon_second,position_first,position_second,sentence_first_en,sentence_second_en,answer,chips,audio_first,audio_second
st1_sec7_e0366a,11,ast1_sec7_r02,,"I need your help, Mom!","Okay, what's wrong?",ママ、手伝ってほしいの！,いいよ、どうしたの？,need,2,"I need your help, Mom!",1-7-6,1-7-6,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"I need your help, Mom!","I|need|your|help,|Mom!",1-7-6-a.mp3,1-7-6-b.mp3
st1_sec7_e0366b,12,ast1_sec7_r02,,"I need your help, Mom!","Okay, what's wrong?",ママ、手伝ってほしいの！,いいよ、どうしたの？,need,1,"Okay, what's wrong?",1-7-6,1-7-6,Ivy,Ruth,2,user,05.png,right,left,"I need your help, Mom!",____________,"Okay, what's wrong?","Okay,|what's|wrong?",1-7-6-a.mp3,1-7-6-b.mp3
st1_sec7_e0367a,13,ast1_sec7_r02,,What did you say? I couldn't hear you.,I said dinner is ready!,何て言ったの？聞こえなかった。,ごはんできたよって言ったの！,say,2,What did you say? I couldn't hear you.,1-7-7,1-7-7,Ivy,Ruth,1,user,05.png,right,left,____________,____________,What did you say? I couldn't hear you.,What|did|you|say?|I|couldn't|hear|you.,1-7-7-a.mp3,1-7-7-b.mp3
st1_sec7_e0367b,14,ast1_sec7_r02,,What did you say? I couldn't hear you.,I said dinner is ready!,何て言ったの？聞こえなかった。,ごはんできたよって言ったの！,say,1,I said dinner is ready!,1-7-7,1-7-7,Ivy,Ruth,2,user,05.png,right,left,What did you say? I couldn't hear you.,____________,I said dinner is ready!,I|said|dinner|is|ready!,1-7-7-a.mp3,1-7-7-b.mp3
st1_sec7_e0368a,15,ast1_sec7_r02,,"Wow, so many people are here!",I know! It's really crowded.,うわぁ、人がいっぱいいる！,ほんとだね！すごく混んでる。,people,2,"Wow, so many people are here!",1-7-8,1-7-8,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"Wow, so many people are here!","Wow,|so|many|people|are|here!",1-7-8-a.mp3,1-7-8-b.mp3
st1_sec7_e0368b,16,ast1_sec7_r02,,"Wow, so many people are here!",I know! It's really crowded.,うわぁ、人がいっぱいいる！,ほんとだね！すごく混んでる。,people,1,I know! It's really crowded.,1-7-8,1-7-8,Ivy,Ruth,2,user,05.png,right,left,"Wow, so many people are here!",____________,I know! It's really crowded.,I|know!|It's|really|crowded.,1-7-8-a.mp3,1-7-8-b.mp3
st1_sec7_e0369a,17,ast1_sec7_r02,,"Can you speak more slowly, please?","Oh, sorry! Is this better?",もっとゆっくり話してくれる？,あっ、ごめん！これなら大丈夫？,speak,2,"Can you speak more slowly, please?",1-7-9,1-7-9,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"Can you speak more slowly, please?","Can|you|speak|more|slowly,|please?",1-7-9-a.mp3,1-7-9-b.mp3
st1_sec7_e0369b,18,ast1_sec7_r02,,"Can you speak more slowly, please?","Oh, sorry! Is this better?",もっとゆっくり話してくれる？,あっ、ごめん！これなら大丈夫？,speak,1,"Oh, sorry! Is this better?",1-7-9,1-7-9,Ivy,Ruth,2,user,05.png,right,left,"Can you speak more slowly, please?",____________,"Oh, sorry! Is this better?","Oh,|sorry!|Is|this|better?",1-7-9-a.mp3,1-7-9-b.mp3
st1_sec7_e0370a,19,ast1_sec7_r02,,Can I use your eraser?,Sure! Here you go.,消しゴム使ってもいい？,いいよ！はい、どうぞ。,use,2,Can I use your eraser?,1-7-10,1-7-10,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Can I use your eraser?,Can|I|use|your|eraser?,1-7-10-a.mp3,1-7-10-b.mp3
st1_sec7_e0370b,20,ast1_sec7_r02,,Can I use your eraser?,Sure! Here you go.,消しゴム使ってもいい？,いいよ！はい、どうぞ。,use,1,Sure! Here you go.,1-7-10,1-7-10,Ivy,Ruth,2,user,05.png,right,left,Can I use your eraser?,____________,Sure! Here you go.,Sure!|Here|you|go.,1-7-10-a.mp3,1-7-10-b.mp3
st1_sec7_e0371a,21,ast1_sec7_r03,,Why do you look so sad?,I lost my favorite pen.,なんでそんなに悲しそうなの？,お気に入りのペンをなくしちゃったの。,sad,2,Why do you look so sad?,1-7-11,1-7-11,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Why do you look so sad?,Why|do|you|look|so|sad?,1-7-11-a.mp3,1-7-11-b.mp3
st1_sec7_e0371b,22,ast1_sec7_r03,,Why do you look so sad?,I lost my favorite pen.,なんでそんなに悲しそうなの？,お気に入りのペンをなくしちゃったの。,sad,1,I lost my favorite pen.,1-7-11,1-7-11,Ivy,Ruth,2,user,05.png,right,left,Why do you look so sad?,____________,I lost my favorite pen.,I|lost|my|favorite|pen.,1-7-11-a.mp3,1-7-11-b.mp3
st1_sec7_e0372a,23,ast1_sec7_r03,,Are you interested in dinosaurs?,Yes! They're so cool!,恐竜に興味ある？,うん！すごくかっこいいよね！,interested,2,Are you interested in dinosaurs?,1-7-12,1-7-12,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Are you interested in dinosaurs?,Are|you|interested|in|dinosaurs?,1-7-12-a.mp3,1-7-12-b.mp3
st1_sec7_e0372b,24,ast1_sec7_r03,,Are you interested in dinosaurs?,Yes! They're so cool!,恐竜に興味ある？,うん！すごくかっこいいよね！,interested,1,Yes! They're so cool!,1-7-12,1-7-12,Ivy,Ruth,2,user,05.png,right,left,Are you interested in dinosaurs?,____________,Yes! They're so cool!,Yes!|They're|so|cool!,1-7-12-a.mp3,1-7-12-b.mp3
st1_sec7_e0373a,25,ast1_sec7_r03,,Look at this pretty flower!,"Wow, it's so colorful!",このきれいな花を見て！,わぁ、すごくカラフルだね！,pretty,2,Look at this pretty flower!,1-7-13,1-7-13,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Look at this pretty flower!,Look|at|this|pretty|flower!,1-7-13-a.mp3,1-7-13-b.mp3
st1_sec7_e0373b,26,ast1_sec7_r03,,Look at this pretty flower!,"Wow, it's so colorful!",このきれいな花を見て！,わぁ、すごくカラフルだね！,pretty,1,"Wow, it's so colorful!",1-7-13,1-7-13,Ivy,Ruth,2,user,05.png,right,left,Look at this pretty flower!,____________,"Wow, it's so colorful!","Wow,|it's|so|colorful!",1-7-13-a.mp3,1-7-13-b.mp3
st1_sec7_e0374a,27,ast1_sec7_r03,,Don't laugh at me!,Sorry! Your hat just looks funny.,笑わないでよ！,ごめん！その帽子がちょっと面白くて。,laugh,2,Don't laugh at me!,1-7-14,1-7-14,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Don't laugh at me!,Don't|laugh|at|me!,1-7-14-a.mp3,1-7-14-b.mp3
st1_sec7_e0374b,28,ast1_sec7_r03,,Don't laugh at me!,Sorry! Your hat just looks funny.,笑わないでよ！,ごめん！その帽子がちょっと面白くて。,laugh,1,Sorry! Your hat just looks funny.,1-7-14,1-7-14,Ivy,Ruth,2,user,05.png,right,left,Don't laugh at me!,____________,Sorry! Your hat just looks funny.,Sorry!|Your|hat|just|looks|funny.,1-7-14-a.mp3,1-7-14-b.mp3
st1_sec7_e0375a,29,ast1_sec7_r03,,Turn left at the next corner.,Okay! Is the store close?,次の角を左に曲がってね。,うん！お店は近いの？,turn,2,Turn left at the next corner.,1-7-15,1-7-15,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Turn left at the next corner.,Turn|left|at|the|next|corner.,1-7-15-a.mp3,1-7-15-b.mp3
st1_sec7_e0375b,30,ast1_sec7_r03,,Turn left at the next corner.,Okay! Is the store close?,次の角を左に曲がってね。,うん！お店は近いの？,turn,1,Okay! Is the store close?,1-7-15,1-7-15,Ivy,Ruth,2,user,05.png,right,left,Turn left at the next corner.,____________,Okay! Is the store close?,Okay!|Is|the|store|close?,1-7-15-a.mp3,1-7-15-b.mp3
st1_sec7_e0376a,31,ast1_sec7_r04,,Don't lose your ticket!,"Don't worry, it's in my pocket.",チケットなくさないでね！,大丈夫、ポケットに入ってるよ。,lose,2,Don't lose your ticket!,1-7-16,1-7-16,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Don't lose your ticket!,Don't|lose|your|ticket!,1-7-16-a.mp3,1-7-16-b.mp3
st1_sec7_e0376b,32,ast1_sec7_r04,,Don't lose your ticket!,"Don't worry, it's in my pocket.",チケットなくさないでね！,大丈夫、ポケットに入ってるよ。,lose,1,"Don't worry, it's in my pocket.",1-7-16,1-7-16,Ivy,Ruth,2,user,05.png,right,left,Don't lose your ticket!,____________,"Don't worry, it's in my pocket.","Don't|worry,|it's|in|my|pocket.",1-7-16-a.mp3,1-7-16-b.mp3
st1_sec7_e0377a,33,ast1_sec7_r04,,This math problem is so hard!,Let me help you with it.,この算数の問題、すごく難しい！,じゃあ手伝ってあげる。,hard,2,This math problem is so hard!,1-7-17,1-7-17,Ivy,Ruth,1,user,05.png,right,left,____________,____________,This math problem is so hard!,This|math|problem|is|so|hard!,1-7-17-a.mp3,1-7-17-b.mp3
st1_sec7_e0377b,34,ast1_sec7_r04,,This math problem is so hard!,Let me help you with it.,この算数の問題、すごく難しい！,じゃあ手伝ってあげる。,hard,1,Let me help you with it.,1-7-17,1-7-17,Ivy,Ruth,2,user,05.png,right,left,This math problem is so hard!,____________,Let me help you with it.,Let|me|help|you|with|it.,1-7-17-a.mp3,1-7-17-b.mp3
st1_sec7_e0378a,35,ast1_sec7_r04,,Can you hold my bag for a second?,Sure! Take your time.,ちょっとバッグ持っててくれる？,いいよ！ゆっくりでいいからね。,hold,2,Can you hold my bag for a second?,1-7-18,1-7-18,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Can you hold my bag for a second?,Can|you|hold|my|bag|for|a|second?,1-7-18-a.mp3,1-7-18-b.mp3
st1_sec7_e0378b,36,ast1_sec7_r04,,Can you hold my bag for a second?,Sure! Take your time.,ちょっとバッグ持っててくれる？,いいよ！ゆっくりでいいからね。,hold,1,Sure! Take your time.,1-7-18,1-7-18,Ivy,Ruth,2,user,05.png,right,left,Can you hold my bag for a second?,____________,Sure! Take your time.,Sure!|Take|your|time.,1-7-18-a.mp3,1-7-18-b.mp3
st1_sec7_e0379a,37,ast1_sec7_r04,,Let's meet at the park tomorrow!,Okay! What time?,明日、公園で会おうよ！,いいよ！何時に？,tomorrow,2,Let's meet at the park tomorrow!,1-7-19,1-7-19,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Let's meet at the park tomorrow!,Let's|meet|at|the|park|tomorrow!,1-7-19-a.mp3,1-7-19-b.mp3
st1_sec7_e0379b,38,ast1_sec7_r04,,Let's meet at the park tomorrow!,Okay! What time?,明日、公園で会おうよ！,いいよ！何時に？,tomorrow,1,Okay! What time?,1-7-19,1-7-19,Ivy,Ruth,2,user,05.png,right,left,Let's meet at the park tomorrow!,____________,Okay! What time?,Okay!|What|time?,1-7-19-a.mp3,1-7-19-b.mp3
st1_sec7_e0380a,39,ast1_sec7_r04,,"Wow, what a high price!","Yeah, let's find something cheaper.",うわ、すごく高い値段だね！,うん、もっと安いの探そう。,price,2,"Wow, what a high price!",1-7-20,1-7-20,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"Wow, what a high price!","Wow,|what|a|high|price!",1-7-20-a.mp3,1-7-20-b.mp3
st1_sec7_e0380b,40,ast1_sec7_r04,,"Wow, what a high price!","Yeah, let's find something cheaper.",うわ、すごく高い値段だね！,うん、もっと安いの探そう。,price,1,"Yeah, let's find something cheaper.",1-7-20,1-7-20,Ivy,Ruth,2,user,05.png,right,left,"Wow, what a high price!",____________,"Yeah, let's find something cheaper.","Yeah,|let's|find|something|cheaper.",1-7-20-a.mp3,1-7-20-b.mp3
st1_sec7_e0381a,41,ast1_sec7_r05,,Please stand up and say your name.,"Okay! Um, I'm Ken.",立ち上がって名前を言ってね。,はい！えっと、ケンです。,stand up,2,Please stand up and say your name.,1-7-21,1-7-21,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Please stand up and say your name.,Please|stand|up|and|say|your|name.,1-7-21-a.mp3,1-7-21-b.mp3
st1_sec7_e0381b,42,ast1_sec7_r05,,Please stand up and say your name.,"Okay! Um, I'm Ken.",立ち上がって名前を言ってね。,はい！えっと、ケンです。,stand up,1,"Okay! Um, I'm Ken.",1-7-21,1-7-21,Ivy,Ruth,2,user,05.png,right,left,Please stand up and say your name.,____________,"Okay! Um, I'm Ken.","Okay!|Um,|I'm|Ken.",1-7-21-a.mp3,1-7-21-b.mp3
st1_sec7_e0382a,43,ast1_sec7_r05,,Can you ride a bike?,Yes! I learned last summer.,自転車に乗れる？,うん！去年の夏に乗れるようになったよ。,ride,2,Can you ride a bike?,1-7-22,1-7-22,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Can you ride a bike?,Can|you|ride|a|bike?,1-7-22-a.mp3,1-7-22-b.mp3
st1_sec7_e0382b,44,ast1_sec7_r05,,Can you ride a bike?,Yes! I learned last summer.,自転車に乗れる？,うん！去年の夏に乗れるようになったよ。,ride,1,Yes! I learned last summer.,1-7-22,1-7-22,Ivy,Ruth,2,user,05.png,right,left,Can you ride a bike?,____________,Yes! I learned last summer.,Yes!|I|learned|last|summer.,1-7-22-a.mp3,1-7-22-b.mp3
st1_sec7_e0383a,45,ast1_sec7_r05,,I don't understand this question.,Let me explain it to you.,この問題、わからないな。,じゃあ説明してあげるね。,understand,2,I don't understand this question.,1-7-23,1-7-23,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I don't understand this question.,I|don't|understand|this|question.,1-7-23-a.mp3,1-7-23-b.mp3
st1_sec7_e0383b,46,ast1_sec7_r05,,I don't understand this question.,Let me explain it to you.,この問題、わからないな。,じゃあ説明してあげるね。,understand,1,Let me explain it to you.,1-7-23,1-7-23,Ivy,Ruth,2,user,05.png,right,left,I don't understand this question.,____________,Let me explain it to you.,Let|me|explain|it|to|you.,1-7-23-a.mp3,1-7-23-b.mp3
st1_sec7_e0384a,47,ast1_sec7_r05,,"First we cook, then we eat!",Yum! I'm so hungry.,まず料理して、それから食べよう！,やったぁ！すごくお腹すいた。,then,2,"First we cook, then we eat!",1-7-24,1-7-24,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"First we cook, then we eat!","First|we|cook,|then|we|eat!",1-7-24-a.mp3,1-7-24-b.mp3
st1_sec7_e0384b,48,ast1_sec7_r05,,"First we cook, then we eat!",Yum! I'm so hungry.,まず料理して、それから食べよう！,やったぁ！すごくお腹すいた。,then,1,Yum! I'm so hungry.,1-7-24,1-7-24,Ivy,Ruth,2,user,05.png,right,left,"First we cook, then we eat!",____________,Yum! I'm so hungry.,Yum!|I'm|so|hungry.,1-7-24-a.mp3,1-7-24-b.mp3
st1_sec7_e0385a,49,ast1_sec7_r05,,Can I stay at your house tonight?,Yes! Let's watch movies!,今夜、あなたの家に泊まっていい？,うん！映画見ようよ！,stay,2,Can I stay at your house tonight?,1-7-25,1-7-25,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Can I stay at your house tonight?,Can|I|stay|at|your|house|tonight?,1-7-25-a.mp3,1-7-25-b.mp3
st1_sec7_e0385b,50,ast1_sec7_r05,,Can I stay at your house tonight?,Yes! Let's watch movies!,今夜、あなたの家に泊まっていい？,うん！映画見ようよ！,stay,1,Yes! Let's watch movies!,1-7-25,1-7-25,Ivy,Ruth,2,user,05.png,right,left,Can I stay at your house tonight?,____________,Yes! Let's watch movies!,Yes!|Let's|watch|movies!,1-7-25-a.mp3,1-7-25-b.mp3
st1_sec7_e0386a,51,ast1_sec7_r06,,I hope we win the game!,Me too! Let's do our best!,試合に勝てるといいな！,私も！がんばろうね！,win,2,I hope we win the game!,1-7-26,1-7-26,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I hope we win the game!,I|hope|we|win|the|game!,1-7-26-a.mp3,1-7-26-b.mp3
st1_sec7_e0386b,52,ast1_sec7_r06,,I hope we win the game!,Me too! Let's do our best!,試合に勝てるといいな！,私も！がんばろうね！,win,1,Me too! Let's do our best!,1-7-26,1-7-26,Ivy,Ruth,2,user,05.png,right,left,I hope we win the game!,____________,Me too! Let's do our best!,Me|too!|Let's|do|our|best!,1-7-26-a.mp3,1-7-26-b.mp3
st1_sec7_e0387a,53,ast1_sec7_r06,,Is this the right answer?,Yes! Good job!,これで正しい答え？,うん！よくできました！,right,2,Is this the right answer?,1-7-27,1-7-27,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Is this the right answer?,Is|this|the|right|answer?,1-7-27-a.mp3,1-7-27-b.mp3
st1_sec7_e0387b,54,ast1_sec7_r06,,Is this the right answer?,Yes! Good job!,これで正しい答え？,うん！よくできました！,right,1,Yes! Good job!,1-7-27,1-7-27,Ivy,Ruth,2,user,05.png,right,left,Is this the right answer?,____________,Yes! Good job!,Yes!|Good|job!,1-7-27-a.mp3,1-7-27-b.mp3
st1_sec7_e0388a,55,ast1_sec7_r06,,What's that thing in your hand?,It's my new toy car!,その手に持ってるもの、何？,新しいおもちゃの車だよ！,thing,2,What's that thing in your hand?,1-7-28,1-7-28,Ivy,Ruth,1,user,05.png,right,left,____________,____________,What's that thing in your hand?,What's|that|thing|in|your|hand?,1-7-28-a.mp3,1-7-28-b.mp3
st1_sec7_e0388b,56,ast1_sec7_r06,,What's that thing in your hand?,It's my new toy car!,その手に持ってるもの、何？,新しいおもちゃの車だよ！,thing,1,It's my new toy car!,1-7-28,1-7-28,Ivy,Ruth,2,user,05.png,right,left,What's that thing in your hand?,____________,It's my new toy car!,It's|my|new|toy|car!,1-7-28-a.mp3,1-7-28-b.mp3
st1_sec7_e0389a,57,ast1_sec7_r06,,Where's the bathroom?,"It's over there, next to the door.",トイレはどこ？,あそこだよ、ドアの隣。,over there,2,Where's the bathroom?,1-7-29,1-7-29,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Where's the bathroom?,Where's|the|bathroom?,1-7-29-a.mp3,1-7-29-b.mp3
st1_sec7_e0389b,58,ast1_sec7_r06,,Where's the bathroom?,"It's over there, next to the door.",トイレはどこ？,あそこだよ、ドアの隣。,over there,1,"It's over there, next to the door.",1-7-29,1-7-29,Ivy,Ruth,2,user,05.png,right,left,Where's the bathroom?,____________,"It's over there, next to the door.","It's|over|there,|next|to|the|door.",1-7-29-a.mp3,1-7-29-b.mp3
st1_sec7_e0390a,59,ast1_sec7_r06,,Ouch! My knee hurts!,Oh no! Let's get a bandage.,いたっ！ひざが痛い！,大変！絆創膏を取ってこよう。,hurt,2,Ouch! My knee hurts!,1-7-30,1-7-30,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Ouch! My knee hurts!,Ouch!|My|knee|hurts!,1-7-30-a.mp3,1-7-30-b.mp3
st1_sec7_e0390b,60,ast1_sec7_r06,,Ouch! My knee hurts!,Oh no! Let's get a bandage.,いたっ！ひざが痛い！,大変！絆創膏を取ってこよう。,hurt,1,Oh no! Let's get a bandage.,1-7-30,1-7-30,Ivy,Ruth,2,user,05.png,right,left,Ouch! My knee hurts!,____________,Oh no! Let's get a bandage.,Oh|no!|Let's|get|a|bandage.,1-7-30-a.mp3,1-7-30-b.mp3
st1_sec7_e0391a,61,ast1_sec7_r07,,Can you write your name here?,Sure! Here you go.,ここに名前を書いてくれる？,いいよ！はい、書いたよ。,write,2,Can you write your name here?,1-7-31,1-7-31,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Can you write your name here?,Can|you|write|your|name|here?,1-7-31-a.mp3,1-7-31-b.mp3
st1_sec7_e0391b,62,ast1_sec7_r07,,Can you write your name here?,Sure! Here you go.,ここに名前を書いてくれる？,いいよ！はい、書いたよ。,write,1,Sure! Here you go.,1-7-31,1-7-31,Ivy,Ruth,2,user,05.png,right,left,Can you write your name here?,____________,Sure! Here you go.,Sure!|Here|you|go.,1-7-31-a.mp3,1-7-31-b.mp3
st1_sec7_e0392a,63,ast1_sec7_r07,,Can you move a little? I can't see.,"Oh, sorry! Is this better?",ちょっとどいてくれる？見えないの。,あっ、ごめん！これで見える？,move,2,Can you move a little? I can't see.,1-7-32,1-7-32,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Can you move a little? I can't see.,Can|you|move|a|little?|I|can't|see.,1-7-32-a.mp3,1-7-32-b.mp3
st1_sec7_e0392b,64,ast1_sec7_r07,,Can you move a little? I can't see.,"Oh, sorry! Is this better?",ちょっとどいてくれる？見えないの。,あっ、ごめん！これで見える？,move,1,"Oh, sorry! Is this better?",1-7-32,1-7-32,Ivy,Ruth,2,user,05.png,right,left,Can you move a little? I can't see.,____________,"Oh, sorry! Is this better?","Oh,|sorry!|Is|this|better?",1-7-32-a.mp3,1-7-32-b.mp3
st1_sec7_e0393a,65,ast1_sec7_r07,,I love your pink shoes!,Thanks! Pink is my favorite color.,そのピンクの靴、すてきだね！,ありがとう！ピンクが一番好きなの。,pink,2,I love your pink shoes!,1-7-33,1-7-33,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I love your pink shoes!,I|love|your|pink|shoes!,1-7-33-a.mp3,1-7-33-b.mp3
st1_sec7_e0393b,66,ast1_sec7_r07,,I love your pink shoes!,Thanks! Pink is my favorite color.,そのピンクの靴、すてきだね！,ありがとう！ピンクが一番好きなの。,pink,1,Thanks! Pink is my favorite color.,1-7-33,1-7-33,Ivy,Ruth,2,user,05.png,right,left,I love your pink shoes!,____________,Thanks! Pink is my favorite color.,Thanks!|Pink|is|my|favorite|color.,1-7-33-a.mp3,1-7-33-b.mp3
st1_sec7_e0394a,67,ast1_sec7_r07,,Can you read this book to me?,Of course! Sit next to me.,この本、読んでくれる？,もちろん！となりに座って。,read,2,Can you read this book to me?,1-7-34,1-7-34,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Can you read this book to me?,Can|you|read|this|book|to|me?,1-7-34-a.mp3,1-7-34-b.mp3
st1_sec7_e0394b,68,ast1_sec7_r07,,Can you read this book to me?,Of course! Sit next to me.,この本、読んでくれる？,もちろん！となりに座って。,read,1,Of course! Sit next to me.,1-7-34,1-7-34,Ivy,Ruth,2,user,05.png,right,left,Can you read this book to me?,____________,Of course! Sit next to me.,Of|course!|Sit|next|to|me.,1-7-34-a.mp3,1-7-34-b.mp3
st1_sec7_e0395a,69,ast1_sec7_r07,,"Mmm, something smells good!",It's cookies! They're almost ready.,んー、いい匂いがする！,クッキーだよ！もうすぐ焼けるよ。,smell,2,"Mmm, something smells good!",1-7-35,1-7-35,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"Mmm, something smells good!","Mmm,|something|smells|good!",1-7-35-a.mp3,1-7-35-b.mp3
st1_sec7_e0395b,70,ast1_sec7_r07,,"Mmm, something smells good!",It's cookies! They're almost ready.,んー、いい匂いがする！,クッキーだよ！もうすぐ焼けるよ。,smell,1,It's cookies! They're almost ready.,1-7-35,1-7-35,Ivy,Ruth,2,user,05.png,right,left,"Mmm, something smells good!",____________,It's cookies! They're almost ready.,It's|cookies!|They're|almost|ready.,1-7-35-a.mp3,1-7-35-b.mp3
st1_sec7_e0396a,71,ast1_sec7_r08,,My sister is getting married!,"Wow, congratulations!",お姉ちゃんが結婚するの！,わぁ、おめでとう！,married,2,My sister is getting married!,1-7-36,1-7-36,Ivy,Ruth,1,user,05.png,right,left,____________,____________,My sister is getting married!,My|sister|is|getting|married!,1-7-36-a.mp3,1-7-36-b.mp3
