question_id,question_no,round_id,lesson_id,sentence1_origin,sentence2_origin,sentence_first_ja,sentence_second_ja,highlight_word,bubble_gray,chip_input,audio1_input,audio2_input,voice1,voice2,audio_auto,icon_first,icon_second,position_first,position_second,sentence_first_en,sentence_second_en,answer,chips,audio_first,audio_second
st1_sec5_e0246a,11,ast1_sec5_r02,,This cake is super yummy!,Right? My mom baked it!,このケーキ、めっちゃおいしい！,でしょ?ママが焼いたんだ！,super,2,This cake is super yummy!,1-5-6,1-5-6,Ivy,Ruth,1,user,05.png,right,left,____________,____________,This cake is super yummy!,This|cake|is|super|yummy!,1-5-6-a.mp3,1-5-6-b.mp3
st1_sec5_e0246b,12,ast1_sec5_r02,,This cake is super yummy!,Right? My mom baked it!,このケーキ、めっちゃおいしい！,でしょ?ママが焼いたんだ！,super,1,Right? My mom baked it!,1-5-6,1-5-6,Ivy,Ruth,2,user,05.png,right,left,This cake is super yummy!,____________,Right? My mom baked it!,Right?|My|mom|baked|it!,1-5-6-a.mp3,1-5-6-b.mp3
st1_sec5_e0247a,13,ast1_sec5_r02,,Mom said we can have ice cream after dinner!,Is that right? Lucky us!,夕ごはんのあとアイス食べていいってママが言ってた！,ほんと?ラッキーだね！,Is that right?,2,Mom said we can have ice cream after dinner!,1-5-7,1-5-7,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Mom said we can have ice cream after dinner!,Mom|said|we|can|have|ice|cream|after|dinner!,1-5-7-a.mp3,1-5-7-b.mp3
st1_sec5_e0247b,14,ast1_sec5_r02,,Mom said we can have ice cream after dinner!,Is that right? Lucky us!,夕ごはんのあとアイス食べていいってママが言ってた！,ほんと?ラッキーだね！,Is that right?,1,Is that right? Lucky us!,1-5-7,1-5-7,Ivy,Ruth,2,user,05.png,right,left,Mom said we can have ice cream after dinner!,____________,Is that right? Lucky us!,Is|that|right?|Lucky|us!,1-5-7-a.mp3,1-5-7-b.mp3
st1_sec5_e0248a,15,ast1_sec5_r02,,Let's walk through the park on the way home.,Good idea! It's so pretty today.,帰り道、公園を通って歩こうよ。,いいね!今日すごくいい天気だし。,through,2,Let's walk through the park on the way home.,1-5-8,1-5-8,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Let's walk through the park on the way home.,Let's|walk|through|the|park|on|the|way|home.,1-5-8-a.mp3,1-5-8-b.mp3
st1_sec5_e0248b,16,ast1_sec5_r02,,Let's walk through the park on the way home.,Good idea! It's so pretty today.,帰り道、公園を通って歩こうよ。,いいね!今日すごくいい天気だし。,through,1,Good idea! It's so pretty today.,1-5-8,1-5-8,Ivy,Ruth,2,user,05.png,right,left,Let's walk through the park on the way home.,____________,Good idea! It's so pretty today.,Good|idea!|It's|so|pretty|today.,1-5-8-a.mp3,1-5-8-b.mp3
st1_sec5_e0249a,17,ast1_sec5_r02,,Please be quiet! The baby is sleeping.,"Oh sorry, I didn't know!",静かにして!赤ちゃんが寝てるの。,あ、ごめん、知らなかった！,quiet,2,Please be quiet! The baby is sleeping.,1-5-9,1-5-9,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Please be quiet! The baby is sleeping.,Please|be|quiet!|The|baby|is|sleeping.,1-5-9-a.mp3,1-5-9-b.mp3
st1_sec5_e0249b,18,ast1_sec5_r02,,Please be quiet! The baby is sleeping.,"Oh sorry, I didn't know!",静かにして!赤ちゃんが寝てるの。,あ、ごめん、知らなかった！,quiet,1,"Oh sorry, I didn't know!",1-5-9,1-5-9,Ivy,Ruth,2,user,05.png,right,left,Please be quiet! The baby is sleeping.,____________,"Oh sorry, I didn't know!","Oh|sorry,|I|didn't|know!",1-5-9-a.mp3,1-5-9-b.mp3
st1_sec5_e0250a,19,ast1_sec5_r02,,When does your dad go to work?,Around 8 in the morning.,きみのパパはいつ仕事に行くの？,朝8時くらいかな。,go to work,2,When does your dad go to work?,1-5-10,1-5-10,Ivy,Ruth,1,user,05.png,right,left,____________,____________,When does your dad go to work?,When|does|your|dad|go|to|work?,1-5-10-a.mp3,1-5-10-b.mp3
st1_sec5_e0250b,20,ast1_sec5_r02,,When does your dad go to work?,Around 8 in the morning.,きみのパパはいつ仕事に行くの？,朝8時くらいかな。,go to work,1,Around 8 in the morning.,1-5-10,1-5-10,Ivy,Ruth,2,user,05.png,right,left,When does your dad go to work?,____________,Around 8 in the morning.,Around|8|in|the|morning.,1-5-10-a.mp3,1-5-10-b.mp3
st1_sec5_e0251a,21,ast1_sec5_r03,,"Excuse me, where is the bathroom?","It's right over there, next to the kitchen.",すみません、トイレはどこですか？,すぐそこ、台所の隣だよ。,Excuse me,2,"Excuse me, where is the bathroom?",1-5-11,1-5-11,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"Excuse me, where is the bathroom?","Excuse|me,|where|is|the|bathroom?",1-5-11-a.mp3,1-5-11-b.mp3
st1_sec5_e0251b,22,ast1_sec5_r03,,"Excuse me, where is the bathroom?","It's right over there, next to the kitchen.",すみません、トイレはどこですか？,すぐそこ、台所の隣だよ。,Excuse me,1,"It's right over there, next to the kitchen.",1-5-11,1-5-11,Ivy,Ruth,2,user,05.png,right,left,"Excuse me, where is the bathroom?",____________,"It's right over there, next to the kitchen.","It's|right|over|there,|next|to|the|kitchen.",1-5-11-a.mp3,1-5-11-b.mp3
st1_sec5_e0252a,23,ast1_sec5_r03,,I'm going to ask Mom if I can have a puppy.,Good luck. I hope she says yes!,ママに子犬飼っていいか聞いてみるんだ。,がんばって。いいって言ってくれるといいね！,Good luck.,2,I'm going to ask Mom if I can have a puppy.,1-5-12,1-5-12,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I'm going to ask Mom if I can have a puppy.,I'm|going|to|ask|Mom|if|I|can|have|a|puppy.,1-5-12-a.mp3,1-5-12-b.mp3
st1_sec5_e0252b,24,ast1_sec5_r03,,I'm going to ask Mom if I can have a puppy.,Good luck. I hope she says yes!,ママに子犬飼っていいか聞いてみるんだ。,がんばって。いいって言ってくれるといいね！,Good luck.,1,Good luck. I hope she says yes!,1-5-12,1-5-12,Ivy,Ruth,2,user,05.png,right,left,I'm going to ask Mom if I can have a puppy.,____________,Good luck. I hope she says yes!,Good|luck.|I|hope|she|says|yes!,1-5-12-a.mp3,1-5-12-b.mp3
st1_sec5_e0253a,25,ast1_sec5_r03,,I want to dye my hair brown.,Cool! It will look nice on you.,髪を茶色に染めたいな。,いいね!似合うと思うよ。,brown,2,I want to dye my hair brown.,1-5-13,1-5-13,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I want to dye my hair brown.,I|want|to|dye|my|hair|brown.,1-5-13-a.mp3,1-5-13-b.mp3
st1_sec5_e0253b,26,ast1_sec5_r03,,I want to dye my hair brown.,Cool! It will look nice on you.,髪を茶色に染めたいな。,いいね!似合うと思うよ。,brown,1,Cool! It will look nice on you.,1-5-13,1-5-13,Ivy,Ruth,2,user,05.png,right,left,I want to dye my hair brown.,____________,Cool! It will look nice on you.,Cool!|It|will|look|nice|on|you.,1-5-13-a.mp3,1-5-13-b.mp3
st1_sec5_e0254a,27,ast1_sec5_r03,,Is it true that you're moving to America?,Yes! I'm moving next month.,アメリカに引っ越すって本当？,うん!来月引っ越すんだ。,true,2,Is it true that you're moving to America?,1-5-14,1-5-14,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Is it true that you're moving to America?,Is|it|true|that|you're|moving|to|America?,1-5-14-a.mp3,1-5-14-b.mp3
st1_sec5_e0254b,28,ast1_sec5_r03,,Is it true that you're moving to America?,Yes! I'm moving next month.,アメリカに引っ越すって本当？,うん!来月引っ越すんだ。,true,1,Yes! I'm moving next month.,1-5-14,1-5-14,Ivy,Ruth,2,user,05.png,right,left,Is it true that you're moving to America?,____________,Yes! I'm moving next month.,Yes!|I'm|moving|next|month.,1-5-14-a.mp3,1-5-14-b.mp3
st1_sec5_e0255a,29,ast1_sec5_r03,,I'm trying to save money for a new toy.,How much do you have so far?,新しいおもちゃのためにお金をためてるんだ。,今どのくらいたまった？,save,2,I'm trying to save money for a new toy.,1-5-15,1-5-15,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I'm trying to save money for a new toy.,I'm|trying|to|save|money|for|a|new|toy.,1-5-15-a.mp3,1-5-15-b.mp3
st1_sec5_e0255b,30,ast1_sec5_r03,,I'm trying to save money for a new toy.,How much do you have so far?,新しいおもちゃのためにお金をためてるんだ。,今どのくらいたまった？,save,1,How much do you have so far?,1-5-15,1-5-15,Ivy,Ruth,2,user,05.png,right,left,I'm trying to save money for a new toy.,____________,How much do you have so far?,How|much|do|you|have|so|far?,1-5-15-a.mp3,1-5-15-b.mp3
st1_sec5_e0256a,31,ast1_sec5_r04,,Look! The mountain is all white with snow!,So pretty! Let's go play in it!,見て!山が雪で真っ白だよ！,きれい!遊びに行こうよ！,white,2,Look! The mountain is all white with snow!,1-5-16,1-5-16,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Look! The mountain is all white with snow!,Look!|The|mountain|is|all|white|with|snow!,1-5-16-a.mp3,1-5-16-b.mp3
st1_sec5_e0256b,32,ast1_sec5_r04,,Look! The mountain is all white with snow!,So pretty! Let's go play in it!,見て!山が雪で真っ白だよ！,きれい!遊びに行こうよ！,white,1,So pretty! Let's go play in it!,1-5-16,1-5-16,Ivy,Ruth,2,user,05.png,right,left,Look! The mountain is all white with snow!,____________,So pretty! Let's go play in it!,So|pretty!|Let's|go|play|in|it!,1-5-16-a.mp3,1-5-16-b.mp3
st1_sec5_e0257a,33,ast1_sec5_r04,,I lost this teddy bear a long time ago.,Oh no! Let's look for it together.,このテディベア、ずっと前になくしちゃったんだ。,えぇ!一緒に探そうよ。,a long time ago,2,I lost this teddy bear a long time ago.,1-5-17,1-5-17,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I lost this teddy bear a long time ago.,I|lost|this|teddy|bear|a|long|time|ago.,1-5-17-a.mp3,1-5-17-b.mp3
st1_sec5_e0257b,34,ast1_sec5_r04,,I lost this teddy bear a long time ago.,Oh no! Let's look for it together.,このテディベア、ずっと前になくしちゃったんだ。,えぇ!一緒に探そうよ。,a long time ago,1,Oh no! Let's look for it together.,1-5-17,1-5-17,Ivy,Ruth,2,user,05.png,right,left,I lost this teddy bear a long time ago.,____________,Oh no! Let's look for it together.,Oh|no!|Let's|look|for|it|together.,1-5-17-a.mp3,1-5-17-b.mp3
st1_sec5_e0258a,35,ast1_sec5_r04,,I was born in spring.,Cool! My birthday is in spring too!,私は春に生まれたんだ。,いいね!私も誕生日春だよ！,born,2,I was born in spring.,1-5-18,1-5-18,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I was born in spring.,I|was|born|in|spring.,1-5-18-a.mp3,1-5-18-b.mp3
st1_sec5_e0258b,36,ast1_sec5_r04,,I was born in spring.,Cool! My birthday is in spring too!,私は春に生まれたんだ。,いいね!私も誕生日春だよ！,born,1,Cool! My birthday is in spring too!,1-5-18,1-5-18,Ivy,Ruth,2,user,05.png,right,left,I was born in spring.,____________,Cool! My birthday is in spring too!,Cool!|My|birthday|is|in|spring|too!,1-5-18-a.mp3,1-5-18-b.mp3
st1_sec5_e0259a,37,ast1_sec5_r04,,I like both pizza and pasta.,Same! Let's eat Italian food tonight!,ピザもパスタも両方好き。,同じ!今夜イタリアンにしようよ！,both,2,I like both pizza and pasta.,1-5-19,1-5-19,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I like both pizza and pasta.,I|like|both|pizza|and|pasta.,1-5-19-a.mp3,1-5-19-b.mp3
st1_sec5_e0259b,38,ast1_sec5_r04,,I like both pizza and pasta.,Same! Let's eat Italian food tonight!,ピザもパスタも両方好き。,同じ!今夜イタリアンにしようよ！,both,1,Same! Let's eat Italian food tonight!,1-5-19,1-5-19,Ivy,Ruth,2,user,05.png,right,left,I like both pizza and pasta.,____________,Same! Let's eat Italian food tonight!,Same!|Let's|eat|Italian|food|tonight!,1-5-19-a.mp3,1-5-19-b.mp3
st1_sec5_e0260a,39,ast1_sec5_r04,,What time do we have to leave?,Around 7. So get ready soon!,何時に出発しなきゃいけないの？,7時くらい。だから早く準備して！,leave,2,What time do we have to leave?,1-5-20,1-5-20,Ivy,Ruth,1,user,05.png,right,left,____________,____________,What time do we have to leave?,What|time|do|we|have|to|leave?,1-5-20-a.mp3,1-5-20-b.mp3
st1_sec5_e0260b,40,ast1_sec5_r04,,What time do we have to leave?,Around 7. So get ready soon!,何時に出発しなきゃいけないの？,7時くらい。だから早く準備して！,leave,1,Around 7. So get ready soon!,1-5-20,1-5-20,Ivy,Ruth,2,user,05.png,right,left,What time do we have to leave?,____________,Around 7. So get ready soon!,Around|7.|So|get|ready|soon!,1-5-20-a.mp3,1-5-20-b.mp3
st1_sec5_e0261a,41,ast1_sec5_r05,,I missed the bus again!,"Next time, leave home earlier!",またバスに乗り遅れちゃった！,次はもっと早く家を出なよ！,next time,2,I missed the bus again!,1-5-21,1-5-21,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I missed the bus again!,I|missed|the|bus|again!,1-5-21-a.mp3,1-5-21-b.mp3
st1_sec5_e0261b,42,ast1_sec5_r05,,I missed the bus again!,"Next time, leave home earlier!",またバスに乗り遅れちゃった！,次はもっと早く家を出なよ！,next time,1,"Next time, leave home earlier!",1-5-21,1-5-21,Ivy,Ruth,2,user,05.png,right,left,I missed the bus again!,____________,"Next time, leave home earlier!","Next|time,|leave|home|earlier!",1-5-21-a.mp3,1-5-21-b.mp3
st1_sec5_e0262a,43,ast1_sec5_r05,,Hey! What's new with you?,I got a new puppy last week!,やあ!何か変わったことあった？,先週、子犬を飼い始めたんだ！,What's new with you?,2,Hey! What's new with you?,1-5-22,1-5-22,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Hey! What's new with you?,Hey!|What's|new|with|you?,1-5-22-a.mp3,1-5-22-b.mp3
st1_sec5_e0262b,44,ast1_sec5_r05,,Hey! What's new with you?,I got a new puppy last week!,やあ!何か変わったことあった？,先週、子犬を飼い始めたんだ！,What's new with you?,1,I got a new puppy last week!,1-5-22,1-5-22,Ivy,Ruth,2,user,05.png,right,left,Hey! What's new with you?,____________,I got a new puppy last week!,I|got|a|new|puppy|last|week!,1-5-22-a.mp3,1-5-22-b.mp3
st1_sec5_e0263a,45,ast1_sec5_r05,,I'm so bad at math!,"Don't worry, I can help you study.",算数がほんとに苦手なんだ！,大丈夫、勉強手伝ってあげる。,bad at,2,I'm so bad at math!,1-5-23,1-5-23,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I'm so bad at math!,I'm|so|bad|at|math!,1-5-23-a.mp3,1-5-23-b.mp3
st1_sec5_e0263b,46,ast1_sec5_r05,,I'm so bad at math!,"Don't worry, I can help you study.",算数がほんとに苦手なんだ！,大丈夫、勉強手伝ってあげる。,bad at,1,"Don't worry, I can help you study.",1-5-23,1-5-23,Ivy,Ruth,2,user,05.png,right,left,I'm so bad at math!,____________,"Don't worry, I can help you study.","Don't|worry,|I|can|help|you|study.",1-5-23-a.mp3,1-5-23-b.mp3
st1_sec5_e0264a,47,ast1_sec5_r05,,I have a strange feeling about this.,What do you mean? Are you scared?,これ、なんか嫌な予感がする。,どういうこと?怖いの？,feeling,2,I have a strange feeling about this.,1-5-24,1-5-24,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I have a strange feeling about this.,I|have|a|strange|feeling|about|this.,1-5-24-a.mp3,1-5-24-b.mp3
st1_sec5_e0264b,48,ast1_sec5_r05,,I have a strange feeling about this.,What do you mean? Are you scared?,これ、なんか嫌な予感がする。,どういうこと?怖いの？,feeling,1,What do you mean? Are you scared?,1-5-24,1-5-24,Ivy,Ruth,2,user,05.png,right,left,I have a strange feeling about this.,____________,What do you mean? Are you scared?,What|do|you|mean?|Are|you|scared?,1-5-24-a.mp3,1-5-24-b.mp3
st1_sec5_e0265a,49,ast1_sec5_r05,,This book is so interesting!,Can I read it after you?,この本、すごく面白い！,あなたの後に読んでもいい？,interesting,2,This book is so interesting!,1-5-25,1-5-25,Ivy,Ruth,1,user,05.png,right,left,____________,____________,This book is so interesting!,This|book|is|so|interesting!,1-5-25-a.mp3,1-5-25-b.mp3
st1_sec5_e0265b,50,ast1_sec5_r05,,This book is so interesting!,Can I read it after you?,この本、すごく面白い！,あなたの後に読んでもいい？,interesting,1,Can I read it after you?,1-5-25,1-5-25,Ivy,Ruth,2,user,05.png,right,left,This book is so interesting!,____________,Can I read it after you?,Can|I|read|it|after|you?,1-5-25-a.mp3,1-5-25-b.mp3
st1_sec5_e0266a,51,ast1_sec5_r06,,Let me think about it for a minute.,"Sure, take your time!",ちょっと考えさせて。,いいよ、ゆっくりどうぞ！,think about,2,Let me think about it for a minute.,1-5-26,1-5-26,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Let me think about it for a minute.,Let|me|think|about|it|for|a|minute.,1-5-26-a.mp3,1-5-26-b.mp3
st1_sec5_e0266b,52,ast1_sec5_r06,,Let me think about it for a minute.,"Sure, take your time!",ちょっと考えさせて。,いいよ、ゆっくりどうぞ！,think about,1,"Sure, take your time!",1-5-26,1-5-26,Ivy,Ruth,2,user,05.png,right,left,Let me think about it for a minute.,____________,"Sure, take your time!","Sure,|take|your|time!",1-5-26-a.mp3,1-5-26-b.mp3
st1_sec5_e0267a,53,ast1_sec5_r06,,Will it snow tonight?,I'm not sure. Let's check the weather!,今夜は雪降るかな？,わかんない。天気予報見てみよう！,I'm not sure.,2,Will it snow tonight?,1-5-27,1-5-27,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Will it snow tonight?,Will|it|snow|tonight?,1-5-27-a.mp3,1-5-27-b.mp3
st1_sec5_e0267b,54,ast1_sec5_r06,,Will it snow tonight?,I'm not sure. Let's check the weather!,今夜は雪降るかな？,わかんない。天気予報見てみよう！,I'm not sure.,1,I'm not sure. Let's check the weather!,1-5-27,1-5-27,Ivy,Ruth,2,user,05.png,right,left,Will it snow tonight?,____________,I'm not sure. Let's check the weather!,I'm|not|sure.|Let's|check|the|weather!,1-5-27-a.mp3,1-5-27-b.mp3
st1_sec5_e0268a,55,ast1_sec5_r06,,May I help you?,"Yes, I'm looking for a birthday gift for my mom.",いらっしゃいませ、何かお探しですか？,はい、母への誕生日プレゼントを探してて。,May I help you?,2,May I help you?,1-5-28,1-5-28,Ivy,Ruth,1,user,05.png,right,left,____________,____________,May I help you?,May|I|help|you?,1-5-28-a.mp3,1-5-28-b.mp3
st1_sec5_e0268b,56,ast1_sec5_r06,,May I help you?,"Yes, I'm looking for a birthday gift for my mom.",いらっしゃいませ、何かお探しですか？,はい、母への誕生日プレゼントを探してて。,May I help you?,1,"Yes, I'm looking for a birthday gift for my mom.",1-5-28,1-5-28,Ivy,Ruth,2,user,05.png,right,left,May I help you?,____________,"Yes, I'm looking for a birthday gift for my mom.","Yes,|I'm|looking|for|a|birthday|gift|for|my|mom.",1-5-28-a.mp3,1-5-28-b.mp3
st1_sec5_e0269a,57,ast1_sec5_r06,,When will we see each other again?,Maybe next weekend! Let's plan something!,次はいつ会える？,来週末とか!何か計画しようよ！,see each other,2,When will we see each other again?,1-5-29,1-5-29,Ivy,Ruth,1,user,05.png,right,left,____________,____________,When will we see each other again?,When|will|we|see|each|other|again?,1-5-29-a.mp3,1-5-29-b.mp3
st1_sec5_e0269b,58,ast1_sec5_r06,,When will we see each other again?,Maybe next weekend! Let's plan something!,次はいつ会える？,来週末とか!何か計画しようよ！,see each other,1,Maybe next weekend! Let's plan something!,1-5-29,1-5-29,Ivy,Ruth,2,user,05.png,right,left,When will we see each other again?,____________,Maybe next weekend! Let's plan something!,Maybe|next|weekend!|Let's|plan|something!,1-5-29-a.mp3,1-5-29-b.mp3
st1_sec5_e0270a,59,ast1_sec5_r06,,Books make my life so much fun!,Same! I love reading too.,本があると人生がすごく楽しくなる！,同じ!私も読書大好き。,life,2,Books make my life so much fun!,1-5-30,1-5-30,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Books make my life so much fun!,Books|make|my|life|so|much|fun!,1-5-30-a.mp3,1-5-30-b.mp3
st1_sec5_e0270b,60,ast1_sec5_r06,,Books make my life so much fun!,Same! I love reading too.,本があると人生がすごく楽しくなる！,同じ!私も読書大好き。,life,1,Same! I love reading too.,1-5-30,1-5-30,Ivy,Ruth,2,user,05.png,right,left,Books make my life so much fun!,____________,Same! I love reading too.,Same!|I|love|reading|too.,1-5-30-a.mp3,1-5-30-b.mp3
st1_sec5_e0271a,61,ast1_sec5_r07,,It's 10 o'clock! Time to go to bed!,"Just five more minutes, please!",10時だよ!寝る時間！,あと5分だけ、お願い！,go to bed,2,It's 10 o'clock! Time to go to bed!,1-5-31,1-5-31,Ivy,Ruth,1,user,05.png,right,left,____________,____________,It's 10 o'clock! Time to go to bed!,It's|10|o'clock!|Time|to|go|to|bed!,1-5-31-a.mp3,1-5-31-b.mp3
st1_sec5_e0271b,62,ast1_sec5_r07,,It's 10 o'clock! Time to go to bed!,"Just five more minutes, please!",10時だよ!寝る時間！,あと5分だけ、お願い！,go to bed,1,"Just five more minutes, please!",1-5-31,1-5-31,Ivy,Ruth,2,user,05.png,right,left,It's 10 o'clock! Time to go to bed!,____________,"Just five more minutes, please!","Just|five|more|minutes,|please!",1-5-31-a.mp3,1-5-31-b.mp3
st1_sec5_e0272a,63,ast1_sec5_r07,,"Once upon a time, there was a tiny dragon.","Ooh, I love stories like this! Tell me more!",むかしむかし、小さなドラゴンがいました。,わぁ、こういうお話大好き!もっと聞かせて！,once upon a time,2,"Once upon a time, there was a tiny dragon.",1-5-32,1-5-32,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"Once upon a time, there was a tiny dragon.","Once|upon|a|time,|there|was|a|tiny|dragon.",1-5-32-a.mp3,1-5-32-b.mp3
st1_sec5_e0272b,64,ast1_sec5_r07,,"Once upon a time, there was a tiny dragon.","Ooh, I love stories like this! Tell me more!",むかしむかし、小さなドラゴンがいました。,わぁ、こういうお話大好き!もっと聞かせて！,once upon a time,1,"Ooh, I love stories like this! Tell me more!",1-5-32,1-5-32,Ivy,Ruth,2,user,05.png,right,left,"Once upon a time, there was a tiny dragon.",____________,"Ooh, I love stories like this! Tell me more!","Ooh,|I|love|stories|like|this!|Tell|me|more!",1-5-32-a.mp3,1-5-32-b.mp3
st1_sec5_e0273a,65,ast1_sec5_r07,,Is this restaurant famous?,Yes! Everyone says their pizza is the best!,このレストラン、有名なの？,うん!ピザが一番おいしいってみんな言ってる！,famous,2,Is this restaurant famous?,1-5-33,1-5-33,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Is this restaurant famous?,Is|this|restaurant|famous?,1-5-33-a.mp3,1-5-33-b.mp3
st1_sec5_e0273b,66,ast1_sec5_r07,,Is this restaurant famous?,Yes! Everyone says their pizza is the best!,このレストラン、有名なの？,うん!ピザが一番おいしいってみんな言ってる！,famous,1,Yes! Everyone says their pizza is the best!,1-5-33,1-5-33,Ivy,Ruth,2,user,05.png,right,left,Is this restaurant famous?,____________,Yes! Everyone says their pizza is the best!,Yes!|Everyone|says|their|pizza|is|the|best!,1-5-33-a.mp3,1-5-33-b.mp3
st1_sec5_e0274a,67,ast1_sec5_r07,,I made a new drawing! Take a look!,"Wow, it's amazing!",新しい絵を描いたんだ!見て！,わぁ、すごい！,take a look,2,I made a new drawing! Take a look!,1-5-34,1-5-34,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I made a new drawing! Take a look!,I|made|a|new|drawing!|Take|a|look!,1-5-34-a.mp3,1-5-34-b.mp3
