question_id,question_no,round_id,lesson_id,sentence1_origin,sentence2_origin,sentence_first_ja,sentence_second_ja,highlight_word,bubble_gray,chip_input,audio1_input,audio2_input,voice1,voice2,audio_auto,icon_first,icon_second,position_first,position_second,sentence_first_en,sentence_second_en,answer,chips,audio_first,audio_second
st1_sec1_e0009a,17,ast1_sec1_r02,,See you next week!,Take care! Don't forget to text me!,また来週ね！,気をつけてね！メールするの忘れないで！,Take care,2,See you next week!,1-1-9,1-1-9,Ivy,Ruth,1,user,05.png,right,left,____________,____________,See you next week!,See|you|next|week!,1-1-9-a.mp3,1-1-9-b.mp3
st1_sec1_e0009b,18,ast1_sec1_r02,,See you next week!,Take care! Don't forget to text me!,また来週ね！,気をつけてね！メールするの忘れないで！,Take care,1,Take care! Don't forget to text me!,1-1-9,1-1-9,Ivy,Ruth,2,user,05.png,right,left,See you next week!,____________,Take care! Don't forget to text me!,Take|care!|Don't|forget|to|text|me!,1-1-9-a.mp3,1-1-9-b.mp3
st1_sec1_e0010a,19,ast1_sec1_r02,,"I'd like to order a pizza, please!","Sure, what size?",ピザを一つ注文したいんですけど！,かしこまりました、サイズはどうしますか？,I'd like to,2,"I'd like to order a pizza, please!",1-1-10,1-1-10,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"I'd like to order a pizza, please!","I'd|like|to|order|a|pizza,|please!",1-1-10-a.mp3,1-1-10-b.mp3
st1_sec1_e0010b,20,ast1_sec1_r02,,"I'd like to order a pizza, please!","Sure, what size?",ピザを一つ注文したいんですけど！,かしこまりました、サイズはどうしますか？,I'd like to,1,"Sure, what size?",1-1-10,1-1-10,Ivy,Ruth,2,user,05.png,right,left,"I'd like to order a pizza, please!",____________,"Sure, what size?","Sure,|what|size?",1-1-10-a.mp3,1-1-10-b.mp3
st1_sec1_e0011a,21,ast1_sec1_r03,,Hi! What's new?,"Not much, just school stuff. You?",やあ！何か変わったことあった？,別に、学校のことくらいかな。そっちは？,What's new?,2,Hi! What's new?,1-1-11,1-1-11,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Hi! What's new?,Hi!|What's|new?,1-1-11-a.mp3,1-1-11-b.mp3
st1_sec1_e0011b,22,ast1_sec1_r03,,Hi! What's new?,"Not much, just school stuff. You?",やあ！何か変わったことあった？,別に、学校のことくらいかな。そっちは？,What's new?,1,"Not much, just school stuff. You?",1-1-11,1-1-11,Ivy,Ruth,2,user,05.png,right,left,Hi! What's new?,____________,"Not much, just school stuff. You?","Not|much,|just|school|stuff.|You?",1-1-11-a.mp3,1-1-11-b.mp3
st1_sec1_e0012a,23,ast1_sec1_r03,,My brother always eats my snacks!,"Ugh, that's so annoying!",お兄ちゃんがいつも私のお菓子を食べちゃうの！,うわ、それすごくむかつくね！,always,2,My brother always eats my snacks!,1-1-12,1-1-12,Ivy,Ruth,1,user,05.png,right,left,____________,____________,My brother always eats my snacks!,My|brother|always|eats|my|snacks!,1-1-12-a.mp3,1-1-12-b.mp3
st1_sec1_e0012b,24,ast1_sec1_r03,,My brother always eats my snacks!,"Ugh, that's so annoying!",お兄ちゃんがいつも私のお菓子を食べちゃうの！,うわ、それすごくむかつくね！,always,1,"Ugh, that's so annoying!",1-1-12,1-1-12,Ivy,Ruth,2,user,05.png,right,left,My brother always eats my snacks!,____________,"Ugh, that's so annoying!","Ugh,|that's|so|annoying!",1-1-12-a.mp3,1-1-12-b.mp3
st1_sec1_e0013a,25,ast1_sec1_r03,,"Wow, you're really good at drawing!",Thanks! I practice every day.,わぁ、絵がほんとに上手だね！,ありがとう！毎日練習してるんだ。,good at,2,"Wow, you're really good at drawing!",1-1-13,1-1-13,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"Wow, you're really good at drawing!","Wow,|you're|really|good|at|drawing!",1-1-13-a.mp3,1-1-13-b.mp3
st1_sec1_e0013b,26,ast1_sec1_r03,,"Wow, you're really good at drawing!",Thanks! I practice every day.,わぁ、絵がほんとに上手だね！,ありがとう！毎日練習してるんだ。,good at,1,Thanks! I practice every day.,1-1-13,1-1-13,Ivy,Ruth,2,user,05.png,right,left,"Wow, you're really good at drawing!",____________,Thanks! I practice every day.,Thanks!|I|practice|every|day.,1-1-13-a.mp3,1-1-13-b.mp3
st1_sec1_e0014a,27,ast1_sec1_r03,,I'm going to make a cake for Mom's birthday!,Cool! Can I help you?,ママの誕生日にケーキを作るんだ！,いいね！手伝ってもいい？,going to,2,I'm going to make a cake for Mom's birthday!,1-1-14,1-1-14,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I'm going to make a cake for Mom's birthday!,I'm|going|to|make|a|cake|for|Mom's|birthday!,1-1-14-a.mp3,1-1-14-b.mp3
st1_sec1_e0014b,28,ast1_sec1_r03,,I'm going to make a cake for Mom's birthday!,Cool! Can I help you?,ママの誕生日にケーキを作るんだ！,いいね！手伝ってもいい？,going to,1,Cool! Can I help you?,1-1-14,1-1-14,Ivy,Ruth,2,user,05.png,right,left,I'm going to make a cake for Mom's birthday!,____________,Cool! Can I help you?,Cool!|Can|I|help|you?,1-1-14-a.mp3,1-1-14-b.mp3
st1_sec1_e0015a,29,ast1_sec1_r03,,"Look, this toy is made of wood!",Cool! It feels so warm.,見て、このおもちゃ木でできてるよ！,いいね！あったかい感じがする。,made of,2,"Look, this toy is made of wood!",1-1-15,1-1-15,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"Look, this toy is made of wood!","Look,|this|toy|is|made|of|wood!",1-1-15-a.mp3,1-1-15-b.mp3
st1_sec1_e0015b,30,ast1_sec1_r03,,"Look, this toy is made of wood!",Cool! It feels so warm.,見て、このおもちゃ木でできてるよ！,いいね！あったかい感じがする。,made of,1,Cool! It feels so warm.,1-1-15,1-1-15,Ivy,Ruth,2,user,05.png,right,left,"Look, this toy is made of wood!",____________,Cool! It feels so warm.,Cool!|It|feels|so|warm.,1-1-15-a.mp3,1-1-15-b.mp3
st1_sec1_e0016a,31,ast1_sec1_r04,,Don't run in the hallway!,Sorry! I was just in a hurry.,廊下を走っちゃダメ！,ごめん！ちょっと急いでて。,run,2,Don't run in the hallway!,1-1-16,1-1-16,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Don't run in the hallway!,Don't|run|in|the|hallway!,1-1-16-a.mp3,1-1-16-b.mp3
st1_sec1_e0016b,32,ast1_sec1_r04,,Don't run in the hallway!,Sorry! I was just in a hurry.,廊下を走っちゃダメ！,ごめん！ちょっと急いでて。,run,1,Sorry! I was just in a hurry.,1-1-16,1-1-16,Ivy,Ruth,2,user,05.png,right,left,Don't run in the hallway!,____________,Sorry! I was just in a hurry.,Sorry!|I|was|just|in|a|hurry.,1-1-16-a.mp3,1-1-16-b.mp3
st1_sec1_e0017a,33,ast1_sec1_r04,,There are flowers everywhere in spring!,I love it! Let's go for a walk.,春はそこら中に花が咲くね！,大好き！散歩に行こうよ。,everywhere,2,There are flowers everywhere in spring!,1-1-17,1-1-17,Ivy,Ruth,1,user,05.png,right,left,____________,____________,There are flowers everywhere in spring!,There|are|flowers|everywhere|in|spring!,1-1-17-a.mp3,1-1-17-b.mp3
st1_sec1_e0017b,34,ast1_sec1_r04,,There are flowers everywhere in spring!,I love it! Let's go for a walk.,春はそこら中に花が咲くね！,大好き！散歩に行こうよ。,everywhere,1,I love it! Let's go for a walk.,1-1-17,1-1-17,Ivy,Ruth,2,user,05.png,right,left,There are flowers everywhere in spring!,____________,I love it! Let's go for a walk.,I|love|it!|Let's|go|for|a|walk.,1-1-17-a.mp3,1-1-17-b.mp3
st1_sec1_e0018a,35,ast1_sec1_r04,,Are you ready for the test tomorrow?,Almost! I just need to review one more time.,明日のテストの準備できてる？,もう少し！あと一回見直すだけ。,ready for,2,Are you ready for the test tomorrow?,1-1-18,1-1-18,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Are you ready for the test tomorrow?,Are|you|ready|for|the|test|tomorrow?,1-1-18-a.mp3,1-1-18-b.mp3
st1_sec1_e0018b,36,ast1_sec1_r04,,Are you ready for the test tomorrow?,Almost! I just need to review one more time.,明日のテストの準備できてる？,もう少し！あと一回見直すだけ。,ready for,1,Almost! I just need to review one more time.,1-1-18,1-1-18,Ivy,Ruth,2,user,05.png,right,left,Are you ready for the test tomorrow?,____________,Almost! I just need to review one more time.,Almost!|I|just|need|to|review|one|more|time.,1-1-18-a.mp3,1-1-18-b.mp3
st1_sec1_e0019a,37,ast1_sec1_r04,,Want me to make tea for you?,Yes please! Some warm tea sounds nice.,お茶いれてあげようか？,うん、お願い！あったかいお茶飲みたい。,make tea,2,Want me to make tea for you?,1-1-19,1-1-19,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Want me to make tea for you?,Want|me|to|make|tea|for|you?,1-1-19-a.mp3,1-1-19-b.mp3
st1_sec1_e0019b,38,ast1_sec1_r04,,Want me to make tea for you?,Yes please! Some warm tea sounds nice.,お茶いれてあげようか？,うん、お願い！あったかいお茶飲みたい。,make tea,1,Yes please! Some warm tea sounds nice.,1-1-19,1-1-19,Ivy,Ruth,2,user,05.png,right,left,Want me to make tea for you?,____________,Yes please! Some warm tea sounds nice.,Yes|please!|Some|warm|tea|sounds|nice.,1-1-19-a.mp3,1-1-19-b.mp3
st1_sec1_e0020a,39,ast1_sec1_r04,,No one was home when I got there.,"Aw, that's lonely.",着いたとき、誰も家にいなかったんだ。,あぁ、それはさみしいね。,no one,2,No one was home when I got there.,1-1-20,1-1-20,Ivy,Ruth,1,user,05.png,right,left,____________,____________,No one was home when I got there.,No|one|was|home|when|I|got|there.,1-1-20-a.mp3,1-1-20-b.mp3
st1_sec1_e0020b,40,ast1_sec1_r04,,No one was home when I got there.,"Aw, that's lonely.",着いたとき、誰も家にいなかったんだ。,あぁ、それはさみしいね。,no one,1,"Aw, that's lonely.",1-1-20,1-1-20,Ivy,Ruth,2,user,05.png,right,left,No one was home when I got there.,____________,"Aw, that's lonely.","Aw,|that's|lonely.",1-1-20-a.mp3,1-1-20-b.mp3
st1_sec1_e0021a,41,ast1_sec1_r05,,Can we have pizza tonight?,That's fine with me! I love pizza.,今夜ピザにしてもいい？,私はいいよ！ピザ大好き。,That's fine with me,2,Can we have pizza tonight?,1-1-21,1-1-21,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Can we have pizza tonight?,Can|we|have|pizza|tonight?,1-1-21-a.mp3,1-1-21-b.mp3
st1_sec1_e0021b,42,ast1_sec1_r05,,Can we have pizza tonight?,That's fine with me! I love pizza.,今夜ピザにしてもいい？,私はいいよ！ピザ大好き。,That's fine with me,1,That's fine with me! I love pizza.,1-1-21,1-1-21,Ivy,Ruth,2,user,05.png,right,left,Can we have pizza tonight?,____________,That's fine with me! I love pizza.,That's|fine|with|me!|I|love|pizza.,1-1-21-a.mp3,1-1-21-b.mp3
st1_sec1_e0022a,43,ast1_sec1_r05,,Look! There's a coin in the center of the fountain!,Cool! Should we make a wish?,見て！噴水の真ん中にコインがあるよ！,ほんとだ！お願いごとしようか？,center,2,Look! There's a coin in the center of the fountain!,1-1-22,1-1-22,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Look! There's a coin in the center of the fountain!,Look!|There's|a|coin|in|the|center|of|the|fountain!,1-1-22-a.mp3,1-1-22-b.mp3
st1_sec1_e0022b,44,ast1_sec1_r05,,Look! There's a coin in the center of the fountain!,Cool! Should we make a wish?,見て！噴水の真ん中にコインがあるよ！,ほんとだ！お願いごとしようか？,center,1,Cool! Should we make a wish?,1-1-22,1-1-22,Ivy,Ruth,2,user,05.png,right,left,Look! There's a coin in the center of the fountain!,____________,Cool! Should we make a wish?,Cool!|Should|we|make|a|wish?,1-1-22-a.mp3,1-1-22-b.mp3
st1_sec1_e0023a,45,ast1_sec1_r05,,We helped each other with our homework.,That's so nice of you!,私たち、お互いに宿題を手伝ったんだ。,えらいね！,each other,2,We helped each other with our homework.,1-1-23,1-1-23,Ivy,Ruth,1,user,05.png,right,left,____________,____________,We helped each other with our homework.,We|helped|each|other|with|our|homework.,1-1-23-a.mp3,1-1-23-b.mp3
st1_sec1_e0023b,46,ast1_sec1_r05,,We helped each other with our homework.,That's so nice of you!,私たち、お互いに宿題を手伝ったんだ。,えらいね！,each other,1,That's so nice of you!,1-1-23,1-1-23,Ivy,Ruth,2,user,05.png,right,left,We helped each other with our homework.,____________,That's so nice of you!,That's|so|nice|of|you!,1-1-23-a.mp3,1-1-23-b.mp3
st1_sec1_e0024a,47,ast1_sec1_r05,,What's your favorite color?,Blue! Like the sky on a sunny day.,好きな色は何？,青！晴れた日の空みたいな。,color,2,What's your favorite color?,1-1-24,1-1-24,Ivy,Ruth,1,user,05.png,right,left,____________,____________,What's your favorite color?,What's|your|favorite|color?,1-1-24-a.mp3,1-1-24-b.mp3
st1_sec1_e0024b,48,ast1_sec1_r05,,What's your favorite color?,Blue! Like the sky on a sunny day.,好きな色は何？,青！晴れた日の空みたいな。,color,1,Blue! Like the sky on a sunny day.,1-1-24,1-1-24,Ivy,Ruth,2,user,05.png,right,left,What's your favorite color?,____________,Blue! Like the sky on a sunny day.,Blue!|Like|the|sky|on|a|sunny|day.,1-1-24-a.mp3,1-1-24-b.mp3
st1_sec1_e0025a,49,ast1_sec1_r05,,Thanks for helping me with my homework!,No problem! Anytime!,宿題手伝ってくれてありがとう！,どういたしまして！いつでもどうぞ！,thanks for,2,Thanks for helping me with my homework!,1-1-25,1-1-25,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Thanks for helping me with my homework!,Thanks|for|helping|me|with|my|homework!,1-1-25-a.mp3,1-1-25-b.mp3
st1_sec1_e0025b,50,ast1_sec1_r05,,Thanks for helping me with my homework!,No problem! Anytime!,宿題手伝ってくれてありがとう！,どういたしまして！いつでもどうぞ！,thanks for,1,No problem! Anytime!,1-1-25,1-1-25,Ivy,Ruth,2,user,05.png,right,left,Thanks for helping me with my homework!,____________,No problem! Anytime!,No|problem!|Anytime!,1-1-25-a.mp3,1-1-25-b.mp3
st1_sec1_e0026a,51,ast1_sec1_r06,,Good morning! Did you sleep well?,"Yes, thanks! I had a fun dream.",おはよう！よく眠れた？,うん、ありがとう！楽しい夢を見たよ。,Good morning,2,Good morning! Did you sleep well?,1-1-26,1-1-26,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Good morning! Did you sleep well?,Good|morning!|Did|you|sleep|well?,1-1-26-a.mp3,1-1-26-b.mp3
st1_sec1_e0026b,52,ast1_sec1_r06,,Good morning! Did you sleep well?,"Yes, thanks! I had a fun dream.",おはよう！よく眠れた？,うん、ありがとう！楽しい夢を見たよ。,Good morning,1,"Yes, thanks! I had a fun dream.",1-1-26,1-1-26,Ivy,Ruth,2,user,05.png,right,left,Good morning! Did you sleep well?,____________,"Yes, thanks! I had a fun dream.","Yes,|thanks!|I|had|a|fun|dream.",1-1-26-a.mp3,1-1-26-b.mp3
st1_sec1_e0027a,53,ast1_sec1_r06,,What should we eat for lunch?,How about pasta?,お昼ごはん何にする？,パスタはどう？,How about,2,What should we eat for lunch?,1-1-27,1-1-27,Ivy,Ruth,1,user,05.png,right,left,____________,____________,What should we eat for lunch?,What|should|we|eat|for|lunch?,1-1-27-a.mp3,1-1-27-b.mp3
st1_sec1_e0027b,54,ast1_sec1_r06,,What should we eat for lunch?,How about pasta?,お昼ごはん何にする？,パスタはどう？,How about,1,How about pasta?,1-1-27,1-1-27,Ivy,Ruth,2,user,05.png,right,left,What should we eat for lunch?,____________,How about pasta?,How|about|pasta?,1-1-27-a.mp3,1-1-27-b.mp3
st1_sec1_e0028a,55,ast1_sec1_r06,,Don't throw the ball inside the house!,"Sorry, Mom! I won't do it again.",家の中でボールを投げちゃダメ！,ごめんなさい、ママ！もうしないよ。,throw,2,Don't throw the ball inside the house!,1-1-28,1-1-28,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Don't throw the ball inside the house!,Don't|throw|the|ball|inside|the|house!,1-1-28-a.mp3,1-1-28-b.mp3
st1_sec1_e0028b,56,ast1_sec1_r06,,Don't throw the ball inside the house!,"Sorry, Mom! I won't do it again.",家の中でボールを投げちゃダメ！,ごめんなさい、ママ！もうしないよ。,throw,1,"Sorry, Mom! I won't do it again.",1-1-28,1-1-28,Ivy,Ruth,2,user,05.png,right,left,Don't throw the ball inside the house!,____________,"Sorry, Mom! I won't do it again.","Sorry,|Mom!|I|won't|do|it|again.",1-1-28-a.mp3,1-1-28-b.mp3
st1_sec1_e0029a,57,ast1_sec1_r06,,I've never been to Disneyland before!,What?! We have to go someday!,ディズニーランド、一回も行ったことないんだ！,ええっ！？いつか絶対行こうよ！,never,2,I've never been to Disneyland before!,1-1-29,1-1-29,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I've never been to Disneyland before!,I've|never|been|to|Disneyland|before!,1-1-29-a.mp3,1-1-29-b.mp3
st1_sec1_e0029b,58,ast1_sec1_r06,,I've never been to Disneyland before!,What?! We have to go someday!,ディズニーランド、一回も行ったことないんだ！,ええっ！？いつか絶対行こうよ！,never,1,What?! We have to go someday!,1-1-29,1-1-29,Ivy,Ruth,2,user,05.png,right,left,I've never been to Disneyland before!,____________,What?! We have to go someday!,What?!|We|have|to|go|someday!,1-1-29-a.mp3,1-1-29-b.mp3
st1_sec1_e0030a,59,ast1_sec1_r06,,I feel better today. My fever is gone!,Yay! Let's go play outside!,今日は調子がいいよ。熱も下がった！,やった！外で遊ぼう！,better,2,I feel better today. My fever is gone!,1-1-30,1-1-30,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I feel better today. My fever is gone!,I|feel|better|today.|My|fever|is|gone!,1-1-30-a.mp3,1-1-30-b.mp3
st1_sec1_e0030b,60,ast1_sec1_r06,,I feel better today. My fever is gone!,Yay! Let's go play outside!,今日は調子がいいよ。熱も下がった！,やった！外で遊ぼう！,better,1,Yay! Let's go play outside!,1-1-30,1-1-30,Ivy,Ruth,2,user,05.png,right,left,I feel better today. My fever is gone!,____________,Yay! Let's go play outside!,Yay!|Let's|go|play|outside!,1-1-30-a.mp3,1-1-30-b.mp3
st1_sec1_e0031a,61,ast1_sec1_r07,,"When my mom was young, she lived in Kyoto.",Cool! I want to visit Kyoto someday.,ママは若いころ京都に住んでたんだって。,いいね！私もいつか京都に行きたいな。,young,2,"When my mom was young, she lived in Kyoto.",1-1-31,1-1-31,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"When my mom was young, she lived in Kyoto.","When|my|mom|was|young,|she|lived|in|Kyoto.",1-1-31-a.mp3,1-1-31-b.mp3
st1_sec1_e0031b,62,ast1_sec1_r07,,"When my mom was young, she lived in Kyoto.",Cool! I want to visit Kyoto someday.,ママは若いころ京都に住んでたんだって。,いいね！私もいつか京都に行きたいな。,young,1,Cool! I want to visit Kyoto someday.,1-1-31,1-1-31,Ivy,Ruth,2,user,05.png,right,left,"When my mom was young, she lived in Kyoto.",____________,Cool! I want to visit Kyoto someday.,Cool!|I|want|to|visit|Kyoto|someday.,1-1-31-a.mp3,1-1-31-b.mp3
st1_sec1_e0032a,63,ast1_sec1_r07,,"It's raining, but anyway, let's go outside!","Wait, let me grab an umbrella!",雨だけど、とにかく外に行こうよ！,待って、傘を取ってくる！,anyway,2,"It's raining, but anyway, let's go outside!",1-1-32,1-1-32,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"It's raining, but anyway, let's go outside!","It's|raining,|but|anyway,|let's|go|outside!",1-1-32-a.mp3,1-1-32-b.mp3
st1_sec1_e0032b,64,ast1_sec1_r07,,"It's raining, but anyway, let's go outside!","Wait, let me grab an umbrella!",雨だけど、とにかく外に行こうよ！,待って、傘を取ってくる！,anyway,1,"Wait, let me grab an umbrella!",1-1-32,1-1-32,Ivy,Ruth,2,user,05.png,right,left,"It's raining, but anyway, let's go outside!",____________,"Wait, let me grab an umbrella!","Wait,|let|me|grab|an|umbrella!",1-1-32-a.mp3,1-1-32-b.mp3
st1_sec1_e0033a,65,ast1_sec1_r07,,How do I tie my shoes?,Like this! Watch carefully.,靴ひもってどうやって結ぶの？,こうだよ！よく見ててね。,like this,2,How do I tie my shoes?,1-1-33,1-1-33,Ivy,Ruth,1,user,05.png,right,left,____________,____________,How do I tie my shoes?,How|do|I|tie|my|shoes?,1-1-33-a.mp3,1-1-33-b.mp3
st1_sec1_e0033b,66,ast1_sec1_r07,,How do I tie my shoes?,Like this! Watch carefully.,靴ひもってどうやって結ぶの？,こうだよ！よく見ててね。,like this,1,Like this! Watch carefully.,1-1-33,1-1-33,Ivy,Ruth,2,user,05.png,right,left,How do I tie my shoes?,____________,Like this! Watch carefully.,Like|this!|Watch|carefully.,1-1-33-a.mp3,1-1-33-b.mp3
st1_sec1_e0034a,67,ast1_sec1_r07,,This birthday party is wonderful!,Thanks! I'm so happy you came!,この誕生日パーティー、最高だね！,ありがとう！来てくれてすごくうれしい！,wonderful,2,This birthday party is wonderful!,1-1-34,1-1-34,Ivy,Ruth,1,user,05.png,right,left,____________,____________,This birthday party is wonderful!,This|birthday|party|is|wonderful!,1-1-34-a.mp3,1-1-34-b.mp3
