word_id,word,ja,audio,stage,section_id
v0084,television,テレビ,television.mp3,1,st1_sec3
v0085,pet,ペット,pet.mp3,1,st1_sec3
v0086,floor,床,floor.mp3,1,st1_sec3
v0087,morning,朝,morning.mp3,1,st1_sec3
v0088,bath,お風呂,bath.mp3,1,st1_sec3
v0089,country,国,country.mp3,1,st1_sec3
v0090,map,地図,map.mp3,1,st1_sec3
v0091,sister,姉妹,sister.mp3,1,st1_sec3
v0092,minute,分,minute.mp3,1,st1_sec3
v0093,month,月,month.mp3,1,st1_sec3
v0094,homework,宿題,homework.mp3,1,st1_sec3
v0095,Monday,月曜日,Monday.mp3,1,st1_sec3
v0096,weekend,週末,weekend.mp3,1,st1_sec3
v0097,road,道路,road.mp3,1,st1_sec3
v0098,party,パーティー,party.mp3,1,st1_sec3
v0099,heart,心臓・心,heart.mp3,1,st1_sec3
v0100,hospital,病院,hospital.mp3,1,st1_sec3
v0101,ice cream,アイスクリーム,ice cream.mp3,1,st1_sec3
v0102,toothbrush,歯ブラシ,toothbrush.mp3,1,st1_sec3
v0103,clothes,服,clothes.mp3,1,st1_sec3
v0104,university,大学,university.mp3,1,st1_sec3
v0105,tea,お茶,tea.mp3,1,st1_sec3
v0106,June,6月,June.mp3,1,st1_sec3
v0107,shoes,靴,shoes.mp3,1,st1_sec3
v0108,bathroom,浴室,bathroom.mp3,1,st1_sec3
v0109,bedroom,寝室,bedroom.mp3,1,st1_sec3
v0110,daughter,娘,daughter.mp3,1,st1_sec3
v0111,bed,ベッド,bed.mp3,1,st1_sec3
v0112,supermarket,スーパーマーケット,supermarket.mp3,1,st1_sec3
v0113,pants,ズボン,pants.mp3,1,st1_sec3
v0114,wife,妻,wife.mp3,1,st1_sec3
v0115,foot,足,foot.mp3,1,st1_sec3
v0116,July,7月,July.mp3,1,st1_sec3
v0117,ice,氷,ice.mp3,1,st1_sec3
v0118,March,3月,March.mp3,1,st1_sec3
v0119,egg,卵,egg.mp3,1,st1_sec3
v0120,door,ドア,door.mp3,1,st1_sec3
v0121,street,通り,street.mp3,1,st1_sec4
v0122,neck,首,neck.mp3,1,st1_sec4
v0123,test,テスト,test.mp3,1,st1_sec4
v0124,west,西,west.mp3,1,st1_sec4
v0125,email,メール,email.mp3,1,st1_sec4
v0126,cloud,雲,cloud.mp3,1,st1_sec4
v0127,high school,高校,high school.mp3,1,st1_sec4
v0128,bag,バッグ・かばん,bag.mp3,1,st1_sec4
v0129,bicycle,自転車,bicycle.mp3,1,st1_sec4
v0130,water,水,water.mp3,1,st1_sec4
v0131,student,生徒・学生,student.mp3,1,st1_sec4
v0132,tree,木,tree.mp3,1,st1_sec4
v0133,rice,米,rice.mp3,1,st1_sec4
v0134,east,東,east.mp3,1,st1_sec4
v0135,table,テーブル,table.mp3,1,st1_sec4
v0136,horse,馬,horse.mp3,1,st1_sec4
v0137,pizza,ピザ,pizza.mp3,1,st1_sec4
v0138,socks,靴下,socks.mp3,1,st1_sec4
v0139,family,家族,family.mp3,1,st1_sec4
v0140,bread,パン,bread.mp3,1,st1_sec4
v0141,September,9月,September.mp3,1,st1_sec4
v0142,chair,椅子,chair.mp3,1,st1_sec4
v0143,girl,女の子,girl.mp3,1,st1_sec4
v0144,head,頭,head.mp3,1,st1_sec4
v0145,police,警察,police.mp3,1,st1_sec4
v0146,earth,地球・土,earth.mp3,1,st1_sec4
v0147,grandpa,おじいちゃん,grandpa.mp3,1,st1_sec4
v0148,phone,電話,phone.mp3,1,st1_sec4
v0149,Thursday,木曜日,Thursday.mp3,1,st1_sec4
v0150,plane,飛行機,plane.mp3,1,st1_sec4
v0151,weather,天気,weather.mp3,1,st1_sec4
v0152,north,北,north.mp3,1,st1_sec4
v0153,January,1月,January.mp3,1,st1_sec4
v0154,April,4月,April.mp3,1,st1_sec4
v0155,name,名前,name.mp3,1,st1_sec4
v0156,wall,壁,wall.mp3,1,st1_sec4
v0157,orange,オレンジ,orange.mp3,1,st1_sec4
v0158,bike,自転車（バイク）,bike.mp3,1,st1_sec4
v0159,birthday,誕生日,birthday.mp3,1,st1_sec4
v0160,mouth,口,mouth.mp3,1,st1_sec4
v0161,fire,火,fire.mp3,1,st1_sec5
v0162,bear,クマ,bear.mp3,1,st1_sec5
v0163,smile,笑顔,smile.mp3,1,st1_sec5
v0164,cow,牛,cow.mp3,1,st1_sec5
v0165,uncle,おじ,uncle.mp3,1,st1_sec5
v0166,tomato,トマト,tomato.mp3,1,st1_sec5
v0167,toilet,トイレ,toilet.mp3,1,st1_sec5
v0168,zoo,動物園,zoo.mp3,1,st1_sec5
v0169,carrot,ニンジン,carrot.mp3,1,st1_sec5
v0170,animal,動物,animal.mp3,1,st1_sec5
v0171,movie,映画,movie.mp3,1,st1_sec5
v0172,history,歴史,history.mp3,1,st1_sec5
v0173,fruit,果物,fruit.mp3,1,st1_sec5
v0174,Friday,金曜日,Friday.mp3,1,st1_sec5
v0175,airplane,飛行機,airplane.mp3,1,st1_sec5
v0176,October,10月,October.mp3,1,st1_sec5
v0177,banana,バナナ,banana.mp3,1,st1_sec5
v0178,week,週,week.mp3,1,st1_sec5
v0179,rain,雨,rain.mp3,1,st1_sec5
v0180,son,息子,son.mp3,1,st1_sec5
v0181,dream,夢,dream.mp3,1,st1_sec5
v0182,friend,友達,friend.mp3,1,st1_sec5
v0183,lion,ライオン,lion.mp3,1,st1_sec5
v0184,monkey,サル,monkey.mp3,1,st1_sec5
v0185,spring,春,spring.mp3,1,st1_sec5
v0186,smartphone,スマートフォン,smartphone.mp3,1,st1_sec5
v0187,Sunday,日曜日,Sunday.mp3,1,st1_sec5
v0188,cake,ケーキ,cake.mp3,1,st1_sec5
v0189,mother,母,mother.mp3,1,st1_sec5
v0190,Wednesday,水曜日,Wednesday.mp3,1,st1_sec5
v0191,season,季節,season.mp3,1,st1_sec5
v0192,February,2月,February.mp3,1,st1_sec5
v0193,chicken,鶏・チキン,chicken.mp3,1,st1_sec5
v0194,milk,牛乳,milk.mp3,1,st1_sec5
v0195,child,子ども,child.mp3,1,st1_sec5
v0196,home,家・ホーム,home.mp3,1,st1_sec5
v0197,elephant,ゾウ,elephant.mp3,1,st1_sec5
v0198,America,アメリカ,America.mp3,1,st1_sec5
v0199,mountain,山,mountain.mp3,1,st1_sec5
v0200,sugar,砂糖,sugar.mp3,1,st1_sec5
v0201,winter,冬,winter.mp3,1,st1_sec6
v0202,salt,塩,salt.mp3,1,st1_sec6
v0203,grandmother,祖母,grandmother.mp3,1,st1_sec6
v0204,cup,カップ,cup.mp3,1,st1_sec6
v0205,Internet,インターネット,Internet.mp3,1,st1_sec6
v0206,soccer,サッカー,soccer.mp3,1,st1_sec6
v0207,video,ビデオ,video.mp3,1,st1_sec6
v0208,paper,紙・論文,paper.mp3,1,st1_sec6
v0209,food,食べ物,food.mp3,1,st1_sec6
v0210,post office,郵便局,post office.mp3,1,st1_sec6
v0211,Tuesday,火曜日,Tuesday.mp3,1,st1_sec6
v0212,notebook,ノート,notebook.mp3,1,st1_sec6
v0213,pencil,鉛筆,pencil.mp3,1,st1_sec6
v0214,music,音楽,music.mp3,1,st1_sec6
v0215,brother,兄弟,brother.mp3,1,st1_sec6
v0216,message,メッセージ,message.mp3,1,st1_sec6
v0217,tiger,トラ,tiger.mp3,1,st1_sec6
v0218,river,川,river.mp3,1,st1_sec6
v0219,taxi,タクシー,taxi.mp3,1,st1_sec6
v0220,arm,腕,arm.mp3,1,st1_sec6
v0221,potato,ジャガイモ,potato.mp3,1,st1_sec6
v0222,parent,親,parent.mp3,1,st1_sec6
v0223,game,ゲーム,game.mp3,1,st1_sec6
