word_id,word,ja,audio,stage,section_id
v0272,kangaroo,カンガルー,kangaroo.mp3,2,st2_sec2
v0273,turkey,七面鳥,turkey.mp3,2,st2_sec2
v0274,horror,ホラー・恐怖,horror.mp3,2,st2_sec2
v0275,freezer,冷凍庫,freezer.mp3,2,st2_sec2
v0276,noise,騒音,noise.mp3,2,st2_sec2
v0277,title,タイトル,title.mp3,2,st2_sec2
v0278,service,サービス,service.mp3,2,st2_sec2
v0279,melon,メロン,melon.mp3,2,st2_sec2
v0280,curtain,カーテン,curtain.mp3,2,st2_sec2
v0281,roof,屋根,roof.mp3,2,st2_sec2
v0282,dress,ドレス,dress.mp3,2,st2_sec2
v0283,meter,メートル,meter.mp3,2,st2_sec2
v0284,concert,コンサート,concert.mp3,2,st2_sec2
v0285,shadow,影,shadow.mp3,2,st2_sec2
v0286,calculator,電卓,calculator.mp3,2,st2_sec2
v0287,pop,ポップ・炭酸飲料,pop.mp3,2,st2_sec2
v0288,tulip,チューリップ,tulip.mp3,2,st2_sec2
v0289,village,村,village.mp3,2,st2_sec2
v0290,salad,サラダ,salad.mp3,2,st2_sec2
v0291,teenager,10代の若者,teenager.mp3,2,st2_sec2
v0292,peach,桃,peach.mp3,2,st2_sec2
v0293,hammer,ハンマー,hammer.mp3,2,st2_sec2
v0294,friendship,友情,friendship.mp3,2,st2_sec2
v0295,elevator,エレベーター,elevator.mp3,2,st2_sec2
v0296,candy,キャンディ,candy.mp3,2,st2_sec2
v0297,rose,バラ,rose.mp3,2,st2_sec2
v0298,flour,小麦粉,flour.mp3,2,st2_sec2
v0299,tennis,テニス,tennis.mp3,2,st2_sec2
v0300,battery charger,充電器,battery charger.mp3,2,st2_sec2
v0301,shelf,棚,shelf.mp3,2,st2_sec2
v0302,broccoli,ブロッコリー,broccoli.mp3,2,st2_sec2
v0303,garage,ガレージ,garage.mp3,2,st2_sec2
v0304,sponge,スポンジ,sponge.mp3,2,st2_sec3
v0305,shark,サメ,shark.mp3,2,st2_sec3
v0306,tool,道具,tool.mp3,2,st2_sec3
v0307,fence,フェンス・柵,fence.mp3,2,st2_sec3
v0308,noon,正午,noon.mp3,2,st2_sec3
v0309,lesson,レッスン,lesson.mp3,2,st2_sec3
v0310,hall,廊下・ホール,hall.mp3,2,st2_sec3
v0311,college,大学,college.mp3,2,st2_sec3
v0312,newspaper,新聞,newspaper.mp3,2,st2_sec3
v0313,hair dryer,ヘアドライヤー,hair dryer.mp3,2,st2_sec3
v0314,education,教育,education.mp3,2,st2_sec3
v0315,police officer,警察官,police officer.mp3,2,st2_sec3
v0316,desktop,デスクトップパソコン,desktop.mp3,2,st2_sec3
v0317,rice cooker,炊飯器,rice cooker.mp3,2,st2_sec3
v0318,ant,アリ,ant.mp3,2,st2_sec3
v0319,swimsuit,水着,swimsuit.mp3,2,st2_sec3
v0320,machine,機械,machine.mp3,2,st2_sec3
v0321,seed,種,seed.mp3,2,st2_sec3
v0322,bridge,橋,bridge.mp3,2,st2_sec3
v0323,theater,劇場,theater.mp3,2,st2_sec3
v0324,drama,ドラマ,drama.mp3,2,st2_sec3
v0325,farmer,農家・農夫,farmer.mp3,2,st2_sec3
v0326,straw,ストロー,straw.mp3,2,st2_sec3
v0327,nature,自然,nature.mp3,2,st2_sec3
v0328,fireworks display,花火大会,fireworks display.mp3,2,st2_sec3
v0329,garbage,ゴミ,garbage.mp3,2,st2_sec3
v0330,treasure,宝物,treasure.mp3,2,st2_sec3
v0331,sunflower,ひまわり,sunflower.mp3,2,st2_sec3
v0332,curry,カレー,curry.mp3,2,st2_sec3
v0333,weekday,平日,weekday.mp3,2,st2_sec3
v0334,information,情報,information.mp3,2,st2_sec3
v0335,headache,頭痛,headache.mp3,2,st2_sec3
v0336,luggage,荷物,luggage.mp3,2,st2_sec3
v0337,garlic,ニンニク,garlic.mp3,2,st2_sec3
v0338,jacket,ジャケット,jacket.mp3,2,st2_sec3
v0339,knee,膝,knee.mp3,2,st2_sec3
v0340,gun,銃,gun.mp3,2,st2_sec3
v0341,backpack,リュックサック,backpack.mp3,2,st2_sec3
v0342,violin,バイオリン,violin.mp3,2,st2_sec3
v0343,kiwi fruit,キウイ,kiwi fruit.mp3,2,st2_sec3
v0344,glasses,眼鏡,glasses.mp3,2,st2_sec4
v0345,refrigerator,冷蔵庫,refrigerator.mp3,2,st2_sec4
v0346,writer,作家,writer.mp3,2,st2_sec4
v0347,boyfriend,ボーイフレンド,boyfriend.mp3,2,st2_sec4
v0348,ruler,定規,ruler.mp3,2,st2_sec4
v0349,boots,ブーツ,boots.mp3,2,st2_sec4
v0350,giraffe,キリン,giraffe.mp3,2,st2_sec4
v0351,sneakers,スニーカー,sneakers.mp3,2,st2_sec4
v0352,stadium,スタジアム,stadium.mp3,2,st2_sec4
v0353,octopus,タコ,octopus.mp3,2,st2_sec4
v0354,shoulder,肩,shoulder.mp3,2,st2_sec4
v0355,thousand,千,thousand.mp3,2,st2_sec4
v0356,receipt,レシート,receipt.mp3,2,st2_sec4
v0357,toothpaste,歯磨き粉,toothpaste.mp3,2,st2_sec4
v0358,tuna,マグロ,tuna.mp3,2,st2_sec4
v0359,cabbage,キャベツ,cabbage.mp3,2,st2_sec4
v0360,football,フットボール・サッカー,football.mp3,2,st2_sec4
v0361,Europe,ヨーロッパ,Europe.mp3,2,st2_sec4
v0362,cartoon,漫画・アニメ,cartoon.mp3,2,st2_sec4
v0363,ghost,幽霊,ghost.mp3,2,st2_sec4
v0364,poem,詩,poem.mp3,2,st2_sec4
v0365,furniture,家具,furniture.mp3,2,st2_sec4
v0366,tent,テント,tent.mp3,2,st2_sec4
v0367,watermelon,スイカ,watermelon.mp3,2,st2_sec4
v0368,gym,ジム・体育館,gym.mp3,2,st2_sec4
v0369,scarf,スカーフ,scarf.mp3,2,st2_sec4
v0370,pan,フライパン,pan.mp3,2,st2_sec4
v0371,princess,王女,princess.mp3,2,st2_sec4
v0372,bowl,ボウル,bowl.mp3,2,st2_sec4
v0373,comedy,コメディ,comedy.mp3,2,st2_sec4
v0374,lip,唇,lip.mp3,2,st2_sec4
v0375,cap,帽子,cap.mp3,2,st2_sec4
v0376,chest,胸・チェスト,chest.mp3,2,st2_sec4
v0377,autumn,秋,autumn.mp3,2,st2_sec4
v0378,triangle,三角形,triangle.mp3,2,st2_sec4
v0379,toe,足の指,toe.mp3,2,st2_sec4
v0380,ice skating,アイススケート,ice skating.mp3,2,st2_sec4
v0381,diary,日記,diary.mp3,2,st2_sec4
v0382,chin,あご,chin.mp3,2,st2_sec4
v0383,green pepper,ピーマン,green pepper.mp3,2,st2_sec4
v0384,ad,広告,ad.mp3,2,st2_sec5
v0385,grapefruit,グレープフルーツ,grapefruit.mp3,2,st2_sec5
v0386,menu,メニュー,menu.mp3,2,st2_sec5
v0387,muscle,筋肉,muscle.mp3,2,st2_sec5
v0388,brain,脳,brain.mp3,2,st2_sec5
v0389,memory,記憶,memory.mp3,2,st2_sec5
v0390,slippers,スリッパ,slippers.mp3,2,st2_sec5
v0391,stress,ストレス,stress.mp3,2,st2_sec5
v0392,sweater,セーター,sweater.mp3,2,st2_sec5
v0393,swimming pool,プール,swimming pool.mp3,2,st2_sec5
v0394,baseball,野球,baseball.mp3,2,st2_sec5
v0395,holiday,休日・祝日,holiday.mp3,2,st2_sec5
v0396,ambulance,救急車,ambulance.mp3,2,st2_sec5
v0397,rock music,ロック音楽,rock music.mp3,2,st2_sec5
v0398,club,クラブ,club.mp3,2,st2_sec5
v0399,nurse,看護師,nurse.mp3,2,st2_sec5
v0400,gloves,手袋,gloves.mp3,2,st2_sec5
v0401,program,プログラム,program.mp3,2,st2_sec5
v0402,a.m.,午前,a.m..mp3,2,st2_sec5
v0403,uniform,制服,uniform.mp3,2,st2_sec5
v0404,volleyball,バレーボール,volleyball.mp3,2,st2_sec5
v0405,bell,ベル・鐘,bell.mp3,2,st2_sec5
v0406,salmon,サーモン,salmon.mp3,2,st2_sec5
v0407,basketball,バスケットボール,basketball.mp3,2,st2_sec5
v0408,German,ドイツ語・ドイツの,German.mp3,2,st2_sec5
v0409,planet,惑星,planet.mp3,2,st2_sec5
v0410,midnight,真夜中,midnight.mp3,2,st2_sec5
v0411,fork,フォーク,fork.mp3,2,st2_sec5
v0412,list,リスト,list.mp3,2,st2_sec5
v0413,dollar,ドル,dollar.mp3,2,st2_sec5
v0414,sofa,ソファ,sofa.mp3,2,st2_sec5
v0415,necktie,ネクタイ,necktie.mp3,2,st2_sec5
v0416,lemon,レモン,lemon.mp3,2,st2_sec5
v0417,parade,パレード,parade.mp3,2,st2_sec5
v0418,worker,労働者,worker.mp3,2,st2_sec5
v0419,pocket,ポケット,pocket.mp3,2,st2_sec5
v0420,grammar,文法,grammar.mp3,2,st2_sec5
v0421,text,テキスト,text.mp3,2,st2_sec5
v0422,cousin,いとこ,cousin.mp3,2,st2_sec5
v0423,ring,指輪,ring.mp3,2,st2_sec5
v0424,fridge,冷蔵庫,fridge.mp3,2,st2_sec6
v0425,bucket,バケツ,bucket.mp3,2,st2_sec6
v0426,fever,熱,fever.mp3,2,st2_sec6
v0427,snake,ヘビ,snake.mp3,2,st2_sec6
v0428,kitchen knife,包丁,kitchen knife.mp3,2,st2_sec6
v0429,king,王様,king.mp3,2,st2_sec6
v0430,gray,灰色,gray.mp3,2,st2_sec6
v0431,meeting,ミーティング,meeting.mp3,2,st2_sec6
v0432,underwear,下着,underwear.mp3,2,st2_sec6
v0433,radio,ラジオ,radio.mp3,2,st2_sec6
v0434,snowman,雪だるま,snowman.mp3,2,st2_sec6
v0435,alcohol,アルコール,alcohol.mp3,2,st2_sec6
v0436,castle,城,castle.mp3,2,st2_sec6
v0437,puzzle,パズル,puzzle.mp3,2,st2_sec6
v0438,skill,スキル,skill.mp3,2,st2_sec6
v0439,jeans,ジーンズ,jeans.mp3,2,st2_sec6
v0440,tongue,舌,tongue.mp3,2,st2_sec6
v0441,cherry,さくらんぼ,cherry.mp3,2,st2_sec6
v0442,fire truck,消防車,fire truck.mp3,2,st2_sec6
v0443,honey,はちみつ,honey.mp3,2,st2_sec6
v0444,marathon,マラソン,marathon.mp3,2,st2_sec6
v0445,comb,くし,comb.mp3,2,st2_sec6
v0446,bathtub,バスタブ,bathtub.mp3,2,st2_sec6
v0447,eggplant,ナス,eggplant.mp3,2,st2_sec6
v0448,butter,バター,butter.mp3,2,st2_sec6
v0449,monitor,モニター,monitor.mp3,2,st2_sec6
v0450,grape,ブドウ,grape.mp3,2,st2_sec6
v0451,junior high school,中学校,junior high school.mp3,2,st2_sec6
v0452,goat,ヤギ,goat.mp3,2,st2_sec6
v0453,helicopter,ヘリコプター,helicopter.mp3,2,st2_sec6
v0454,middle school,中学校,middle school.mp3,2,st2_sec6
v0455,pumpkin,カボチャ,pumpkin.mp3,2,st2_sec6
v0456,soldier,兵士,soldier.mp3,2,st2_sec6
v0457,desert,砂漠,desert.mp3,2,st2_sec6
v0458,flight,フライト・飛行,flight.mp3,2,st2_sec6
v0459,tank top,タンクトップ,tank top.mp3,2,st2_sec6
v0460,farm,農場,farm.mp3,2,st2_sec6
v0461,sunset,日没,sunset.mp3,2,st2_sec6
v0462,playground,遊び場,playground.mp3,2,st2_sec6
v0463,keyboard,キーボード,keyboard.mp3,2,st2_sec6
v0464,cookie,クッキー,cookie.mp3,2,st2_sec7
v0465,hiking,ハイキング,hiking.mp3,2,st2_sec7
v0466,lake,湖,lake.mp3,2,st2_sec7
v0467,table tennis,卓球,table tennis.mp3,2,st2_sec7
v0468,rainbow,虹,rainbow.mp3,2,st2_sec7
v0469,engine,エンジン,engine.mp3,2,st2_sec7
v0470,sunlight,日光,sunlight.mp3,2,st2_sec7
v0471,stove,コンロ,stove.mp3,2,st2_sec7
v0472,iron,アイロン・鉄,iron.mp3,2,st2_sec7
v0473,voice,声,voice.mp3,2,st2_sec7
v0474,sentence,文・判決,sentence.mp3,2,st2_sec7
v0475,rubber,ゴム,rubber.mp3,2,st2_sec7
v0476,band,バンド,band.mp3,2,st2_sec7
v0477,bench,ベンチ,bench.mp3,2,st2_sec7
v0478,peanut,ピーナッツ,peanut.mp3,2,st2_sec7
v0479,centimeter,センチメートル,centimeter.mp3,2,st2_sec7
v0480,jam,ジャム,jam.mp3,2,st2_sec7
v0481,leader,リーダー,leader.mp3,2,st2_sec7
v0482,comic book,漫画本,comic book.mp3,2,st2_sec7
v0483,penguin,ペンギン,penguin.mp3,2,st2_sec7
v0484,earrings,イヤリング,earrings.mp3,2,st2_sec7
v0485,candy store,お菓子屋,candy store.mp3,2,st2_sec7
v0486,ship,船,ship.mp3,2,st2_sec7
v0487,vacation,休暇・バカンス,vacation.mp3,2,st2_sec7
v0488,motorcycle,バイク,motorcycle.mp3,2,st2_sec7
v0489,movie star,映画スター,movie star.mp3,2,st2_sec7
v0490,wine,ワイン,wine.mp3,2,st2_sec7
v0491,pepper,コショウ・ピーマン,pepper.mp3,2,st2_sec7
v0492,anger,怒り,anger.mp3,2,st2_sec7
v0493,spinach,ほうれん草,spinach.mp3,2,st2_sec7
v0494,shrimp,エビ,shrimp.mp3,2,st2_sec7
v0495,police car,パトカー,police car.mp3,2,st2_sec7
v0496,dolphin,イルカ,dolphin.mp3,2,st2_sec7
v0497,earthquake,地震,earthquake.mp3,2,st2_sec7
v0498,astronaut,宇宙飛行士,astronaut.mp3,2,st2_sec7
v0499,medicine,薬,medicine.mp3,2,st2_sec7
v0500,text message,テキストメッセージ,text message.mp3,2,st2_sec7
v0501,grade,成績・学年,grade.mp3,2,st2_sec7
v0502,mail,郵便・メール,mail.mp3,2,st2_sec7
v0503,alarm clock,目覚まし時計,alarm clock.mp3,2,st2_sec7
v0504,umbrella,傘,umbrella.mp3,2,st2_sec8
v0505,pasta,パスタ,pasta.mp3,2,st2_sec8
v0506,shampoo,シャンプー,shampoo.mp3,2,st2_sec8
v0507,lettuce,レタス,lettuce.mp3,2,st2_sec8
v0508,pond,池,pond.mp3,2,st2_sec8
v0509,camel,ラクダ,camel.mp3,2,st2_sec8
v0510,code,コード・暗号,code.mp3,2,st2_sec8
v0511,frying pan,フライパン,frying pan.mp3,2,st2_sec8
v0512,gorilla,ゴリラ,gorilla.mp3,2,st2_sec8
v0513,item,項目・品物,item.mp3,2,st2_sec8
v0514,crab,カニ,crab.mp3,2,st2_sec8
v0515,fried rice,チャーハン,fried rice.mp3,2,st2_sec8
v0516,trip,旅行,trip.mp3,2,st2_sec8
v0517,towel,タオル,towel.mp3,2,st2_sec8
v0518,gift,贈り物,gift.mp3,2,st2_sec8
v0519,museum,博物館・美術館,museum.mp3,2,st2_sec8
v0520,microwave,電子レンジ,microwave.mp3,2,st2_sec8
v0521,postcard,はがき,postcard.mp3,2,st2_sec8
v0522,brush,ブラシ,brush.mp3,2,st2_sec8
v0523,pot,鍋・ポット,pot.mp3,2,st2_sec8
v0524,sand,砂,sand.mp3,2,st2_sec8
v0525,hoodie,パーカー,hoodie.mp3,2,st2_sec8
v0526,cucumber,キュウリ,cucumber.mp3,2,st2_sec8
v0527,anime,アニメ,anime.mp3,2,st2_sec8
v0528,height,身長・高さ,height.mp3,2,st2_sec8
v0529,lamp,ランプ,lamp.mp3,2,st2_sec8
v0530,avocado,アボカド,avocado.mp3,2,st2_sec8
v0531,language,言語,language.mp3,2,st2_sec8
v0532,flu,インフルエンザ,flu.mp3,2,st2_sec8
v0533,chopsticks,箸,chopsticks.mp3,2,st2_sec8
v0534,universe,宇宙,universe.mp3,2,st2_sec8
v0535,hill,丘,hill.mp3,2,st2_sec8
v0536,blueberry,ブルーベリー,blueberry.mp3,2,st2_sec8
v0537,field,野原・分野,field.mp3,2,st2_sec8
v0538,sandals,サンダル,sandals.mp3,2,st2_sec8
v0539,sweet potato,サツマイモ,sweet potato.mp3,2,st2_sec8
v0540,island,島,island.mp3,2,st2_sec8
v0541,eyebrow,眉毛,eyebrow.mp3,2,st2_sec8
v0542,eraser,消しゴム,eraser.mp3,2,st2_sec8
v0543,fast food,ファストフード,fast food.mp3,2,st2_sec8
v0544,apartment,アパート・マンション,apartment.mp3,2,st2_sec9
v0545,tape,テープ,tape.mp3,2,st2_sec9
v0546,bus station,バス停,bus station.mp3,2,st2_sec9
v0547,firework,花火,firework.mp3,2,st2_sec9
v0548,coat,コート,coat.mp3,2,st2_sec9
v0549,front door,玄関,front door.mp3,2,st2_sec9
v0550,factory,工場,factory.mp3,2,st2_sec9
v0551,jazz,ジャズ,jazz.mp3,2,st2_sec9
v0552,leaf,葉,leaf.mp3,2,st2_sec9
v0553,cream,クリーム,cream.mp3,2,st2_sec9
v0554,fire engine,消防車,fire engine.mp3,2,st2_sec9
v0555,glue,のり・接着剤,glue.mp3,2,st2_sec9
v0556,air conditioner,エアコン,air conditioner.mp3,2,st2_sec9
v0557,traffic jam,渋滞,traffic jam.mp3,2,st2_sec9
v0558,ceiling,天井,ceiling.mp3,2,st2_sec9
v0559,bookcase,本棚,bookcase.mp3,2,st2_sec9
v0560,pineapple,パイナップル,pineapple.mp3,2,st2_sec9
v0561,washing machine,洗濯機,washing machine.mp3,2,st2_sec9
v0562,panda,パンダ,panda.mp3,2,st2_sec9
v0563,device,機器・デバイス,device.mp3,2,st2_sec9
v0564,hometown,故郷・出身地,hometown.mp3,2,st2_sec9
v0565,housework,家事,housework.mp3,2,st2_sec9
v0566,forest,森,forest.mp3,2,st2_sec9
v0567,corn,トウモロコシ,corn.mp3,2,st2_sec9
v0568,piano,ピアノ,piano.mp3,2,st2_sec9
v0569,grandparent,祖父母,grandparent.mp3,2,st2_sec9
v0570,mirror,鏡,mirror.mp3,2,st2_sec9
v0571,living room,リビングルーム,living room.mp3,2,st2_sec9
v0572,nail,爪・釘,nail.mp3,2,st2_sec9
v0573,schedule,スケジュール,schedule.mp3,2,st2_sec9
v0574,childhood,子ども時代,childhood.mp3,2,st2_sec9
v0575,tour,ツアー,tour.mp3,2,st2_sec9
v0576,button,ボタン,button.mp3,2,st2_sec9
v0577,level,レベル,level.mp3,2,st2_sec9
v0578,wedding,結婚式,wedding.mp3,2,st2_sec9
v0579,festival,祭り,festival.mp3,2,st2_sec9
v0580,police station,警察署,police station.mp3,2,st2_sec9
v0581,dining room,ダイニングルーム,dining room.mp3,2,st2_sec9
v0582,score,得点・スコア,score.mp3,2,st2_sec9
v0583,whale,クジラ,whale.mp3,2,st2_sec9
v0584,white rice,白米,white rice.mp3,2,st2_sec10
v0585,tourist,観光客,tourist.mp3,2,st2_sec10
v0586,heater,ヒーター,heater.mp3,2,st2_sec10
v0587,hip hop,ヒップホップ,hip hop.mp3,2,st2_sec10
v0588,koala,コアラ,koala.mp3,2,st2_sec10
v0589,bill,請求書・紙幣,bill.mp3,2,st2_sec10
v0590,queen,女王,queen.mp3,2,st2_sec10
v0591,heaven,天国,heaven.mp3,2,st2_sec10
v0592,sweatshirt,スウェット,sweatshirt.mp3,2,st2_sec10
v0593,girlfriend,ガールフレンド,girlfriend.mp3,2,st2_sec10
v0594,printer,プリンター,printer.mp3,2,st2_sec10
v0595,dessert,デザート,dessert.mp3,2,st2_sec10
v0596,truck,トラック,truck.mp3,2,st2_sec10
v0597,pie,パイ,pie.mp3,2,st2_sec10
v0598,zip code,郵便番号,zip code.mp3,2,st2_sec10
v0599,movie theater,映画館,movie theater.mp3,2,st2_sec10
v0600,dentist,歯医者,dentist.mp3,2,st2_sec10
v0601,sunrise,日の出,sunrise.mp3,2,st2_sec10
v0602,beef,牛肉,beef.mp3,2,st2_sec10
v0603,vacuum cleaner,掃除機,vacuum cleaner.mp3,2,st2_sec10
v0604,bamboo,竹,bamboo.mp3,2,st2_sec10
