question_id,arrange_word_id,arrange_word,en1,en2,ja1,ja2,voice1,voice2,included_1or2,highlight_chips,voice1_name,voice2_name,sentence_first_en,sentence_second_en,answer,chips,audio_first,audio_second,audio_auto,icon_first,icon_second,position_first,position_second
e1212,va0606,comfort,Are you okay? Do you want to talk about it?,"Thanks, your words really comfort me.",大丈夫？話したい？,ありがとう、その言葉に本当に慰められる。,Kevin,Ivy,2,comfort,Kevin,Ivy,Are you okay? Do you want to talk about it?,___________,"Thanks, your words really comfort me.","Thanks,|your|words|really|comfort|me.",e1212-a.mp3,e1212-b.mp3,1,Kevin.png,user,left,right
e1213,va0607,actual,What was the actual score of the game?,"It was three to two, and we won.",試合の実際のスコアはどうだったの？,3対2で、うちが勝ったよ。,Ivy,Kevin,1,actual,Ivy,Kevin,___________,"It was three to two, and we won.",What was the actual score of the game?,What|was|the|actual|score|of|the|game?,e1213-a.mp3,e1213-b.mp3,1,user,Kevin.png,right,left
e1214,va0607,actual,The actual number of visitors was much higher than we planned for.,"Wow, no wonder it was so crowded.",実際の来場者数は、予定よりずっと多かったんですよ。,わあ、道理であんなに混んでたわけですね。,Ruth,Ivy,1,actual,Ruth,Ivy,___________,"Wow, no wonder it was so crowded.",The actual number of visitors was much higher than we planned for.,The|actual|number|of|visitors|was|much|higher|than|we|planned|for.,e1214-a.mp3,e1214-b.mp3,1,05.png,user,left,right
e1215,va0608,although,"Although it was raining, we still played outside.",,雨が降っていたけど、それでも外で遊んだんだ。,,Ivy,,1,Although,Ivy,,___________,,"Although it was raining, we still played outside.","Although|it|was|raining,|we|still|played|outside.",e1215-a.mp3,,1,user,,right,none
e1216,va0608,although,"Although I like this idea, I think it costs too much.","Good point, let's think of something cheaper.",この案は好きだけど、お金がかかりすぎると思う。,たしかに、もっと安い方法を考えよう。,Ivy,Kevin,1,Although,Ivy,Kevin,___________,"Good point, let's think of something cheaper.","Although I like this idea, I think it costs too much.","Although|I|like|this|idea,|I|think|it|costs|too|much.",e1216-a.mp3,e1216-b.mp3,1,user,Kevin.png,right,left
e1217,va0609,opinion,Does anyone want to share an opinion about this story?,I'd like to say something about the ending.,この物語について意見のある人はいますか？,結末について発言したいです。,Ruth,Ivy,1,opinion,Ruth,Ivy,___________,I'd like to say something about the ending.,Does anyone want to share an opinion about this story?,Does|anyone|want|to|share|an|opinion|about|this|story?,e1217-a.mp3,e1217-b.mp3,1,05.png,user,left,right
e1218,va0609,opinion,Do you think we should change the club schedule?,"In my opinion, we should ask everyone first.",部活のスケジュール、変えたほうがいいと思う？,私の意見では、まずみんなに聞くべきだと思う。,Kevin,Ivy,2,"opinion,",Kevin,Ivy,Do you think we should change the club schedule?,___________,"In my opinion, we should ask everyone first.","In|my|opinion,|we|should|ask|everyone|first.",e1218-a.mp3,e1218-b.mp3,1,Kevin.png,user,left,right
e1219,va0610,noise,Could you keep the noise down? I'm on a call.,"Sorry, I'll turn the music off.",ちょっと静かにしてくれる？電話中なんだ。,ごめん、音楽消すね。,Matthew,Ivy,1,noise,Matthew,Ivy,___________,"Sorry, I'll turn the music off.",Could you keep the noise down? I'm on a call.,Could|you|keep|the|noise|down?|I'm|on|a|call.,e1219-a.mp3,e1219-b.mp3,1,Matthew.png,user,left,right
e1220,va0610,noise,The noise from the construction site woke me up early.,,工事現場の音で朝早く目が覚めちゃった。,,Ivy,,1,noise,Ivy,,___________,,The noise from the construction site woke me up early.,The|noise|from|the|construction|site|woke|me|up|early.,e1220-a.mp3,,1,user,,right,none
e1221,va0611,congratulate,I want to congratulate you on winning first place.,"Thank you so much, I still can't believe it.",一位おめでとう、お祝いを言わせてね。,ありがとうございます、まだ信じられません。,Ruth,Ivy,1,congratulate,Ruth,Ivy,___________,"Thank you so much, I still can't believe it.",I want to congratulate you on winning first place.,I|want|to|congratulate|you|on|winning|first|place.,e1221-a.mp3,e1221-b.mp3,1,05.png,user,left,right
e1222,va0611,congratulate,Kevin finally got into the team he wanted.,"That's wonderful, we should congratulate him tomorrow.",ケビン、やっと入りたかったチームに入れたんです。,それは素晴らしいわ、明日お祝いを言いましょう。,Ivy,Ruth,2,congratulate,Ivy,Ruth,Kevin finally got into the team he wanted.,___________,"That's wonderful, we should congratulate him tomorrow.","That's|wonderful,|we|should|congratulate|him|tomorrow.",e1222-a.mp3,e1222-b.mp3,1,user,05.png,right,left
e1223,va0612,fantasy,I'm reading a fantasy novel with dragons and magic.,That sounds way more fun than my homework.,ドラゴンと魔法が出てくるファンタジー小説を読んでるんだ。,僕の宿題よりずっと楽しそうだね。,Ivy,Kevin,1,fantasy,Ivy,Kevin,___________,That sounds way more fun than my homework.,I'm reading a fantasy novel with dragons and magic.,I'm|reading|a|fantasy|novel|with|dragons|and|magic.,e1223-a.mp3,e1223-b.mp3,1,user,Kevin.png,right,left
e1224,va0612,fantasy,"Living in a castle is just a fantasy, but I still think about it.",,お城に住むなんてただの空想だけど、それでも考えちゃう。,,Ivy,,1,"fantasy,",Ivy,,___________,,"Living in a castle is just a fantasy, but I still think about it.","Living|in|a|castle|is|just|a|fantasy,|but|I|still|think|about|it.",e1224-a.mp3,,1,user,,right,none
e1225,va0613,dishonest,I think it's dishonest to copy someone's homework.,"I agree, it's not fair to the person who worked hard.",人の宿題を写すのは不誠実だと思う。,同感、頑張った人に対して不公平だよ。,Ivy,Kevin,1,dishonest,Ivy,Kevin,___________,"I agree, it's not fair to the person who worked hard.",I think it's dishonest to copy someone's homework.,I|think|it's|dishonest|to|copy|someone's|homework.,e1225-a.mp3,e1225-b.mp3,1,user,Kevin.png,right,left
e1226,va0613,dishonest,"Being dishonest might help you once, but it hurts you later.",,不正直なことは一度は助けになっても、後で自分を苦しめます。,,Ruth,,1,dishonest,Ruth,,___________,,"Being dishonest might help you once, but it hurts you later.","Being|dishonest|might|help|you|once,|but|it|hurts|you|later.",e1226-a.mp3,,1,05.png,,left,none
e1227,va0614,calculation,"My calculation must be wrong, the answer looks strange.",Let's check it together step by step.,計算が間違ってるみたいです、答えが変なんです。,一緒に順を追って確かめましょう。,Ivy,Ruth,1,calculation,Ivy,Ruth,___________,Let's check it together step by step.,"My calculation must be wrong, the answer looks strange.","My|calculation|must|be|wrong,|the|answer|looks|strange.",e1227-a.mp3,e1227-b.mp3,1,user,05.png,right,left
e1228,va0614,calculation,I made a small calculation mistake and lost five points.,,ちょっとした計算ミスで5点落としちゃった。,,Kevin,,1,calculation,Kevin,,___________,,I made a small calculation mistake and lost five points.,I|made|a|small|calculation|mistake|and|lost|five|points.,e1228-a.mp3,,1,Kevin.png,,left,none
e1229,va0615,deadline,When is the deadline for the science report?,"Friday, but I want to finish it tonight.",理科のレポートの締め切りっていつ？,金曜だよ、でも今夜中に終わらせたい。,Kevin,Ivy,1,deadline,Kevin,Ivy,___________,"Friday, but I want to finish it tonight.",When is the deadline for the science report?,When|is|the|deadline|for|the|science|report?,e1229-a.mp3,e1229-b.mp3,1,Kevin.png,user,left,right
e1230,va0615,deadline,The deadline has been moved to next Monday.,"That's a relief, thank you for telling us.",締め切りは来週の月曜に変更になりました。,助かります、教えてくださってありがとうございます。,Ruth,Ivy,1,deadline,Ruth,Ivy,___________,"That's a relief, thank you for telling us.",The deadline has been moved to next Monday.,The|deadline|has|been|moved|to|next|Monday.,e1230-a.mp3,e1230-b.mp3,1,05.png,user,left,right
e1231,va0616,even number,Can you give me an example of an even number?,"Sure, six is an even number.",偶数の例を挙げられますか？,はい、6は偶数です。,Ruth,Ivy,2,even|number.,Ruth,Ivy,Can you give me an example of an even number?,___________,"Sure, six is an even number.","Sure,|six|is|an|even|number.",e1231-a.mp3,e1231-b.mp3,1,05.png,user,left,right
e1232,va0616,even number,We need an even number of players for this game.,Then one of us has to sit out.,このゲームは偶数の人数が必要なんだ。,じゃあ誰か一人は見てないとね。,Kevin,Ivy,1,even|number,Kevin,Ivy,___________,Then one of us has to sit out.,We need an even number of players for this game.,We|need|an|even|number|of|players|for|this|game.,e1232-a.mp3,e1232-b.mp3,1,Kevin.png,user,left,right
e1233,va0617,law,I think there should be a stronger law about plastic waste.,That would really help the ocean.,プラスチックごみについて、もっと厳しい法律があるべきだと思う。,それは海のために本当に役立つね。,Ivy,Kevin,1,law,Ivy,Kevin,___________,That would really help the ocean.,I think there should be a stronger law about plastic waste.,I|think|there|should|be|a|stronger|law|about|plastic|waste.,e1233-a.mp3,e1233-b.mp3,1,user,Kevin.png,right,left
e1234,va0617,law,My uncle studies law at university.,"That sounds hard, but pretty cool.",おじは大学で法律を勉強してるんだ。,大変そうだけど、かっこいいね。,Ivy,Kevin,1,law,Ivy,Kevin,___________,"That sounds hard, but pretty cool.",My uncle studies law at university.,My|uncle|studies|law|at|university.,e1234-a.mp3,e1234-b.mp3,1,user,Kevin.png,right,left
e1235,va0618,selfish,Is it selfish to want the last piece of cake?,"A little, but I'd want it too.",最後のケーキを欲しがるのって、わがままかな？,ちょっとね、でも僕も欲しいよ。,Ivy,Kevin,1,selfish,Ivy,Kevin,___________,"A little, but I'd want it too.",Is it selfish to want the last piece of cake?,Is|it|selfish|to|want|the|last|piece|of|cake?,e1235-a.mp3,e1235-b.mp3,1,user,Kevin.png,right,left
e1236,va0618,selfish,"I don't want to sound selfish, but I need some time alone.",,わがままに聞こえたらごめん、でも一人の時間がほしいんだ。,,Ivy,,1,"selfish,",Ivy,,___________,,"I don't want to sound selfish, but I need some time alone.","I|don't|want|to|sound|selfish,|but|I|need|some|time|alone.",e1236-a.mp3,,1,user,,right,none
e1237,va0619,quite,The test was quite difficult this time.,"Yes, many students said the same thing.",今回のテストはかなり難しかったです。,ええ、多くの生徒が同じことを言っていました。,Ivy,Ruth,1,quite,Ivy,Ruth,___________,"Yes, many students said the same thing.",The test was quite difficult this time.,The|test|was|quite|difficult|this|time.,e1237-a.mp3,e1237-b.mp3,1,user,05.png,right,left
e1238,va0619,quite,I'm not quite ready to perform in front of everyone.,,まだみんなの前で演奏する準備が完全にはできてないんだ。,,Kevin,,1,quite,Kevin,,___________,,I'm not quite ready to perform in front of everyone.,I'm|not|quite|ready|to|perform|in|front|of|everyone.,e1238-a.mp3,,1,Kevin.png,,left,none
e1239,va0620,appear,A cat suddenly appeared in our classroom!,"No way, what did the teacher do?",教室に猫が突然現れたんだよ！,うそでしょ、先生どうしたの？,Ivy,Kevin,1,appeared,Ivy,Kevin,___________,"No way, what did the teacher do?",A cat suddenly appeared in our classroom!,A|cat|suddenly|appeared|in|our|classroom!,e1239-a.mp3,e1239-b.mp3,1,user,Kevin.png,right,left
e1240,va0620,appear,Stars start to appear right after the sun goes down.,,日が沈んですぐ、星が見え始めるんだ。,,Ivy,,1,appear,Ivy,,___________,,Stars start to appear right after the sun goes down.,Stars|start|to|appear|right|after|the|sun|goes|down.,e1240-a.mp3,,1,user,,right,none
e1241,va0621,natural,I want to talk about natural energy like wind and sunlight.,That sounds like a great topic.,風や日光のような自然エネルギーについて話したいです。,素晴らしいテーマですね。,Ivy,Ruth,1,natural,Ivy,Ruth,___________,That sounds like a great topic.,I want to talk about natural energy like wind and sunlight.,I|want|to|talk|about|natural|energy|like|wind|and|sunlight.,e1241-a.mp3,e1241-b.mp3,1,user,05.png,right,left
e1242,va0621,natural,It's natural to feel nervous before a big game.,,大事な試合の前に緊張するのは自然なことだよ。,,Ivy,,1,natural,Ivy,,___________,,It's natural to feel nervous before a big game.,It's|natural|to|feel|nervous|before|a|big|game.,e1242-a.mp3,,1,user,,right,none
e1243,va0622,nap,"You look tired, why don't you take a nap?",Maybe just twenty minutes.,疲れてるみたいだね、ちょっと昼寝したら？,じゃあ20分だけ。,Matthew,Ivy,1,nap?,Matthew,Ivy,___________,Maybe just twenty minutes.,"You look tired, why don't you take a nap?","You|look|tired,|why|don't|you|take|a|nap?",e1243-a.mp3,e1243-b.mp3,1,Matthew.png,user,left,right
e1244,va0622,nap,I took a short nap and felt much better after.,,少し昼寝したら、だいぶ気分がよくなった。,,Ivy,,1,nap,Ivy,,___________,,I took a short nap and felt much better after.,I|took|a|short|nap|and|felt|much|better|after.,e1244-a.mp3,,1,user,,right,none
e1245,va0623,accident,"I broke the cup, but it was an accident.","It's okay, just be careful with the pieces.",コップを割ってしまいました、でもわざとじゃないんです。,大丈夫、破片に気をつけてね。,Ivy,Ruth,1,accident.,Ivy,Ruth,___________,"It's okay, just be careful with the pieces.","I broke the cup, but it was an accident.","I|broke|the|cup,|but|it|was|an|accident.",e1245-a.mp3,e1245-b.mp3,1,user,05.png,right,left
e1246,va0623,accident,There was a small accident near the station this morning.,Is everyone okay?,今朝、駅の近くで小さな事故があったんだ。,みんな無事なの？,Kevin,Ivy,1,accident,Kevin,Ivy,___________,Is everyone okay?,There was a small accident near the station this morning.,There|was|a|small|accident|near|the|station|this|morning.,e1246-a.mp3,e1246-b.mp3,1,Kevin.png,user,left,right
e1247,va0624,appearance,Don't judge people by their appearance.,"You're right, I should get to know them first.",見た目で人を判断してはいけませんよ。,そうですね、まず相手を知るべきですね。,Ruth,Ivy,1,appearance.,Ruth,Ivy,___________,"You're right, I should get to know them first.",Don't judge people by their appearance.,Don't|judge|people|by|their|appearance.,e1247-a.mp3,e1247-b.mp3,1,05.png,user,left,right
e1248,va0624,appearance,Her appearance changed a lot after she cut her hair.,,彼女、髪を切ってから見た目がすごく変わった。,,Ivy,,1,appearance,Ivy,,___________,,Her appearance changed a lot after she cut her hair.,Her|appearance|changed|a|lot|after|she|cut|her|hair.,e1248-a.mp3,,1,user,,right,none
e1249,va0625,sign,The sign says we can't enter this area.,Then let's go around the other way.,この看板、ここには入れないって書いてある。,じゃあ反対側から回ろう。,Ivy,Kevin,1,sign,Ivy,Kevin,___________,Then let's go around the other way.,The sign says we can't enter this area.,The|sign|says|we|can't|enter|this|area.,e1249-a.mp3,e1249-b.mp3,1,user,Kevin.png,right,left
e1250,va0625,sign,Please sign your name at the bottom of the form.,"Okay, right here?",用紙の下に名前を署名してください。,はい、ここでいいですか？,Matthew,Ivy,1,sign,Matthew,Ivy,___________,"Okay, right here?",Please sign your name at the bottom of the form.,Please|sign|your|name|at|the|bottom|of|the|form.,e1250-a.mp3,e1250-b.mp3,1,Matthew.png,user,left,right
e1251,va0626,device,Can I use this device to record the interview?,"Yes, but ask the person before you start.",このインタビューを録音するのに、この機器を使ってもいいですか？,いいですよ、でも始める前に相手に一声かけてね。,Ivy,Ruth,1,device,Ivy,Ruth,___________,"Yes, but ask the person before you start.",Can I use this device to record the interview?,Can|I|use|this|device|to|record|the|interview?,e1251-a.mp3,e1251-b.mp3,1,user,05.png,right,left
e1252,va0626,device,I think we spend too much time looking at our devices.,,私たちは機器の画面を見すぎていると思う。,,Ivy,,1,devices.,Ivy,,___________,,I think we spend too much time looking at our devices.,I|think|we|spend|too|much|time|looking|at|our|devices.,e1252-a.mp3,,1,user,,right,none
e1253,va0627,weight,What's the weight of your backpack? Mine is so heavy.,Mine's about five kilograms.,リュックの重さってどれくらい？私のすごく重いんだけど。,僕のは5キロくらいかな。,Ivy,Kevin,1,weight,Ivy,Kevin,___________,Mine's about five kilograms.,What's the weight of your backpack? Mine is so heavy.,What's|the|weight|of|your|backpack?|Mine|is|so|heavy.,e1253-a.mp3,e1253-b.mp3,1,user,Kevin.png,right,left
e1254,va0627,weight,"Be careful, the weight of that box is more than it looks.","Whoa, you're right, I can barely lift it.",気をつけて、その箱は見た目より重いよ。,うわ、本当だ、ほとんど持ち上がらない。,Matthew,Ivy,1,weight,Matthew,Ivy,___________,"Whoa, you're right, I can barely lift it.","Be careful, the weight of that box is more than it looks.","Be|careful,|the|weight|of|that|box|is|more|than|it|looks.",e1254-a.mp3,e1254-b.mp3,1,Matthew.png,user,left,right
e1255,va0628,sweat,I'm covered in sweat after that run.,There's a towel in my bag if you need one.,今の走りで汗だくだよ。,必要ならカバンにタオルあるよ。,Kevin,Ivy,1,sweat,Kevin,Ivy,___________,There's a towel in my bag if you need one.,I'm covered in sweat after that run.,I'm|covered|in|sweat|after|that|run.,e1255-a.mp3,e1255-b.mp3,1,Kevin.png,user,left,right
e1256,va0628,sweat,I always sweat a lot during summer practice.,,夏の練習ではいつもすごく汗をかく。,,Ivy,,1,sweat,Ivy,,___________,,I always sweat a lot during summer practice.,I|always|sweat|a|lot|during|summer|practice.,e1256-a.mp3,,1,user,,right,none
e1257,va0629,ability,"You have the ability to do this, just take your time.","Thank you, I'll try it again.",あなたにはこれをやり遂げる力があります、焦らないで。,ありがとうございます、もう一度やってみます。,Ruth,Ivy,1,ability,Ruth,Ivy,___________,"Thank you, I'll try it again.","You have the ability to do this, just take your time.","You|have|the|ability|to|do|this,|just|take|your|time.",e1257-a.mp3,e1257-b.mp3,1,05.png,user,left,right
e1258,va0629,ability,Her ability to remember names really surprises me.,,彼女の名前を覚える能力には本当に驚かされる。,,Ivy,,1,ability,Ivy,,___________,,Her ability to remember names really surprises me.,Her|ability|to|remember|names|really|surprises|me.,e1258-a.mp3,,1,user,,right,none
e1259,va0630,addition,"In addition to the report, please bring your notes.","Got it, I'll put them in one folder.",レポートに加えて、ノートも持ってきてください。,わかりました、一つのフォルダにまとめます。,Ruth,Ivy,1,addition,Ruth,Ivy,___________,"Got it, I'll put them in one folder.","In addition to the report, please bring your notes.","In|addition|to|the|report,|please|bring|your|notes.",e1259-a.mp3,e1259-b.mp3,1,05.png,user,left,right
e1260,va0630,addition,My little sister is still learning addition and subtraction.,"That's so cute, I remember those days.",妹はまだ足し算と引き算を習ってるところなんだ。,かわいい、あの頃を思い出すな。,Kevin,Ivy,1,addition,Kevin,Ivy,___________,"That's so cute, I remember those days.",My little sister is still learning addition and subtraction.,My|little|sister|is|still|learning|addition|and|subtraction.,e1260-a.mp3,e1260-b.mp3,1,Kevin.png,user,left,right
e1261,va0631,base,Touch the base before you run to the next one!,"I know, I know, I'm going!",次に走る前にベースを踏んで！,わかってるって、行くから！,Kevin,Ivy,1,base,Kevin,Ivy,___________,"I know, I know, I'm going!",Touch the base before you run to the next one!,Touch|the|base|before|you|run|to|the|next|one!,e1261-a.mp3,e1261-b.mp3,1,Kevin.png,user,left,right
e1262,va0631,base,Our team used this idea as the base of our project.,,私たちのチームは、この案を企画の土台にしました。,,Ivy,,1,base,Ivy,,___________,,Our team used this idea as the base of our project.,Our|team|used|this|idea|as|the|base|of|our|project.,e1262-a.mp3,,1,user,,right,none
e1263,va0632,hidden,There's a hidden door behind the bookshelf in this game.,"No way, how did you find it?",このゲーム、本棚の後ろに隠し扉があるんだよ。,まじで、どうやって見つけたの？,Ivy,Kevin,1,hidden,Ivy,Kevin,___________,"No way, how did you find it?",There's a hidden door behind the bookshelf in this game.,There's|a|hidden|door|behind|the|bookshelf|in|this|game.,e1263-a.mp3,e1263-b.mp3,1,user,Kevin.png,right,left
e1264,va0632,hidden,My keys were hidden under the newspaper the whole time.,,鍵はずっと新聞の下に隠れてたんだ。,,Ivy,,1,hidden,Ivy,,___________,,My keys were hidden under the newspaper the whole time.,My|keys|were|hidden|under|the|newspaper|the|whole|time.,e1264-a.mp3,,1,user,,right,none
e1265,va0633,experiment,We'll do a simple experiment with water and oil today.,I've been looking forward to this class.,今日は水と油で簡単な実験をします。,この授業、楽しみにしていました。,Ruth,Ivy,1,experiment,Ruth,Ivy,___________,I've been looking forward to this class.,We'll do a simple experiment with water and oil today.,We'll|do|a|simple|experiment|with|water|and|oil|today.,e1265-a.mp3,e1265-b.mp3,1,05.png,user,left,right
e1266,va0633,experiment,"Our experiment failed, but we learned why it didn't work.",,実験は失敗したけど、なぜうまくいかなかったかは分かった。,,Kevin,,1,experiment,Kevin,,___________,,"Our experiment failed, but we learned why it didn't work.","Our|experiment|failed,|but|we|learned|why|it|didn't|work.",e1266-a.mp3,,1,Kevin.png,,left,none
e1267,va0634,stressed,I feel really stressed about the exams next week.,Let's talk about how you can plan your week.,来週の試験のことで、すごくストレスを感じています。,一週間の計画の立て方を一緒に考えましょう。,Ivy,Ruth,1,stressed,Ivy,Ruth,___________,Let's talk about how you can plan your week.,I feel really stressed about the exams next week.,I|feel|really|stressed|about|the|exams|next|week.,e1267-a.mp3,e1267-b.mp3,1,user,05.png,right,left
e1268,va0634,stressed,I get stressed when too many things happen at once.,,いろんなことが一度に起きるとストレスがたまる。,,Kevin,,1,stressed,Kevin,,___________,,I get stressed when too many things happen at once.,I|get|stressed|when|too|many|things|happen|at|once.,e1268-a.mp3,,1,Kevin.png,,left,none
e1269,va0635,during,What did you do during the summer break?,I went camping with my family twice.,夏休みの間、何してた？,家族とキャンプに2回行ったよ。,Ivy,Kevin,1,during,Ivy,Kevin,___________,I went camping with my family twice.,What did you do during the summer break?,What|did|you|do|during|the|summer|break?,e1269-a.mp3,e1269-b.mp3,1,user,Kevin.png,right,left
e1270,va0635,during,I fell asleep during the movie and missed the ending.,,映画の途中で寝ちゃって、結末を見逃した。,,Ivy,,1,during,Ivy,,___________,,I fell asleep during the movie and missed the ending.,I|fell|asleep|during|the|movie|and|missed|the|ending.,e1270-a.mp3,,1,user,,right,none
e1271,va0636,successful,The school festival was very successful this year.,Everyone worked really hard for it.,今年の学園祭はとても成功でしたね。,みんな本当に頑張りましたから。,Ruth,Ivy,1,successful,Ruth,Ivy,___________,Everyone worked really hard for it.,The school festival was very successful this year.,The|school|festival|was|very|successful|this|year.,e1271-a.mp3,e1271-b.mp3,1,05.png,user,left,right
e1272,va0636,successful,I think being successful doesn't always mean being famous.,,成功するって、有名になることだけじゃないと思う。,,Ivy,,1,successful,Ivy,,___________,,I think being successful doesn't always mean being famous.,I|think|being|successful|doesn't|always|mean|being|famous.,e1272-a.mp3,,1,user,,right,none
e1273,va0637,invitation,Did you get an invitation to the birthday party?,"Yes, it came in the mail yesterday.",誕生日パーティーの招待状もらった？,うん、昨日郵便で届いたよ。,Ivy,Kevin,1,invitation,Ivy,Kevin,___________,"Yes, it came in the mail yesterday.",Did you get an invitation to the birthday party?,Did|you|get|an|invitation|to|the|birthday|party?,e1273-a.mp3,e1273-b.mp3,1,user,Kevin.png,right,left
e1274,va0637,invitation,I made the invitation cards for our class event myself.,,クラスの行事の招待カード、自分で作ったんだ。,,Ivy,,1,invitation,Ivy,,___________,,I made the invitation cards for our class event myself.,I|made|the|invitation|cards|for|our|class|event|myself.,e1274-a.mp3,,1,user,,right,none
e1275,va0638,collect,Could you collect the worksheets from everyone?,"Sure, I'll start from the back row.",みんなからプリントを集めてくれる？,はい、後ろの列から始めます。,Ruth,Ivy,1,collect,Ruth,Ivy,___________,"Sure, I'll start from the back row.",Could you collect the worksheets from everyone?,Could|you|collect|the|worksheets|from|everyone?,e1275-a.mp3,e1275-b.mp3,1,05.png,user,left,right
e1276,va0638,collect,I collect old coins from different countries.,Can I see them sometime?,いろんな国の古いコインを集めてるんだ。,いつか見せてもらえる？,Kevin,Ivy,1,collect,Kevin,Ivy,___________,Can I see them sometime?,I collect old coins from different countries.,I|collect|old|coins|from|different|countries.,e1276-a.mp3,e1276-b.mp3,1,Kevin.png,user,left,right
e1277,va0639,disappear,My pen disappeared right after I put it down.,"Check under the desk, that always happens to me.",ペン、置いた直後に消えたんだけど。,机の下見てみて、僕もいつもそうなる。,Ivy,Kevin,1,disappeared,Ivy,Kevin,___________,"Check under the desk, that always happens to me.",My pen disappeared right after I put it down.,My|pen|disappeared|right|after|I|put|it|down.,e1277-a.mp3,e1277-b.mp3,1,user,Kevin.png,right,left
e1278,va0639,disappear,The fog will disappear once the sun gets higher.,,日が高くなれば霧は消えるよ。,,Ivy,,1,disappear,Ivy,,___________,,The fog will disappear once the sun gets higher.,The|fog|will|disappear|once|the|sun|gets|higher.,e1278-a.mp3,,1,user,,right,none
