question_id,arrange_word_id,arrange_word,en1,en2,ja1,ja2,voice1,voice2,included_1or2,highlight_chips,voice1_name,voice2_name,sentence_first_en,sentence_second_en,answer,chips,audio_first,audio_second,audio_auto,icon_first,icon_second,position_first,position_second
e1012,va0506,microwave,I accidentally left the fork in the microwave.,,うっかりフォークを電子レンジに入れたままにしちゃったんだ。,,Ivy,,1,microwave.,Ivy,,___________,,I accidentally left the fork in the microwave.,I|accidentally|left|the|fork|in|the|microwave.,e1012-a.mp3,,1,user,,right,none
e1013,va0507,dye,I want to dye my hair a different color someday.,Really? What color are you thinking?,いつか髪を違う色に染めてみたいな。,本当？何色考えてるの？,Ivy,Kevin,1,dye,Ivy,Kevin,___________,Really? What color are you thinking?,I want to dye my hair a different color someday.,I|want|to|dye|my|hair|a|different|color|someday.,e1013-a.mp3,e1013-b.mp3,1,user,Kevin.png,right,left
e1014,va0507,dye,We dyed some eggs for the spring festival.,,春祭りのために卵を染めたんだ。,,Ivy,,1,dyed,Ivy,,___________,,We dyed some eggs for the spring festival.,We|dyed|some|eggs|for|the|spring|festival.,e1014-a.mp3,,1,user,,right,none
e1015,va0508,such,I've never had such a delicious meal before.,"I know, this restaurant is amazing!",こんなに美味しい食事、今まで食べたことないよ。,だよね、このレストラン最高だね！,Ivy,Kevin,1,such,Ivy,Kevin,___________,"I know, this restaurant is amazing!",I've never had such a delicious meal before.,I've|never|had|such|a|delicious|meal|before.,e1015-a.mp3,e1015-b.mp3,1,user,Kevin.png,right,left
e1016,va0508,such,It was such a relief when the test was finally over.,,テストがやっと終わって、すごくほっとしたよ。,,Ivy,,1,such,Ivy,,___________,,It was such a relief when the test was finally over.,It|was|such|a|relief|when|the|test|was|finally|over.,e1016-a.mp3,,1,user,,right,none
e1017,va0509,account,I need to make an account for this study app.,I can help you set it up if you want.,この勉強アプリのアカウント作らないといけないんだ。,よかったら、設定するの手伝うよ。,Ivy,Kevin,1,account,Ivy,Kevin,___________,I can help you set it up if you want.,I need to make an account for this study app.,I|need|to|make|an|account|for|this|study|app.,e1017-a.mp3,e1017-b.mp3,1,user,Kevin.png,right,left
e1018,va0509,account,She created a social media account to share her drawings.,,彼女は絵を共有するために、SNSのアカウントを作ったんだ。,,Ivy,,1,account,Ivy,,___________,,She created a social media account to share her drawings.,She|created|a|social|media|account|to|share|her|drawings.,e1018-a.mp3,,1,user,,right,none
e1019,va0510,ugly,"I think this sweater looks kind of ugly, honestly.","Haha, I actually think it's kind of cute!",このセーター、正直ちょっとダサいと思うんだよね。,はは、私は逆にちょっと可愛いと思うけど！,Ivy,Kevin,1,"ugly,",Ivy,Kevin,___________,"Haha, I actually think it's kind of cute!","I think this sweater looks kind of ugly, honestly.","I|think|this|sweater|looks|kind|of|ugly,|honestly.",e1019-a.mp3,e1019-b.mp3,1,user,Kevin.png,right,left
e1020,va0510,ugly,The bruise on my knee looks pretty ugly right now.,,今、膝のあざがなかなかひどい見た目なんだ。,,Ivy,,1,ugly,Ivy,,___________,,The bruise on my knee looks pretty ugly right now.,The|bruise|on|my|knee|looks|pretty|ugly|right|now.,e1020-a.mp3,,1,user,,right,none
e1021,va0511,mile,How many miles is it to the next town?,"About three miles, I think.",隣町までは何マイルくらい？,たぶん3マイルくらいだと思う。,Ivy,Kevin,1,miles,Ivy,Kevin,___________,"About three miles, I think.",How many miles is it to the next town?,How|many|miles|is|it|to|the|next|town?,e1021-a.mp3,e1021-b.mp3,1,user,Kevin.png,right,left
e1022,va0511,mile,We ran two miles during PE class today.,,今日の体育の授業で2マイル走ったんだ。,,Ivy,,1,miles,Ivy,,___________,,We ran two miles during PE class today.,We|ran|two|miles|during|PE|class|today.,e1022-a.mp3,,1,user,,right,none
e1023,va0512,smelly,"Your shoes are so smelly, open a window!","Sorry, I've been playing soccer all day!",君の靴すごく臭いよ、窓開けて！,ごめん、一日中サッカーしてたんだ！,Ivy,Kevin,1,"smelly,",Ivy,Kevin,___________,"Sorry, I've been playing soccer all day!","Your shoes are so smelly, open a window!","Your|shoes|are|so|smelly,|open|a|window!",e1023-a.mp3,e1023-b.mp3,1,user,Kevin.png,right,left
e1024,va0512,smelly,The locker room gets really smelly after practice.,,練習の後、ロッカールームはすごく臭くなるんだよね。,,Ivy,,1,smelly,Ivy,,___________,,The locker room gets really smelly after practice.,The|locker|room|gets|really|smelly|after|practice.,e1024-a.mp3,,1,user,,right,none
e1025,va0513,experience,I think this trip was a really valuable experience for me.,"I agree, we learned so much about the culture there.",この旅行は私にとって本当に貴重な経験だったと思います。,賛成です、あの土地の文化についてたくさん学びましたよね。,Ivy,Ruth,1,experience,Ivy,Ruth,___________,"I agree, we learned so much about the culture there.",I think this trip was a really valuable experience for me.,I|think|this|trip|was|a|really|valuable|experience|for|me.,e1025-a.mp3,e1025-b.mp3,1,user,05.png,right,left
e1026,va0513,experience,Working at the summer camp was a great experience.,,サマーキャンプで働いたのは、すごくいい経験だったんだ。,,Ivy,,1,experience.,Ivy,,___________,,Working at the summer camp was a great experience.,Working|at|the|summer|camp|was|a|great|experience.,e1026-a.mp3,,1,user,,right,none
e1027,va0514,brave,You were really brave to speak in front of everyone.,"Thanks, my hands were shaking the whole time though!",みんなの前で発言するなんて本当に勇敢だったね。,ありがとう、でもずっと手が震えてたよ！,Ivy,Kevin,1,brave,Ivy,Kevin,___________,"Thanks, my hands were shaking the whole time though!",You were really brave to speak in front of everyone.,You|were|really|brave|to|speak|in|front|of|everyone.,e1027-a.mp3,e1027-b.mp3,1,user,Kevin.png,right,left
e1028,va0514,brave,It takes a brave person to admit their own mistake.,,自分の間違いを認めるには、勇気のある人じゃないとできないよね。,,Ivy,,1,brave,Ivy,,___________,,It takes a brave person to admit their own mistake.,It|takes|a|brave|person|to|admit|their|own|mistake.,e1028-a.mp3,,1,user,,right,none
e1029,va0515,parking,Is there a parking lot near the stadium?,"Yeah, there's one right across the street.",スタジアムの近くに駐車場ある？,うん、通りの向かいにひとつあるよ。,Ivy,Matthew,1,parking,Ivy,Matthew,___________,"Yeah, there's one right across the street.",Is there a parking lot near the stadium?,Is|there|a|parking|lot|near|the|stadium?,e1029-a.mp3,e1029-b.mp3,1,user,Matthew.png,right,left
e1030,va0515,parking,The parking lot was completely full during the festival.,,お祭りの間、駐車場は完全に満車だったんだ。,,Ivy,,1,parking,Ivy,,___________,,The parking lot was completely full during the festival.,The|parking|lot|was|completely|full|during|the|festival.,e1030-a.mp3,,1,user,,right,none
e1031,va0516,danger,I think swimming in that river could be a real danger.,"You're right, the current looks really strong.",あの川で泳ぐのは本当に危険だと思うな。,確かに、流れがすごく強そうだもんね。,Ivy,Kevin,1,danger.,Ivy,Kevin,___________,"You're right, the current looks really strong.",I think swimming in that river could be a real danger.,I|think|swimming|in|that|river|could|be|a|real|danger.,e1031-a.mp3,e1031-b.mp3,1,user,Kevin.png,right,left
e1032,va0516,danger,The sign warned us of the danger ahead on the trail.,,その看板は、この先の道に危険があると警告してたんだ。,,Ivy,,1,danger,Ivy,,___________,,The sign warned us of the danger ahead on the trail.,The|sign|warned|us|of|the|danger|ahead|on|the|trail.,e1032-a.mp3,,1,user,,right,none
e1033,va0517,similar,Our opinions on this topic are actually pretty similar.,"Yeah, I was surprised how much we agreed.",このテーマについての私たちの意見、実は結構似てるよね。,うん、こんなに意見が合うなんて驚いたよ。,Ivy,Kevin,1,similar.,Ivy,Kevin,___________,"Yeah, I was surprised how much we agreed.",Our opinions on this topic are actually pretty similar.,Our|opinions|on|this|topic|are|actually|pretty|similar.,e1033-a.mp3,e1033-b.mp3,1,user,Kevin.png,right,left
e1034,va0517,similar,This song sounds really similar to one I heard before.,,この曲、前に聞いたことある曲にすごく似てるんだよね。,,Ivy,,1,similar,Ivy,,___________,,This song sounds really similar to one I heard before.,This|song|sounds|really|similar|to|one|I|heard|before.,e1034-a.mp3,,1,user,,right,none
e1035,va0518,bomb,The fireworks show ended with a huge bomb-like blast of color.,"It was so loud, I almost jumped!",花火大会は、爆発みたいな大きな色の光で締めくくられたね。,すごい音で、思わず飛び上がりそうになったよ！,Ivy,Kevin,1,bomb-like,Ivy,Kevin,___________,"It was so loud, I almost jumped!",The fireworks show ended with a huge bomb-like blast of color.,The|fireworks|show|ended|with|a|huge|bomb-like|blast|of|color.,e1035-a.mp3,e1035-b.mp3,1,user,Kevin.png,right,left
e1036,va0518,bomb,"In history class, we learned about the effects of bombs during the war.",,歴史の授業で、戦時中の爆弾の影響について学んだんだ。,,Ivy,,1,bombs,Ivy,,___________,,"In history class, we learned about the effects of bombs during the war.","In|history|class,|we|learned|about|the|effects|of|bombs|during|the|war.",e1036-a.mp3,,1,user,,right,none
e1037,va0519,effort,I think your effort on this project really shows.,"Thank you, I worked on it for weeks.",このプロジェクトへのあなたの努力が本当に伝わってきますね。,ありがとうございます、何週間もかけて取り組んだんです。,Ruth,Ivy,1,effort,Ruth,Ivy,___________,"Thank you, I worked on it for weeks.",I think your effort on this project really shows.,I|think|your|effort|on|this|project|really|shows.,e1037-a.mp3,e1037-b.mp3,1,05.png,user,left,right
e1038,va0519,effort,It took a lot of effort to finish the marathon.,,マラソンを完走するのに、すごく努力が必要だったよ。,,Ivy,,1,effort,Ivy,,___________,,It took a lot of effort to finish the marathon.,It|took|a|lot|of|effort|to|finish|the|marathon.,e1038-a.mp3,,1,user,,right,none
e1039,va0520,wake,Can you wake me up early tomorrow?,"Sure, I'll set an alarm too.",明日早く起こしてくれる？,うん、アラームもセットしておくね。,Ivy,Kevin,1,wake,Ivy,Kevin,___________,"Sure, I'll set an alarm too.",Can you wake me up early tomorrow?,Can|you|wake|me|up|early|tomorrow?,e1039-a.mp3,e1039-b.mp3,1,user,Kevin.png,right,left
e1040,va0520,wake,I woke up in the middle of the night because of the thunder.,,雷のせいで夜中に目が覚めちゃったんだ。,,Ivy,,1,woke,Ivy,,___________,,I woke up in the middle of the night because of the thunder.,I|woke|up|in|the|middle|of|the|night|because|of|the|thunder.,e1040-a.mp3,,1,user,,right,none
e1041,va0521,possibly,Could you possibly help me with my homework tonight?,"Sure, I'm free after dinner.",今夜、もしかして宿題手伝ってもらえますか？,うん、夕飯の後なら空いてるよ。,Ivy,Kevin,1,possibly,Ivy,Kevin,___________,"Sure, I'm free after dinner.",Could you possibly help me with my homework tonight?,Could|you|possibly|help|me|with|my|homework|tonight?,e1041-a.mp3,e1041-b.mp3,1,user,Kevin.png,right,left
e1042,va0521,possibly,I possibly left my umbrella on the train.,,もしかしたら電車に傘を忘れてきちゃったかもしれない。,,Ivy,,1,possibly,Ivy,,___________,,I possibly left my umbrella on the train.,I|possibly|left|my|umbrella|on|the|train.,e1042-a.mp3,,1,user,,right,none
e1043,va0522,castle,We visited an old castle during our school trip.,"That sounds amazing, did you take a lot of pictures?",修学旅行で古いお城を訪れたんだ。,それはすごいね、写真たくさん撮った？,Ivy,Kevin,1,castle,Ivy,Kevin,___________,"That sounds amazing, did you take a lot of pictures?",We visited an old castle during our school trip.,We|visited|an|old|castle|during|our|school|trip.,e1043-a.mp3,e1043-b.mp3,1,user,Kevin.png,right,left
e1044,va0522,castle,The castle on the hill has a really long history.,,丘の上のあのお城には、本当に長い歴史があるんだ。,,Ivy,,1,castle,Ivy,,___________,,The castle on the hill has a really long history.,The|castle|on|the|hill|has|a|really|long|history.,e1044-a.mp3,,1,user,,right,none
e1045,va0523,take off,Don't forget to take off your shoes before you come inside.,"Oh right, sorry, I almost forgot!",中に入る前に靴脱ぐの忘れないでね。,あ、そうだった、ごめん、忘れるところだった！,Matthew,Ivy,1,take|off,Matthew,Ivy,___________,"Oh right, sorry, I almost forgot!",Don't forget to take off your shoes before you come inside.,Don't|forget|to|take|off|your|shoes|before|you|come|inside.,e1045-a.mp3,e1045-b.mp3,1,Matthew.png,user,left,right
e1046,va0523,take off,The plane took off right on time.,,飛行機はちょうど時間通りに離陸したんだ。,,Ivy,,1,took|off,Ivy,,___________,,The plane took off right on time.,The|plane|took|off|right|on|time.,e1046-a.mp3,,1,user,,right,none
e1047,va0524,heaven,This cake tastes like heaven.,Right? I could eat the whole thing!,このケーキ、天国みたいな味だね。,でしょ？丸ごと食べられちゃいそう！,Ivy,Kevin,1,heaven.,Ivy,Kevin,___________,Right? I could eat the whole thing!,This cake tastes like heaven.,This|cake|tastes|like|heaven.,e1047-a.mp3,e1047-b.mp3,1,user,Kevin.png,right,left
e1048,va0524,heaven,"In the story, the character imagined heaven as a peaceful garden.",,その物語の中で、登場人物は天国を穏やかな庭のように想像していたんだ。,,Ivy,,1,heaven,Ivy,,___________,,"In the story, the character imagined heaven as a peaceful garden.","In|the|story,|the|character|imagined|heaven|as|a|peaceful|garden.",e1048-a.mp3,,1,user,,right,none
e1049,va0525,seem,You seem a little tired today.,"Yeah, I stayed up late finishing my homework.",今日ちょっと疲れてるみたいだね。,うん、宿題終わらせるのに夜更かししちゃったんだ。,Ivy,Kevin,1,seem,Ivy,Kevin,___________,"Yeah, I stayed up late finishing my homework.",You seem a little tired today.,You|seem|a|little|tired|today.,e1049-a.mp3,e1049-b.mp3,1,user,Kevin.png,right,left
e1050,va0525,seem,It seems like it's going to rain soon.,,もうすぐ雨が降りそうな感じだね。,,Ivy,,1,seems,Ivy,,___________,,It seems like it's going to rain soon.,It|seems|like|it's|going|to|rain|soon.,e1050-a.mp3,,1,user,,right,none
e1051,va0526,pain,I have a sharp pain in my ankle after practice.,You should probably put some ice on it.,練習の後、足首に鋭い痛みがあるんだ。,たぶん氷で冷やしたほうがいいよ。,Ivy,Kevin,1,pain,Ivy,Kevin,___________,You should probably put some ice on it.,I have a sharp pain in my ankle after practice.,I|have|a|sharp|pain|in|my|ankle|after|practice.,e1051-a.mp3,e1051-b.mp3,1,user,Kevin.png,right,left
e1052,va0526,pain,She talked about the pain of losing her pet.,,彼女はペットを失った悲しみについて話していたんだ。,,Ivy,,1,pain,Ivy,,___________,,She talked about the pain of losing her pet.,She|talked|about|the|pain|of|losing|her|pet.,e1052-a.mp3,,1,user,,right,none
e1053,va0527,leftover,Can I have the leftover pizza from last night?,"Sure, it's in the fridge.",昨日の夜の残りのピザ食べてもいい？,うん、冷蔵庫に入ってるよ。,Ivy,Matthew,1,leftover,Ivy,Matthew,___________,"Sure, it's in the fridge.",Can I have the leftover pizza from last night?,Can|I|have|the|leftover|pizza|from|last|night?,e1053-a.mp3,e1053-b.mp3,1,user,Matthew.png,right,left
e1054,va0527,leftover,We used the leftover vegetables to make soup.,,残った野菜を使ってスープを作ったんだ。,,Ivy,,1,leftover,Ivy,,___________,,We used the leftover vegetables to make soup.,We|used|the|leftover|vegetables|to|make|soup.,e1054-a.mp3,,1,user,,right,none
e1055,va0528,product,I think this new cleaning product actually works really well.,"Yeah, I noticed the kitchen smells so much better now.",この新しい洗剤、実際すごく効果があると思うな。,うん、キッチンの匂いがすごく良くなった気がする。,Ivy,Kevin,1,product,Ivy,Kevin,___________,"Yeah, I noticed the kitchen smells so much better now.",I think this new cleaning product actually works really well.,I|think|this|new|cleaning|product|actually|works|really|well.,e1055-a.mp3,e1055-b.mp3,1,user,Kevin.png,right,left
e1056,va0528,product,This shampoo is a popular product among students at our school.,,このシャンプーは、うちの学校の生徒の間で人気の商品なんだ。,,Ivy,,1,product,Ivy,,___________,,This shampoo is a popular product among students at our school.,This|shampoo|is|a|popular|product|among|students|at|our|school.,e1056-a.mp3,,1,user,,right,none
e1057,va0529,character,I really like the main character in this anime.,"Same, she's so brave and funny.",このアニメの主人公、本当に好きなんだ。,私も、彼女は勇敢で面白いよね。,Ivy,Kevin,1,character,Ivy,Kevin,___________,"Same, she's so brave and funny.",I really like the main character in this anime.,I|really|like|the|main|character|in|this|anime.,e1057-a.mp3,e1057-b.mp3,1,user,Kevin.png,right,left
e1058,va0529,character,The story focuses on the character's growth over time.,,その物語は、登場人物の時間をかけた成長に焦点を当てているんだ。,,Ivy,,1,character's,Ivy,,___________,,The story focuses on the character's growth over time.,The|story|focuses|on|the|character's|growth|over|time.,e1058-a.mp3,,1,user,,right,none
e1059,va0530,scratch,My cat scratched my arm by accident.,"Ouch, does it still hurt?",うちの猫にうっかり腕引っかかれちゃった。,痛そう、まだ痛む？,Ivy,Kevin,1,scratched,Ivy,Kevin,___________,"Ouch, does it still hurt?",My cat scratched my arm by accident.,My|cat|scratched|my|arm|by|accident.,e1059-a.mp3,e1059-b.mp3,1,user,Kevin.png,right,left
e1060,va0530,scratch,There's a small scratch on the back of my phone.,,スマホの裏側に小さい傷があるんだ。,,Ivy,,1,scratch,Ivy,,___________,,There's a small scratch on the back of my phone.,There's|a|small|scratch|on|the|back|of|my|phone.,e1060-a.mp3,,1,user,,right,none
e1061,va0531,polite,"I think it's important to be polite, even when you disagree.","I completely agree, it makes discussions go so much smoother.",意見が違っても丁寧でいることが大事だと思っています。,本当にそう思います、そのほうが議論もスムーズに進みますよね。,Ivy,Ruth,1,"polite,",Ivy,Ruth,___________,"I completely agree, it makes discussions go so much smoother.","I think it's important to be polite, even when you disagree.","I|think|it's|important|to|be|polite,|even|when|you|disagree.",e1061-a.mp3,e1061-b.mp3,1,user,05.png,right,left
e1062,va0531,polite,She always speaks in a really polite way to everyone.,,彼女はいつも誰に対してもすごく丁寧に話すんだ。,,Ivy,,1,polite,Ivy,,___________,,She always speaks in a really polite way to everyone.,She|always|speaks|in|a|really|polite|way|to|everyone.,e1062-a.mp3,,1,user,,right,none
e1063,va0532,achieve,I want to achieve a personal best in the next race.,"I believe you can do it, you've been training so hard.",次のレースで自己ベストを達成したいと思っています。,きっとできると思いますよ、あんなに一生懸命練習してきたんですから。,Ivy,Ruth,1,achieve,Ivy,Ruth,___________,"I believe you can do it, you've been training so hard.",I want to achieve a personal best in the next race.,I|want|to|achieve|a|personal|best|in|the|next|race.,e1063-a.mp3,e1063-b.mp3,1,user,05.png,right,left
e1064,va0532,achieve,She achieved her goal of finishing the novel by summer.,,彼女は夏までに小説を書き終えるという目標を達成したんだ。,,Ivy,,1,achieved,Ivy,,___________,,She achieved her goal of finishing the novel by summer.,She|achieved|her|goal|of|finishing|the|novel|by|summer.,e1064-a.mp3,,1,user,,right,none
e1065,va0533,recycle,I think our school should recycle more paper and plastic.,"That's a good point, maybe we should suggest it to the student council.",私たちの学校はもっと紙やプラスチックをリサイクルすべきだと思うな。,いい指摘だね、生徒会に提案してみようか。,Ivy,Kevin,1,recycle,Ivy,Kevin,___________,"That's a good point, maybe we should suggest it to the student council.",I think our school should recycle more paper and plastic.,I|think|our|school|should|recycle|more|paper|and|plastic.,e1065-a.mp3,e1065-b.mp3,1,user,Kevin.png,right,left
e1066,va0533,recycle,We recycle all our cans and bottles at home.,,うちでは缶や瓶を全部リサイクルしてるんだ。,,Ivy,,1,recycle,Ivy,,___________,,We recycle all our cans and bottles at home.,We|recycle|all|our|cans|and|bottles|at|home.,e1066-a.mp3,,1,user,,right,none
e1067,va0534,award,She received an award for her painting at the contest.,"That's amazing, she must be so proud!",彼女はコンテストで自分の絵に対して賞をもらったんだ。,それはすごいね、きっとすごく誇らしいだろうね！,Ivy,Kevin,1,award,Ivy,Kevin,___________,"That's amazing, she must be so proud!",She received an award for her painting at the contest.,She|received|an|award|for|her|painting|at|the|contest.,e1067-a.mp3,e1067-b.mp3,1,user,Kevin.png,right,left
e1068,va0534,award,I hope to win an award for my science project this year.,,今年は自由研究で賞を取れたらいいなと思っています。,,Ivy,,1,award,Ivy,,___________,,I hope to win an award for my science project this year.,I|hope|to|win|an|award|for|my|science|project|this|year.,e1068-a.mp3,,1,user,,right,none
e1069,va0535,divorced,"My parents got divorced when I was young, but we're still close.","That must have been hard, but I'm glad you're all close now.",私の両親は私が小さい頃に離婚したけど、今も仲良くしてるんだ。,それは大変だったろうけど、今みんな仲良くしてるならよかったね。,Ivy,Kevin,1,divorced,Ivy,Kevin,___________,"That must have been hard, but I'm glad you're all close now.","My parents got divorced when I was young, but we're still close.","My|parents|got|divorced|when|I|was|young,|but|we're|still|close.",e1069-a.mp3,e1069-b.mp3,1,user,Kevin.png,right,left
e1070,va0535,divorced,Her aunt and uncle are divorced but still friends.,,彼女のおばさんとおじさんは離婚してるけど、今も友達なんだ。,,Ivy,,1,divorced,Ivy,,___________,,Her aunt and uncle are divorced but still friends.,Her|aunt|and|uncle|are|divorced|but|still|friends.,e1070-a.mp3,,1,user,,right,none
e1071,va0536,secondhand,I bought this jacket at a secondhand shop.,"It looks great, you'd never know it's used!",このジャケット、古着屋さんで買ったんだ。,すごくいい感じだね、中古って全然わからないよ！,Ivy,Kevin,1,secondhand,Ivy,Kevin,___________,"It looks great, you'd never know it's used!",I bought this jacket at a secondhand shop.,I|bought|this|jacket|at|a|secondhand|shop.,e1071-a.mp3,e1071-b.mp3,1,user,Kevin.png,right,left
e1072,va0536,secondhand,Buying secondhand clothes is better for the environment.,,古着を買うことは、環境にとってもいいことなんだよね。,,Ivy,,1,secondhand,Ivy,,___________,,Buying secondhand clothes is better for the environment.,Buying|secondhand|clothes|is|better|for|the|environment.,e1072-a.mp3,,1,user,,right,none
e1073,va0537,addicted,I think I'm getting a little addicted to this game.,"Same, I've played it every day this week.",このゲーム、ちょっと病みつきになってきちゃった気がする。,私も、今週毎日やってるよ。,Ivy,Kevin,1,addicted,Ivy,Kevin,___________,"Same, I've played it every day this week.",I think I'm getting a little addicted to this game.,I|think|I'm|getting|a|little|addicted|to|this|game.,e1073-a.mp3,e1073-b.mp3,1,user,Kevin.png,right,left
e1074,va0537,addicted,She's addicted to checking her phone every few minutes.,,彼女は数分おきにスマホをチェックするのがやめられないんだ。,,Ivy,,1,addicted,Ivy,,___________,,She's addicted to checking her phone every few minutes.,She's|addicted|to|checking|her|phone|every|few|minutes.,e1074-a.mp3,,1,user,,right,none
e1075,va0538,past,I think we've learned a lot from our past mistakes.,"I agree, that's how we grow.",私たちは過去の失敗からたくさん学んだと思います。,賛成です、そうやって成長していくんですよね。,Ivy,Ruth,1,past,Ivy,Ruth,___________,"I agree, that's how we grow.",I think we've learned a lot from our past mistakes.,I|think|we've|learned|a|lot|from|our|past|mistakes.,e1075-a.mp3,e1075-b.mp3,1,user,05.png,right,left
e1076,va0538,past,"In the past, this area was covered in forest.",,昔、この辺りは森に覆われていたんだ。,,Ivy,,1,"past,",Ivy,,___________,,"In the past, this area was covered in forest.","In|the|past,|this|area|was|covered|in|forest.",e1076-a.mp3,,1,user,,right,none
e1077,va0539,communicate,I think it's important to communicate clearly during group work.,"Definitely, misunderstandings can slow everything down.",グループワークでは、はっきりコミュニケーションを取ることが大事だと思うな。,確かに、誤解があると全部遅れちゃうもんね。,Ivy,Kevin,1,communicate,Ivy,Kevin,___________,"Definitely, misunderstandings can slow everything down.",I think it's important to communicate clearly during group work.,I|think|it's|important|to|communicate|clearly|during|group|work.,e1077-a.mp3,e1077-b.mp3,1,user,Kevin.png,right,left
e1078,va0539,communicate,We communicate mostly through messages these days.,,最近は、私たちはほとんどメッセージでやり取りしてるんだ。,,Ivy,,1,communicate,Ivy,,___________,,We communicate mostly through messages these days.,We|communicate|mostly|through|messages|these|days.,e1078-a.mp3,,1,user,,right,none
e1079,va0540,basement,We keep all our old boxes in the basement.,Do you ever go down there to look for stuff?,古い箱は全部地下室に置いてあるんだ。,何か探すのに、たまに下に行ったりするの？,Ivy,Kevin,1,basement.,Ivy,Kevin,___________,Do you ever go down there to look for stuff?,We keep all our old boxes in the basement.,We|keep|all|our|old|boxes|in|the|basement.,e1079-a.mp3,e1079-b.mp3,1,user,Kevin.png,right,left
