question_id,arrange_word_id,arrange_word,en1,en2,ja1,ja2,voice1,voice2,included_1or2,highlight_chips,voice1_name,voice2_name,sentence_first_en,sentence_second_en,answer,chips,audio_first,audio_second,audio_auto,icon_first,icon_second,position_first,position_second
e1611,va0806,divorce,My cousin's parents went through a divorce last year.,How is your cousin doing now?,いとこの両親は去年離婚したんです。,いとこさんは今どうしているの？,Ivy,Ruth,1,divorce,Ivy,Ruth,___________,How is your cousin doing now?,My cousin's parents went through a divorce last year.,My|cousin's|parents|went|through|a|divorce|last|year.,e1611-a.mp3,e1611-b.mp3,1,user,05.png,right,left
e1612,va0806,divorce,"After the divorce, my friend sees her dad every weekend.",,離婚のあと、友達は毎週末お父さんに会っているんだ。,,Ivy,,1,"divorce,",Ivy,,___________,,"After the divorce, my friend sees her dad every weekend.","After|the|divorce,|my|friend|sees|her|dad|every|weekend.",e1612-a.mp3,,1,user,,right,none
e1613,va0807,bitter,This coffee is too bitter for me.,Add some milk and try it again.,このコーヒー、私には苦すぎる。,ミルクを足してもう一度飲んでごらん。,Ivy,Matthew,1,bitter,Ivy,Matthew,___________,Add some milk and try it again.,This coffee is too bitter for me.,This|coffee|is|too|bitter|for|me.,e1613-a.mp3,e1613-b.mp3,1,user,Matthew.png,right,left
e1614,va0807,bitter,"The medicine was bitter, but it worked fast.",,薬は苦かったけど、効くのは早かった。,,Ivy,,1,"bitter,",Ivy,,___________,,"The medicine was bitter, but it worked fast.","The|medicine|was|bitter,|but|it|worked|fast.",e1614-a.mp3,,1,user,,right,none
e1615,va0808,complete,Please complete the form before you leave.,Should I write the date as well?,帰る前に用紙を記入してください。,日付も書いたほうがいいですか？,Ruth,Ivy,1,complete,Ruth,Ivy,___________,Should I write the date as well?,Please complete the form before you leave.,Please|complete|the|form|before|you|leave.,e1615-a.mp3,e1615-b.mp3,1,05.png,user,left,right
e1616,va0808,complete,My model ship is finally complete after three months.,,模型の船が3か月かけてついに完成した。,,Kevin,,1,complete,Kevin,,___________,,My model ship is finally complete after three months.,My|model|ship|is|finally|complete|after|three|months.,e1616-a.mp3,,1,Kevin.png,,left,none
e1617,va0809,deliver,They'll deliver the table on Saturday morning.,"I'll be home, so I can open the door.",土曜の朝にテーブルを配達してくれるって。,家にいるから、私がドアを開けるね。,Matthew,Ivy,1,deliver,Matthew,Ivy,___________,"I'll be home, so I can open the door.",They'll deliver the table on Saturday morning.,They'll|deliver|the|table|on|Saturday|morning.,e1617-a.mp3,e1617-b.mp3,1,Matthew.png,user,left,right
e1618,va0809,deliver,I helped deliver the newsletters to every classroom.,,学級だよりを全教室に配るのを手伝った。,,Ivy,,1,deliver,Ivy,,___________,,I helped deliver the newsletters to every classroom.,I|helped|deliver|the|newsletters|to|every|classroom.,e1618-a.mp3,,1,user,,right,none
e1619,va0810,hell,"In the story, the hero walks into hell to save his friend.",Does he make it back out?,物語の中で、主人公は友達を助けに地獄へ入っていくんだ。,無事に戻ってこられるの？,Ivy,Kevin,1,hell,Ivy,Kevin,___________,Does he make it back out?,"In the story, the hero walks into hell to save his friend.","In|the|story,|the|hero|walks|into|hell|to|save|his|friend.",e1619-a.mp3,e1619-b.mp3,1,user,Kevin.png,right,left
e1620,va0810,hell,The old painting shows heaven on one side and hell on the other.,,その古い絵には、片側に天国、もう片側に地獄が描かれている。,,Ivy,,1,hell,Ivy,,___________,,The old painting shows heaven on one side and hell on the other.,The|old|painting|shows|heaven|on|one|side|and|hell|on|the|other.,e1620-a.mp3,,1,user,,right,none
e1621,va0811,crash,My computer crashed right before I saved the file.,That's why I told you to save every few minutes.,保存する直前にパソコンが落ちちゃった。,だから数分ごとに保存しろって言ったんだよ。,Ivy,Matthew,1,crashed,Ivy,Matthew,___________,That's why I told you to save every few minutes.,My computer crashed right before I saved the file.,My|computer|crashed|right|before|I|saved|the|file.,e1621-a.mp3,e1621-b.mp3,1,user,Matthew.png,right,left
e1622,va0811,crash,The plates crashed to the floor when the cat jumped up.,,猫が飛び乗って、お皿が床に落ちて割れた。,,Ivy,,1,crashed,Ivy,,___________,,The plates crashed to the floor when the cat jumped up.,The|plates|crashed|to|the|floor|when|the|cat|jumped|up.,e1622-a.mp3,,1,user,,right,none
e1623,va0812,automatic,Is this door automatic?,"Yes, just stand in front of it.",このドアは自動ですか？,ええ、前に立つだけでいいのよ。,Ivy,Ruth,1,automatic?,Ivy,Ruth,___________,"Yes, just stand in front of it.",Is this door automatic?,Is|this|door|automatic?,e1623-a.mp3,e1623-b.mp3,1,user,05.png,right,left
e1624,va0812,automatic,"After enough practice, the movement becomes automatic.",,十分に練習すると、その動きは自然に体が覚える。,,Ivy,,1,automatic.,Ivy,,___________,,"After enough practice, the movement becomes automatic.","After|enough|practice,|the|movement|becomes|automatic.",e1624-a.mp3,,1,user,,right,none
e1625,va0813,relaxed,You look much more relaxed than last week.,"The exams are over, so I can breathe again.",先週よりずっとリラックスして見えるわね。,試験が終わったので、やっと息ができます。,Ruth,Ivy,1,relaxed,Ruth,Ivy,___________,"The exams are over, so I can breathe again.",You look much more relaxed than last week.,You|look|much|more|relaxed|than|last|week.,e1625-a.mp3,e1625-b.mp3,1,05.png,user,left,right
e1626,va0813,relaxed,I felt relaxed as soon as I took off my shoes.,,靴を脱いだ途端にほっとした。,,Ivy,,1,relaxed,Ivy,,___________,,I felt relaxed as soon as I took off my shoes.,I|felt|relaxed|as|soon|as|I|took|off|my|shoes.,e1626-a.mp3,,1,user,,right,none
e1627,va0814,communication,Good communication starts with listening.,I'll try to listen more before I answer.,よいコミュニケーションは、聞くことから始まります。,答える前にもっと聞くようにします。,Ruth,Ivy,1,communication,Ruth,Ivy,___________,I'll try to listen more before I answer.,Good communication starts with listening.,Good|communication|starts|with|listening.,e1627-a.mp3,e1627-b.mp3,1,05.png,user,left,right
e1628,va0814,communication,Letters were the main communication tool a hundred years ago.,,100年前は、手紙が主な連絡手段でした。,,Ivy,,1,communication,Ivy,,___________,,Letters were the main communication tool a hundred years ago.,Letters|were|the|main|communication|tool|a|hundred|years|ago.,e1628-a.mp3,,1,user,,right,none
e1629,va0815,familiar,"That song sounds familiar, but I can't name it.",It was in the movie we watched.,その曲、聞き覚えがあるけど名前が出てこない。,この前見た映画に出てきたやつだよ。,Ivy,Kevin,1,"familiar,",Ivy,Kevin,___________,It was in the movie we watched.,"That song sounds familiar, but I can't name it.","That|song|sounds|familiar,|but|I|can't|name|it.",e1629-a.mp3,e1629-b.mp3,1,user,Kevin.png,right,left
e1630,va0815,familiar,The streets became familiar after a month of walking them.,,1か月歩いたら、その通りにも慣れてきた。,,Ivy,,1,familiar,Ivy,,___________,,The streets became familiar after a month of walking them.,The|streets|became|familiar|after|a|month|of|walking|them.,e1630-a.mp3,,1,user,,right,none
e1631,va0816,according to,"According to the article, bees can recognize shapes.",That's a good detail for your report.,記事によると、ハチは形を見分けられるそうです。,レポート書くのにいい情報ね。,Ivy,Ruth,1,According|to,Ivy,Ruth,___________,That's a good detail for your report.,"According to the article, bees can recognize shapes.","According|to|the|article,|bees|can|recognize|shapes.",e1631-a.mp3,e1631-b.mp3,1,user,05.png,right,left
e1632,va0816,according to,"According to the schedule, we start at nine.",Then we should leave the house at eight.,予定表によると、9時開始だって。,じゃあ8時に家を出ないとね。,Kevin,Ivy,1,According|to,Kevin,Ivy,___________,Then we should leave the house at eight.,"According to the schedule, we start at nine.","According|to|the|schedule,|we|start|at|nine.",e1632-a.mp3,e1632-b.mp3,1,Kevin.png,user,left,right
e1633,va0817,thinner,Cut the slices thinner so they cook faster.,"Like this, or even thinner?",早く火が通るように、もっと薄く切ってね。,これくらいですか、それとももっと薄く？,Ruth,Ivy,1,thinner,Ruth,Ivy,___________,"Like this, or even thinner?",Cut the slices thinner so they cook faster.,Cut|the|slices|thinner|so|they|cook|faster.,e1633-a.mp3,e1633-b.mp3,1,05.png,user,left,right
e1634,va0817,thinner,The ice near the edge is thinner than it looks.,,端のほうの氷は見た目より薄い。,,Ivy,,1,thinner,Ivy,,___________,,The ice near the edge is thinner than it looks.,The|ice|near|the|edge|is|thinner|than|it|looks.,e1634-a.mp3,,1,user,,right,none
e1635,va0818,least,This is the least expensive option on the menu.,Then that's what I'm getting.,これがメニューで一番安い選択肢だね。,じゃあ僕はそれにする。,Ivy,Kevin,1,least,Ivy,Kevin,___________,Then that's what I'm getting.,This is the least expensive option on the menu.,This|is|the|least|expensive|option|on|the|menu.,e1635-a.mp3,e1635-b.mp3,1,user,Kevin.png,right,left
e1636,va0818,least,At least three people forgot their gym clothes today.,,今日は少なくとも3人が体操服を忘れていた。,,Ivy,,1,least,Ivy,,___________,,At least three people forgot their gym clothes today.,At|least|three|people|forgot|their|gym|clothes|today.,e1636-a.mp3,,1,user,,right,none
e1637,va0819,freezer,Put the ice cream back in the freezer.,One more spoon and I will.,アイスは冷凍庫に戻しておいて。,あと一口食べたら戻すね。,Matthew,Ivy,1,freezer.,Matthew,Ivy,___________,One more spoon and I will.,Put the ice cream back in the freezer.,Put|the|ice|cream|back|in|the|freezer.,e1637-a.mp3,e1637-b.mp3,1,Matthew.png,user,left,right
e1638,va0819,freezer,The freezer was so full that the door wouldn't close.,,冷凍庫がいっぱいで扉が閉まらなかった。,,Ivy,,1,freezer,Ivy,,___________,,The freezer was so full that the door wouldn't close.,The|freezer|was|so|full|that|the|door|wouldn't|close.,e1638-a.mp3,,1,user,,right,none
e1639,va0820,track,Meet me at the track after school.,I'll bring water for both of us.,放課後、トラックで待ち合わせよう。,二人分の水を持っていくね。,Kevin,Ivy,1,track,Kevin,Ivy,___________,I'll bring water for both of us.,Meet me at the track after school.,Meet|me|at|the|track|after|school.,e1639-a.mp3,e1639-b.mp3,1,Kevin.png,user,left,right
e1640,va0820,track,We followed the animal's tracks through the snow.,,雪の上の動物の足跡をたどっていった。,,Ivy,,1,tracks,Ivy,,___________,,We followed the animal's tracks through the snow.,We|followed|the|animal's|tracks|through|the|snow.,e1640-a.mp3,,1,user,,right,none
e1641,va0821,flight,What time does our flight leave?,"Ten fifteen, so we need to be early.",私たちの便は何時発？,10時15分だから、早めに行かないとね。,Ivy,Matthew,1,flight,Ivy,Matthew,___________,"Ten fifteen, so we need to be early.",What time does our flight leave?,What|time|does|our|flight|leave?,e1641-a.mp3,e1641-b.mp3,1,user,Matthew.png,right,left
e1642,va0821,flight,"The flight was smooth, and I slept most of the way.",,飛行機は揺れなくてさ、ほとんど寝てた。,,Ivy,,1,flight,Ivy,,___________,,"The flight was smooth, and I slept most of the way.","The|flight|was|smooth,|and|I|slept|most|of|the|way.",e1642-a.mp3,,1,user,,right,none
e1643,va0822,neither,Neither answer looks right to me.,Let's ask the teacher together.,どちらの答えも正しく見えないんだけど。,一緒に先生に聞こう。,Ivy,Kevin,1,Neither,Ivy,Kevin,___________,Let's ask the teacher together.,Neither answer looks right to me.,Neither|answer|looks|right|to|me.,e1643-a.mp3,e1643-b.mp3,1,user,Kevin.png,right,left
e1644,va0822,neither,Neither of my shoes was where I left it.,,靴がどっちも置いた場所になかった。,,Ivy,,1,Neither,Ivy,,___________,,Neither of my shoes was where I left it.,Neither|of|my|shoes|was|where|I|left|it.,e1644-a.mp3,,1,user,,right,none
e1645,va0823,crowd,The crowd cheered when our team scored.,I lost my voice after that.,うちのチームが得点したとき、観客が歓声をあげた。,あのあと声が出なくなったよ。,Ivy,Kevin,1,crowd,Ivy,Kevin,___________,I lost my voice after that.,The crowd cheered when our team scored.,The|crowd|cheered|when|our|team|scored.,e1645-a.mp3,e1645-b.mp3,1,user,Kevin.png,right,left
e1646,va0823,crowd,I lost my brother in the crowd for a minute.,,人混みで1分だけ弟を見失った。,,Ivy,,1,crowd,Ivy,,___________,,I lost my brother in the crowd for a minute.,I|lost|my|brother|in|the|crowd|for|a|minute.,e1646-a.mp3,,1,user,,right,none
e1647,va0824,prize,The first prize is a trip to the science museum.,Now I really want to win.,1等賞は科学館への招待です。,これは本気で勝ちたい。,Ruth,Ivy,1,prize,Ruth,Ivy,___________,Now I really want to win.,The first prize is a trip to the science museum.,The|first|prize|is|a|trip|to|the|science|museum.,e1647-a.mp3,e1647-b.mp3,1,05.png,user,left,right
e1648,va0824,prize,I won a small prize at the festival game.,,お祭りのゲームでちょっとした景品を当てた。,,Kevin,,1,prize,Kevin,,___________,,I won a small prize at the festival game.,I|won|a|small|prize|at|the|festival|game.,e1648-a.mp3,,1,Kevin.png,,left,none
e1649,va0825,relax,"Relax, you have plenty of time before the train.",I always worry about being late.,落ち着いて、電車までまだ時間はたっぷりあるよ。,遅れるのがいつも心配なんだ。,Matthew,Ivy,1,"Relax,",Matthew,Ivy,___________,I always worry about being late.,"Relax, you have plenty of time before the train.","Relax,|you|have|plenty|of|time|before|the|train.",e1649-a.mp3,e1649-b.mp3,1,Matthew.png,user,left,right
e1650,va0825,relax,I relax by drawing for twenty minutes before bed.,,寝る前に20分絵を描くとリラックスできる。,,Ivy,,1,relax,Ivy,,___________,,I relax by drawing for twenty minutes before bed.,I|relax|by|drawing|for|twenty|minutes|before|bed.,e1650-a.mp3,,1,user,,right,none
e1651,va0826,comic,Can I borrow the next comic in the series?,"Sure, but please don't fold the pages.",そのシリーズの次の漫画、借りてもいい？,いいよ、でもページを折らないでね。,Ivy,Kevin,1,comic,Ivy,Kevin,___________,"Sure, but please don't fold the pages.",Can I borrow the next comic in the series?,Can|I|borrow|the|next|comic|in|the|series?,e1651-a.mp3,e1651-b.mp3,1,user,Kevin.png,right,left
e1652,va0826,comic,I drew a short comic about my cat for the class paper.,,学級新聞に、うちの猫の短い漫画を描いた。,,Ivy,,1,comic,Ivy,,___________,,I drew a short comic about my cat for the class paper.,I|drew|a|short|comic|about|my|cat|for|the|class|paper.,e1652-a.mp3,,1,user,,right,none
e1653,va0827,formal,Should I use formal language in this email?,"Yes, since you're writing to a teacher.",このメールでは丁寧な言葉を使うべきですか？,ええ、先生に書くのだからね。,Ivy,Ruth,1,formal,Ivy,Ruth,___________,"Yes, since you're writing to a teacher.",Should I use formal language in this email?,Should|I|use|formal|language|in|this|email?,e1653-a.mp3,e1653-b.mp3,1,user,05.png,right,left
e1654,va0827,formal,"The ceremony is formal, so we wear our uniforms.",,式は正式なものなので、制服を着ていく。,,Ivy,,1,"formal,",Ivy,,___________,,"The ceremony is formal, so we wear our uniforms.","The|ceremony|is|formal,|so|we|wear|our|uniforms.",e1654-a.mp3,,1,user,,right,none
e1655,va0828,marriage,My sister is planning her marriage for next spring.,"How exciting, will you be part of it?",姉が来年の春の結婚の準備をしています。,素敵ね、あなたも参加するの？,Ivy,Ruth,1,marriage,Ivy,Ruth,___________,"How exciting, will you be part of it?",My sister is planning her marriage for next spring.,My|sister|is|planning|her|marriage|for|next|spring.,e1655-a.mp3,e1655-b.mp3,1,user,05.png,right,left
e1656,va0828,marriage,My grandparents' marriage has lasted fifty years.,,祖父母の結婚生活は50年続いている。,,Ivy,,1,marriage,Ivy,,___________,,My grandparents' marriage has lasted fifty years.,My|grandparents'|marriage|has|lasted|fifty|years.,e1656-a.mp3,,1,user,,right,none
e1657,va0829,blind,The museum has maps that blind visitors can touch.,That's a really thoughtful idea.,その博物館には、目の見えない方が触れる地図があります。,とても思いやりのある工夫ですね。,Ruth,Ivy,1,blind,Ruth,Ivy,___________,That's a really thoughtful idea.,The museum has maps that blind visitors can touch.,The|museum|has|maps|that|blind|visitors|can|touch.,e1657-a.mp3,e1657-b.mp3,1,05.png,user,left,right
e1658,va0829,blind,The bright sun left me blind for a second.,,まぶしい太陽で一瞬何も見えなくなった。,,Ivy,,1,blind,Ivy,,___________,,The bright sun left me blind for a second.,The|bright|sun|left|me|blind|for|a|second.,e1658-a.mp3,,1,user,,right,none
e1659,va0830,event,Which event are you joining on sports day?,"The relay, if they let me.",体育祭はどの種目に出るの？,リレー。出してもらえたらね。,Kevin,Ivy,1,event,Kevin,Ivy,___________,"The relay, if they let me.",Which event are you joining on sports day?,Which|event|are|you|joining|on|sports|day?,e1659-a.mp3,e1659-b.mp3,1,Kevin.png,user,left,right
e1660,va0830,event,The event was canceled because of the typhoon.,,台風のせいで行事が中止になった。,,Ivy,,1,event,Ivy,,___________,,The event was canceled because of the typhoon.,The|event|was|canceled|because|of|the|typhoon.,e1660-a.mp3,,1,user,,right,none
e1661,va0831,furniture,We're moving the furniture this weekend.,I can carry the small chairs.,今週末に家具を動かすんだ。,小さい椅子なら運べるよ。,Matthew,Ivy,1,furniture,Matthew,Ivy,___________,I can carry the small chairs.,We're moving the furniture this weekend.,We're|moving|the|furniture|this|weekend.,e1661-a.mp3,e1661-b.mp3,1,Matthew.png,user,left,right
e1662,va0831,furniture,The old furniture in that shop is beautiful.,,あの店の古い家具は美しい。,,Ivy,,1,furniture,Ivy,,___________,,The old furniture in that shop is beautiful.,The|old|furniture|in|that|shop|is|beautiful.,e1662-a.mp3,,1,user,,right,none
e1663,va0832,application,Hand in your application by Thursday.,Can I still change my choice after that?,申込書は木曜までに提出してください。,そのあとでも希望を変えられますか？,Ruth,Ivy,1,application,Ruth,Ivy,___________,Can I still change my choice after that?,Hand in your application by Thursday.,Hand|in|your|application|by|Thursday.,e1663-a.mp3,e1663-b.mp3,1,05.png,user,left,right
e1664,va0832,application,I filled out the application three times before it was right.,,申込書を3回書き直して、やっと正しく書けた。,,Ivy,,1,application,Ivy,,___________,,I filled out the application three times before it was right.,I|filled|out|the|application|three|times|before|it|was|right.,e1664-a.mp3,,1,user,,right,none
e1665,va0833,appreciate,I really appreciate your help with my speech.,You did the hard part yourself.,スピーチを手伝ってくださって本当に感謝しています。,いいえ、大変なところはあなたが自分でやったのよ。,Ivy,Ruth,1,appreciate,Ivy,Ruth,___________,You did the hard part yourself.,I really appreciate your help with my speech.,I|really|appreciate|your|help|with|my|speech.,e1665-a.mp3,e1665-b.mp3,1,user,05.png,right,left
e1666,va0833,appreciate,I appreciate quiet mornings more than I did before.,,前より静かな朝のありがたさが分かるようになった。,,Ivy,,1,appreciate,Ivy,,___________,,I appreciate quiet mornings more than I did before.,I|appreciate|quiet|mornings|more|than|I|did|before.,e1666-a.mp3,,1,user,,right,none
e1667,va0834,improve,Your writing has improved a lot this term.,I've been reading every night.,今学期、あなたの作文はとても上達しました。,毎晩本を読んでいるんです。,Ruth,Ivy,1,improved,Ruth,Ivy,___________,I've been reading every night.,Your writing has improved a lot this term.,Your|writing|has|improved|a|lot|this|term.,e1667-a.mp3,e1667-b.mp3,1,05.png,user,left,right
e1668,va0834,improve,I want to improve my serve before the next match.,,次の試合までにサーブを上達させたい。,,Kevin,,1,improve,Kevin,,___________,,I want to improve my serve before the next match.,I|want|to|improve|my|serve|before|the|next|match.,e1668-a.mp3,,1,Kevin.png,,left,none
e1669,va0835,balance,Try to balance study and club activities.,That's harder than it sounds.,勉強と部活のバランスを取るようにしてね。,言うほど簡単じゃないですよ。,Ruth,Ivy,1,balance,Ruth,Ivy,___________,That's harder than it sounds.,Try to balance study and club activities.,Try|to|balance|study|and|club|activities.,e1669-a.mp3,e1669-b.mp3,1,05.png,user,left,right
e1670,va0835,balance,I lost my balance and dropped the whole tray.,,バランスを崩して、お盆ごと落としちゃった。,,Ivy,,1,balance,Ivy,,___________,,I lost my balance and dropped the whole tray.,I|lost|my|balance|and|dropped|the|whole|tray.,e1670-a.mp3,,1,user,,right,none
e1671,va0836,brain,Your brain needs sleep to remember things.,Then I should stop studying at midnight.,物事を覚えるには脳に睡眠が必要です。,じゃあ夜中の勉強はやめたほうがいいですね。,Ruth,Ivy,1,brain,Ruth,Ivy,___________,Then I should stop studying at midnight.,Your brain needs sleep to remember things.,Your|brain|needs|sleep|to|remember|things.,e1671-a.mp3,e1671-b.mp3,1,05.png,user,left,right
e1672,va0836,brain,The human brain uses a lot of energy for its size.,,人間の脳は、大きさのわりに多くのエネルギーを使います。,,Ivy,,1,brain,Ivy,,___________,,The human brain uses a lot of energy for its size.,The|human|brain|uses|a|lot|of|energy|for|its|size.,e1672-a.mp3,,1,user,,right,none
e1673,va0837,label,Check the label before you buy it.,It says there are nuts inside.,買う前にラベルを確認して。,ナッツが入っているって書いてある。,Matthew,Ivy,1,label,Matthew,Ivy,___________,It says there are nuts inside.,Check the label before you buy it.,Check|the|label|before|you|buy|it.,e1673-a.mp3,e1673-b.mp3,1,Matthew.png,user,left,right
e1674,va0837,label,I put a label on every box so we know what's inside.,,中身が分かるように、箱全部にラベルを貼った。,,Ivy,,1,label,Ivy,,___________,,I put a label on every box so we know what's inside.,I|put|a|label|on|every|box|so|we|know|what's|inside.,e1674-a.mp3,,1,user,,right,none
e1675,va0838,match,Our match starts at two on Sunday.,I'll come and cheer for you.,うちの試合は日曜の2時からだよ。,応援しに行くね。,Kevin,Ivy,1,match,Kevin,Ivy,___________,I'll come and cheer for you.,Our match starts at two on Sunday.,Our|match|starts|at|two|on|Sunday.,e1675-a.mp3,e1675-b.mp3,1,Kevin.png,user,left,right
e1676,va0838,match,"These socks don't match, but nobody noticed.",,この靴下、左右そろっていないけど誰も気づかなかった。,,Ivy,,1,"match,",Ivy,,___________,,"These socks don't match, but nobody noticed.","These|socks|don't|match,|but|nobody|noticed.",e1676-a.mp3,,1,user,,right,none
e1677,va0839,look after,Could you look after your brother for an hour?,"Okay, but he has to follow my rules.",1時間、弟の面倒を見てくれる？,いいよ、でも私のルールに従ってもらうからね。,Matthew,Ivy,1,look|after,Matthew,Ivy,___________,"Okay, but he has to follow my rules.",Could you look after your brother for an hour?,Could|you|look|after|your|brother|for|an|hour?,e1677-a.mp3,e1677-b.mp3,1,Matthew.png,user,left,right
e1678,va0839,look after,I look after the class rabbit every Tuesday.,,毎週火曜、クラスのうさぎの世話をしている。,,Ivy,,1,look|after,Ivy,,___________,,I look after the class rabbit every Tuesday.,I|look|after|the|class|rabbit|every|Tuesday.,e1678-a.mp3,,1,user,,right,none
e1679,va0840,gather,Please gather in the gym at ten.,Should we bring our bags?,10時に体育館に集まってください。,カバンは持っていきますか？,Ruth,Ivy,1,gather,Ruth,Ivy,___________,Should we bring our bags?,Please gather in the gym at ten.,Please|gather|in|the|gym|at|ten.,e1679-a.mp3,e1679-b.mp3,1,05.png,user,left,right
e1680,va0840,gather,We gathered leaves for the art project.,,図工の課題のために葉っぱを集めた。,,Ivy,,1,gathered,Ivy,,___________,,We gathered leaves for the art project.,We|gathered|leaves|for|the|art|project.,e1680-a.mp3,,1,user,,right,none
e1681,va0841,death,The death of the old dog in the story made me cry.,Many readers feel the same about that chapter.,物語の中で老犬が死ぬところで泣いてしまいました。,多くの読者がその章で同じ気持ちになるのよ。,Ivy,Ruth,1,death,Ivy,Ruth,___________,Many readers feel the same about that chapter.,The death of the old dog in the story made me cry.,The|death|of|the|old|dog|in|the|story|made|me|cry.,e1681-a.mp3,e1681-b.mp3,1,user,05.png,right,left
e1682,va0841,death,"The death of my plant was my own fault, I forgot to water it.",,植物を枯らしたのは自分のせい、水をやり忘れたんだ。,,Ivy,,1,death,Ivy,,___________,,"The death of my plant was my own fault, I forgot to water it.","The|death|of|my|plant|was|my|own|fault,|I|forgot|to|water|it.",e1682-a.mp3,,1,user,,right,none
e1683,va0842,neighbor,Our new neighbor brought us some vegetables.,We should take something over too.,新しい隣人が野菜を持ってきてくれたよ。,うちからも何か持っていこうよ。,Matthew,Ivy,1,neighbor,Matthew,Ivy,___________,We should take something over too.,Our new neighbor brought us some vegetables.,Our|new|neighbor|brought|us|some|vegetables.,e1683-a.mp3,e1683-b.mp3,1,Matthew.png,user,left,right
e1684,va0842,neighbor,My neighbor waters my flowers when I'm away.,,留守のあいだ、隣の人が花に水をやってくれる。,,Ivy,,1,neighbor,Ivy,,___________,,My neighbor waters my flowers when I'm away.,My|neighbor|waters|my|flowers|when|I'm|away.,e1684-a.mp3,,1,user,,right,none
e1685,va0843,destroy,Cutting too many trees can destroy an animal's home.,That's why we should plant more.,木を切りすぎると動物のすみかを壊してしまう。,だからもっと植えるべきなんだね。,Ivy,Kevin,1,destroy,Ivy,Kevin,___________,That's why we should plant more.,Cutting too many trees can destroy an animal's home.,Cutting|too|many|trees|can|destroy|an|animal's|home.,e1685-a.mp3,e1685-b.mp3,1,user,Kevin.png,right,left
