question_id,arrange_word_id,arrange_word,en1,en2,ja1,ja2,voice1,voice2,included_1or2,highlight_chips,voice1_name,voice2_name,sentence_first_en,sentence_second_en,answer,chips,audio_first,audio_second,audio_auto,icon_first,icon_second,position_first,position_second
e1811,va0906,bother,"Sorry to bother you, but can you help me with this?","Of course, what do you need?",邪魔してごめん、これ手伝ってくれる？,もちろん、何が必要？,Ivy,Matthew,1,bother,Ivy,Matthew,___________,"Of course, what do you need?","Sorry to bother you, but can you help me with this?","Sorry|to|bother|you,|but|can|you|help|me|with|this?",e1811-a.mp3,e1811-b.mp3,1,user,Matthew.png,right,left
e1812,va0906,bother,The noise doesn't bother me when I wear headphones.,,ヘッドホンをつけていれば、その音は気にならない。,,Kevin,,1,bother,Kevin,,___________,,The noise doesn't bother me when I wear headphones.,The|noise|doesn't|bother|me|when|I|wear|headphones.,e1812-a.mp3,,1,Kevin.png,,left,none
e1813,va0907,essay,Your essay about your grandmother was very moving.,"Thank you, I wrote it three times.",おばあさんについてのあなたの作文はとても感動的でした。,ありがとうございます、3回書き直しました。,Ruth,Ivy,1,essay,Ruth,Ivy,___________,"Thank you, I wrote it three times.",Your essay about your grandmother was very moving.,Your|essay|about|your|grandmother|was|very|moving.,e1813-a.mp3,e1813-b.mp3,1,05.png,user,left,right
e1814,va0907,essay,I have to write a short essay by Monday.,,月曜までに短い作文を書かないといけない。,,Kevin,,1,essay,Kevin,,___________,,I have to write a short essay by Monday.,I|have|to|write|a|short|essay|by|Monday.,e1814-a.mp3,,1,Kevin.png,,left,none
e1815,va0908,garbage,Can you take out the garbage before school?,"Sure, is it the burnable one today?",学校に行く前にゴミを出してくれる？,いいよ、今日は燃えるゴミの日？,Matthew,Ivy,1,garbage,Matthew,Ivy,___________,"Sure, is it the burnable one today?",Can you take out the garbage before school?,Can|you|take|out|the|garbage|before|school?,e1815-a.mp3,e1815-b.mp3,1,Matthew.png,user,left,right
e1816,va0908,garbage,I think we should make less garbage at school events.,,学校の行事で出すゴミをもっと減らすべきだと思う。,,Ivy,,1,garbage,Ivy,,___________,,I think we should make less garbage at school events.,I|think|we|should|make|less|garbage|at|school|events.,e1816-a.mp3,,1,user,,right,none
e1817,va0909,sink,"Put your dishes in the sink, please.",I'll wash them after dinner.,お皿は流しに置いてね。,夕食のあと洗うね。,Matthew,Ivy,1,"sink,",Matthew,Ivy,___________,I'll wash them after dinner.,"Put your dishes in the sink, please.","Put|your|dishes|in|the|sink,|please.",e1817-a.mp3,e1817-b.mp3,1,Matthew.png,user,left,right
e1818,va0909,sink,Why does the stone sink but the leaf floats?,Let's test a few more things and find out.,どうして石は沈むのに、葉っぱは浮くんですか？,もう少しいろいろ試して確かめましょう。,Ivy,Ruth,1,sink,Ivy,Ruth,___________,Let's test a few more things and find out.,Why does the stone sink but the leaf floats?,Why|does|the|stone|sink|but|the|leaf|floats?,e1818-a.mp3,e1818-b.mp3,1,user,05.png,right,left
e1819,va0910,stressful,This week has been so stressful.,At least the tests are over now.,今週はすごくストレスがたまったよ。,でもテストはもう終わったよ。,Ivy,Kevin,1,stressful.,Ivy,Kevin,___________,At least the tests are over now.,This week has been so stressful.,This|week|has|been|so|stressful.,e1819-a.mp3,e1819-b.mp3,1,user,Kevin.png,right,left
e1820,va0910,stressful,Moving to a new school was stressful at first.,,新しい学校に移るのは、最初はストレスだった。,,Ivy,,1,stressful,Ivy,,___________,,Moving to a new school was stressful at first.,Moving|to|a|new|school|was|stressful|at|first.,e1820-a.mp3,,1,user,,right,none
e1821,va0911,without,I can't study without music.,"I'm the opposite, I need silence.",音楽がないと勉強できないんだ。,僕は逆で、静かじゃないとだめ。,Ivy,Kevin,1,without,Ivy,Kevin,___________,"I'm the opposite, I need silence.",I can't study without music.,I|can't|study|without|music.,e1821-a.mp3,e1821-b.mp3,1,user,Kevin.png,right,left
e1822,va0911,without,I left the house without my lunch again.,,またお弁当を持たずに家を出ちゃった。,,Ivy,,1,without,Ivy,,___________,,I left the house without my lunch again.,I|left|the|house|without|my|lunch|again.,e1822-a.mp3,,1,user,,right,none
e1823,va0912,bump,"Sorry, I didn't mean to bump into you.","It's okay, the hallway is crowded.",ごめん、ぶつかるつもりじゃなかった。,大丈夫、廊下が混んでるからね。,Ivy,Kevin,1,bump,Ivy,Kevin,___________,"It's okay, the hallway is crowded.","Sorry, I didn't mean to bump into you.","Sorry,|I|didn't|mean|to|bump|into|you.",e1823-a.mp3,e1823-b.mp3,1,user,Kevin.png,right,left
e1824,va0912,bump,I have a bump on my head from the cupboard door.,,戸棚の扉で頭にこぶができた。,,Ivy,,1,bump,Ivy,,___________,,I have a bump on my head from the cupboard door.,I|have|a|bump|on|my|head|from|the|cupboard|door.,e1824-a.mp3,,1,user,,right,none
e1825,va0913,odd,Isn't it odd that the classroom is empty?,Maybe everyone went to the gym.,教室が空っぽなの、変じゃない？,みんな体育館に行ったのかも。,Ivy,Kevin,1,odd,Ivy,Kevin,___________,Maybe everyone went to the gym.,Isn't it odd that the classroom is empty?,Isn't|it|odd|that|the|classroom|is|empty?,e1825-a.mp3,e1825-b.mp3,1,user,Kevin.png,right,left
e1826,va0913,odd,Is seven an odd number or an even number?,It's an odd number.,7は奇数ですか、偶数ですか？,奇数です。,Ruth,Ivy,1,odd,Ruth,Ivy,___________,It's an odd number.,Is seven an odd number or an even number?,Is|seven|an|odd|number|or|an|even|number?,e1826-a.mp3,e1826-b.mp3,1,05.png,user,left,right
e1827,va0914,exercise,You should get some exercise after sitting all day.,I'll go for a walk after dinner.,一日中座ってたなら、少し運動したほうがいいよ。,夕食のあと散歩に行くね。,Matthew,Ivy,1,exercise,Matthew,Ivy,___________,I'll go for a walk after dinner.,You should get some exercise after sitting all day.,You|should|get|some|exercise|after|sitting|all|day.,e1827-a.mp3,e1827-b.mp3,1,Matthew.png,user,left,right
e1828,va0914,exercise,Please do exercise three on page twenty.,Should we work in pairs?,20ページの練習問題3をやってください。,ペアでやりますか？,Ruth,Ivy,1,exercise,Ruth,Ivy,___________,Should we work in pairs?,Please do exercise three on page twenty.,Please|do|exercise|three|on|page|twenty.,e1828-a.mp3,e1828-b.mp3,1,05.png,user,left,right
e1829,va0915,express,Try to express your feelings in your own words.,That's harder in English than in Japanese.,自分の言葉で気持ちを表現してみて。,日本語より英語のほうが難しいです。,Ruth,Ivy,1,express,Ruth,Ivy,___________,That's harder in English than in Japanese.,Try to express your feelings in your own words.,Try|to|express|your|feelings|in|your|own|words.,e1829-a.mp3,e1829-b.mp3,1,05.png,user,left,right
e1830,va0915,express,I express myself better through drawing than talking.,,話すより絵を描くほうが、自分を表現しやすい。,,Ivy,,1,express,Ivy,,___________,,I express myself better through drawing than talking.,I|express|myself|better|through|drawing|than|talking.,e1830-a.mp3,,1,user,,right,none
e1831,va0916,race,Let's race to the corner!,"You're on, but no cheating this time.",角まで競走しよう！,受けて立つよ、でも今回はズルなしね。,Kevin,Ivy,1,race,Kevin,Ivy,___________,"You're on, but no cheating this time.",Let's race to the corner!,Let's|race|to|the|corner!,e1831-a.mp3,e1831-b.mp3,1,Kevin.png,user,left,right
e1832,va0916,race,I came in second in the school race.,,校内のレースで2位になった。,,Kevin,,1,race.,Kevin,,___________,,I came in second in the school race.,I|came|in|second|in|the|school|race.,e1832-a.mp3,,1,Kevin.png,,left,none
e1833,va0917,toothpick,How do I know if the cake is done?,"Put a toothpick in the middle, and if it's clean, it's ready.",ケーキが焼けたかどうか、どうやって分かるの？,真ん中につまようじを刺して、何もつかなければできあがりだよ。,Ivy,Matthew,2,toothpick,Ivy,Matthew,How do I know if the cake is done?,___________,"Put a toothpick in the middle, and if it's clean, it's ready.","Put|a|toothpick|in|the|middle,|and|if|it's|clean,|it's|ready.",e1833-a.mp3,e1833-b.mp3,1,user,Matthew.png,right,left
e1834,va0917,toothpick,We built a tiny bridge out of toothpicks for science class.,,理科の授業で、つまようじで小さな橋を作った。,,Ivy,,1,toothpicks,Ivy,,___________,,We built a tiny bridge out of toothpicks for science class.,We|built|a|tiny|bridge|out|of|toothpicks|for|science|class.,e1834-a.mp3,,1,user,,right,none
e1835,va0918,careless,I lost points for careless mistakes again.,Check your answers once before you hand them in.,またケアレスミスで点を落としました。,出す前に一度答えを見直してね。,Ivy,Ruth,1,careless,Ivy,Ruth,___________,Check your answers once before you hand them in.,I lost points for careless mistakes again.,I|lost|points|for|careless|mistakes|again.,e1835-a.mp3,e1835-b.mp3,1,user,05.png,right,left
e1836,va0918,careless,I was careless and left my bike unlocked.,,うっかりして自転車に鍵をかけ忘れた。,,Kevin,,1,careless,Kevin,,___________,,I was careless and left my bike unlocked.,I|was|careless|and|left|my|bike|unlocked.,e1836-a.mp3,,1,Kevin.png,,left,none
e1837,va0919,control,Who has the remote control?,It's under the sofa cushion.,リモコン誰が持ってる？,ソファのクッションの下だよ。,Ivy,Kevin,1,control?,Ivy,Kevin,___________,It's under the sofa cushion.,Who has the remote control?,Who|has|the|remote|control?,e1837-a.mp3,e1837-b.mp3,1,user,Kevin.png,right,left
e1838,va0919,control,Take a deep breath and try to control your nerves.,,深呼吸して、緊張をコントロールしてみましょう。,,Ruth,,1,control,Ruth,,___________,,Take a deep breath and try to control your nerves.,Take|a|deep|breath|and|try|to|control|your|nerves.,e1838-a.mp3,,1,05.png,,left,none
e1839,va0920,introduce,Could you introduce yourself to the new students?,"Sure, should I say my hobbies too?",新入生に自己紹介してもらえる？,はい、趣味も言ったほうがいいですか？,Ruth,Ivy,1,introduce,Ruth,Ivy,___________,"Sure, should I say my hobbies too?",Could you introduce yourself to the new students?,Could|you|introduce|yourself|to|the|new|students?,e1839-a.mp3,e1839-b.mp3,1,05.png,user,left,right
e1840,va0920,introduce,I want to introduce my favorite book to the class.,,お気に入りの本をクラスに紹介したい。,,Ivy,,1,introduce,Ivy,,___________,,I want to introduce my favorite book to the class.,I|want|to|introduce|my|favorite|book|to|the|class.,e1840-a.mp3,,1,user,,right,none
e1841,va0921,government,The government decides how tax money is used.,So they decide how much goes to schools?,税金の使い道は政府が決めます。,じゃあ学校にいくら使うかも決めるんですか？,Ruth,Ivy,1,government,Ruth,Ivy,___________,So they decide how much goes to schools?,The government decides how tax money is used.,The|government|decides|how|tax|money|is|used.,e1841-a.mp3,e1841-b.mp3,1,05.png,user,left,right
e1842,va0921,government,I think the government should build more bike lanes.,,政府はもっと自転車レーンを作るべきだと思う。,,Ivy,,1,government,Ivy,,___________,,I think the government should build more bike lanes.,I|think|the|government|should|build|more|bike|lanes.,e1842-a.mp3,,1,user,,right,none
e1843,va0922,energy,Where do you get all that energy?,"Breakfast, I guess.",そんな元気、どこから出てくるの？,朝ごはんかな。,Matthew,Ivy,1,energy?,Matthew,Ivy,___________,"Breakfast, I guess.",Where do you get all that energy?,Where|do|you|get|all|that|energy?,e1843-a.mp3,e1843-b.mp3,1,Matthew.png,user,left,right
e1844,va0922,energy,Solar energy is clean and never runs out.,,太陽エネルギーはクリーンで、なくなることがありません。,,Ivy,,1,energy,Ivy,,___________,,Solar energy is clean and never runs out.,Solar|energy|is|clean|and|never|runs|out.,e1844-a.mp3,,1,user,,right,none
e1845,va0923,temperature,Let me check your temperature.,I feel a little warm.,熱を測ってみよう。,ちょっと熱っぽい。,Matthew,Ivy,1,temperature.,Matthew,Ivy,___________,I feel a little warm.,Let me check your temperature.,Let|me|check|your|temperature.,e1845-a.mp3,e1845-b.mp3,1,Matthew.png,user,left,right
e1846,va0923,temperature,The temperature dropped quickly after the sun went down.,,日が沈むと気温が急に下がった。,,Ivy,,1,temperature,Ivy,,___________,,The temperature dropped quickly after the sun went down.,The|temperature|dropped|quickly|after|the|sun|went|down.,e1846-a.mp3,,1,user,,right,none
e1847,va0924,alarm,My alarm didn't go off this morning!,That's why you ran into class.,今朝、目覚ましが鳴らなかったの！,だから教室に走って入ってきたんだね。,Ivy,Kevin,1,alarm,Ivy,Kevin,___________,That's why you ran into class.,My alarm didn't go off this morning!,My|alarm|didn't|go|off|this|morning!,e1847-a.mp3,e1847-b.mp3,1,user,Kevin.png,right,left
e1848,va0924,alarm,"When the fire alarm rings, walk to the field quietly.",Should we take our bags?,火災報知器が鳴ったら、静かにグラウンドへ歩いてください。,カバンは持っていきますか？,Ruth,Ivy,1,alarm,Ruth,Ivy,___________,Should we take our bags?,"When the fire alarm rings, walk to the field quietly.","When|the|fire|alarm|rings,|walk|to|the|field|quietly.",e1848-a.mp3,e1848-b.mp3,1,05.png,user,left,right
e1849,va0925,century,This temple was built in the twelfth century.,That's almost nine hundred years ago!,このお寺は12世紀に建てられました。,900年くらい前ですね！,Ruth,Ivy,1,century.,Ruth,Ivy,___________,That's almost nine hundred years ago!,This temple was built in the twelfth century.,This|temple|was|built|in|the|twelfth|century.,e1849-a.mp3,e1849-b.mp3,1,05.png,user,left,right
e1850,va0925,century,Life changed a lot during the last century.,,前世紀の間に、生活は大きく変わりました。,,Ivy,,1,century.,Ivy,,___________,,Life changed a lot during the last century.,Life|changed|a|lot|during|the|last|century.,e1850-a.mp3,,1,user,,right,none
e1851,va0926,importance,Today we'll talk about the importance of sleep.,I really need this lesson.,今日は睡眠の大切さについて話します。,私にとても必要な授業です。,Ruth,Ivy,1,importance,Ruth,Ivy,___________,I really need this lesson.,Today we'll talk about the importance of sleep.,Today|we'll|talk|about|the|importance|of|sleep.,e1851-a.mp3,e1851-b.mp3,1,05.png,user,left,right
e1852,va0926,importance,I finally understood the importance of saving money.,,お金を貯める大切さがやっと分かった。,,Ivy,,1,importance,Ivy,,___________,,I finally understood the importance of saving money.,I|finally|understood|the|importance|of|saving|money.,e1852-a.mp3,,1,user,,right,none
e1853,va0927,community,The community center is looking for volunteers.,I'd like to help on weekends.,地域センターがボランティアを募集しています。,週末に手伝いたいです。,Ruth,Ivy,1,community,Ruth,Ivy,___________,I'd like to help on weekends.,The community center is looking for volunteers.,The|community|center|is|looking|for|volunteers.,e1853-a.mp3,e1853-b.mp3,1,05.png,user,left,right
e1854,va0927,community,A strong community helps people in hard times.,,強い地域のつながりは、困ったときに人を助けます。,,Ivy,,1,community,Ivy,,___________,,A strong community helps people in hard times.,A|strong|community|helps|people|in|hard|times.,e1854-a.mp3,,1,user,,right,none
e1855,va0928,get rid of,We need to get rid of these old boxes.,Can I keep one for my art supplies?,この古い箱を処分しないとね。,画材用に1個もらってもいい？,Matthew,Ivy,1,get|rid|of,Matthew,Ivy,___________,Can I keep one for my art supplies?,We need to get rid of these old boxes.,We|need|to|get|rid|of|these|old|boxes.,e1855-a.mp3,e1855-b.mp3,1,Matthew.png,user,left,right
e1856,va0928,get rid of,I finally got rid of my bad habit of staying up late.,,夜更かしの悪い癖をやっと直せた。,,Ivy,,1,got|rid|of,Ivy,,___________,,I finally got rid of my bad habit of staying up late.,I|finally|got|rid|of|my|bad|habit|of|staying|up|late.,e1856-a.mp3,,1,user,,right,none
e1857,va0929,protect,Wear a hat to protect yourself from the sun.,I'll bring one on the field trip.,日差しから身を守るために帽子をかぶってね。,校外学習に持っていきます。,Ruth,Ivy,1,protect,Ruth,Ivy,___________,I'll bring one on the field trip.,Wear a hat to protect yourself from the sun.,Wear|a|hat|to|protect|yourself|from|the|sun.,e1857-a.mp3,e1857-b.mp3,1,05.png,user,left,right
e1858,va0929,protect,We should protect the forest where the birds live.,,鳥が住む森を守るべきだと思う。,,Ivy,,1,protect,Ivy,,___________,,We should protect the forest where the birds live.,We|should|protect|the|forest|where|the|birds|live.,e1858-a.mp3,,1,user,,right,none
e1859,va0930,medicine,Did you take your medicine after lunch?,"Yes, I just did.",昼ごはんのあと薬飲んだ？,うん、今飲んだよ。,Matthew,Ivy,1,medicine,Matthew,Ivy,___________,"Yes, I just did.",Did you take your medicine after lunch?,Did|you|take|your|medicine|after|lunch?,e1859-a.mp3,e1859-b.mp3,1,Matthew.png,user,left,right
e1860,va0930,medicine,My aunt studies medicine at a university in Osaka.,,おばは大阪の大学で医学を勉強している。,,Ivy,,1,medicine,Ivy,,___________,,My aunt studies medicine at a university in Osaka.,My|aunt|studies|medicine|at|a|university|in|Osaka.,e1860-a.mp3,,1,user,,right,none
e1861,va0931,creative,Your poster is very creative.,"Thank you, I used old magazines.",あなたのポスター、とても独創的ね。,ありがとうございます、古い雑誌を使いました。,Ruth,Ivy,1,creative.,Ruth,Ivy,___________,"Thank you, I used old magazines.",Your poster is very creative.,Your|poster|is|very|creative.,e1861-a.mp3,e1861-b.mp3,1,05.png,user,left,right
e1862,va0931,creative,"My sister is creative, she makes her own clothes.",,姉は創造力があって、自分で服を作るんだ。,,Kevin,,1,"creative,",Kevin,,___________,,"My sister is creative, she makes her own clothes.","My|sister|is|creative,|she|makes|her|own|clothes.",e1862-a.mp3,,1,Kevin.png,,left,none
e1863,va0932,completely,I completely forgot about the quiz today!,"Don't worry, it's only five questions.",今日の小テスト、完全に忘れてた！,大丈夫、5問だけだよ。,Ivy,Kevin,1,completely,Ivy,Kevin,___________,"Don't worry, it's only five questions.",I completely forgot about the quiz today!,I|completely|forgot|about|the|quiz|today!,e1863-a.mp3,e1863-b.mp3,1,user,Kevin.png,right,left
e1864,va0932,completely,The snow completely covered the playground.,,雪が校庭を完全に覆った。,,Ivy,,1,completely,Ivy,,___________,,The snow completely covered the playground.,The|snow|completely|covered|the|playground.,e1864-a.mp3,,1,user,,right,none
e1865,va0933,average,What was the average score on the test?,About seventy points.,テストの平均点は何点でしたか？,70点くらいよ。,Ivy,Ruth,1,average,Ivy,Ruth,___________,About seventy points.,What was the average score on the test?,What|was|the|average|score|on|the|test?,e1865-a.mp3,e1865-b.mp3,1,user,05.png,right,left
e1866,va0933,average,"On average, I sleep about seven hours a night.",,平均すると、一晩に7時間くらい寝ている。,,Kevin,,1,"average,",Kevin,,___________,,"On average, I sleep about seven hours a night.","On|average,|I|sleep|about|seven|hours|a|night.",e1866-a.mp3,,1,Kevin.png,,left,none
e1867,va0934,junk,Your drawer is full of junk.,Those are my treasures!,引き出しがガラクタでいっぱいだね。,それ私の宝物だよ！,Matthew,Ivy,1,junk.,Matthew,Ivy,___________,Those are my treasures!,Your drawer is full of junk.,Your|drawer|is|full|of|junk.,e1867-a.mp3,e1867-b.mp3,1,Matthew.png,user,left,right
e1868,va0934,junk,I try not to eat junk food before dinner.,,夕食前にジャンクフードを食べないようにしている。,,Ivy,,1,junk,Ivy,,___________,,I try not to eat junk food before dinner.,I|try|not|to|eat|junk|food|before|dinner.,e1868-a.mp3,,1,user,,right,none
e1869,va0935,join,Do you want to join our band?,Only if I can play the keyboard.,僕らのバンドに入らない？,キーボードを弾かせてくれるならね。,Kevin,Ivy,1,join,Kevin,Ivy,___________,Only if I can play the keyboard.,Do you want to join our band?,Do|you|want|to|join|our|band?,e1869-a.mp3,e1869-b.mp3,1,Kevin.png,user,left,right
e1870,va0935,join,I joined the volunteer club last spring.,,去年の春にボランティア部に入った。,,Ivy,,1,joined,Ivy,,___________,,I joined the volunteer club last spring.,I|joined|the|volunteer|club|last|spring.,e1870-a.mp3,,1,user,,right,none
e1871,va0936,form,Please fill out this form and bring it back.,Do my parents need to sign it?,この用紙に記入して持ってきてください。,親のサインは必要ですか？,Ruth,Ivy,1,form,Ruth,Ivy,___________,Do my parents need to sign it?,Please fill out this form and bring it back.,Please|fill|out|this|form|and|bring|it|back.,e1871-a.mp3,e1871-b.mp3,1,05.png,user,left,right
e1872,va0936,form,The clouds formed the shape of a rabbit.,,雲がうさぎの形になった。,,Ivy,,1,formed,Ivy,,___________,,The clouds formed the shape of a rabbit.,The|clouds|formed|the|shape|of|a|rabbit.,e1872-a.mp3,,1,user,,right,none
e1873,va0937,realize,I didn't realize it was already six o'clock.,Time goes fast when we're having fun.,もう6時だって気づかなかった。,楽しいと時間が経つのは早いね。,Ivy,Kevin,1,realize,Ivy,Kevin,___________,Time goes fast when we're having fun.,I didn't realize it was already six o'clock.,I|didn't|realize|it|was|already|six|o'clock.,e1873-a.mp3,e1873-b.mp3,1,user,Kevin.png,right,left
e1874,va0937,realize,I realized I had the wrong textbook when class started.,,授業が始まってから、教科書を間違えたことに気づいた。,,Ivy,,1,realized,Ivy,,___________,,I realized I had the wrong textbook when class started.,I|realized|I|had|the|wrong|textbook|when|class|started.,e1874-a.mp3,,1,user,,right,none
e1875,va0938,clue,Can you give me a clue?,It's something you use every morning.,ヒントちょうだい。,毎朝使うものだよ。,Ivy,Kevin,1,clue?,Ivy,Kevin,___________,It's something you use every morning.,Can you give me a clue?,Can|you|give|me|a|clue?,e1875-a.mp3,e1875-b.mp3,1,user,Kevin.png,right,left
e1876,va0938,clue,The detective found the clue under the rug.,,探偵はじゅうたんの下で手がかりを見つけた。,,Ivy,,1,clue,Ivy,,___________,,The detective found the clue under the rug.,The|detective|found|the|clue|under|the|rug.,e1876-a.mp3,,1,user,,right,none
e1877,va0939,gentle,"Be gentle with the rabbit, she's still young.",I'll hold her very carefully.,うさぎには優しくしてね、まだ小さいから。,とても慎重に抱っこします。,Ruth,Ivy,1,gentle,Ruth,Ivy,___________,I'll hold her very carefully.,"Be gentle with the rabbit, she's still young.","Be|gentle|with|the|rabbit,|she's|still|young.",e1877-a.mp3,e1877-b.mp3,1,05.png,user,left,right
e1878,va0939,gentle,A gentle wind came through the window.,,穏やかな風が窓から入ってきた。,,Ivy,,1,gentle,Ivy,,___________,,A gentle wind came through the window.,A|gentle|wind|came|through|the|window.,e1878-a.mp3,,1,user,,right,none
e1879,va0940,cheerful,You sound cheerful today.,I got a new puppy yesterday!,今日は明るい声だね。,昨日子犬が来たんだ！,Ivy,Kevin,1,cheerful,Ivy,Kevin,___________,I got a new puppy yesterday!,You sound cheerful today.,You|sound|cheerful|today.,e1879-a.mp3,e1879-b.mp3,1,user,Kevin.png,right,left
e1880,va0940,cheerful,Our homeroom teacher is always cheerful in the morning.,,担任の先生は朝いつも明るい。,,Ivy,,1,cheerful,Ivy,,___________,,Our homeroom teacher is always cheerful in the morning.,Our|homeroom|teacher|is|always|cheerful|in|the|morning.,e1880-a.mp3,,1,user,,right,none
e1881,va0941,usual,You're home earlier than usual.,The meeting ended early today.,いつもより帰りが早いね。,今日は会議が早く終わったんだ。,Ivy,Matthew,1,usual.,Ivy,Matthew,___________,The meeting ended early today.,You're home earlier than usual.,You're|home|earlier|than|usual.,e1881-a.mp3,e1881-b.mp3,1,user,Matthew.png,right,left
e1882,va0941,usual,"I took the usual path to school, but it was closed.",,いつもの道で学校に行ったら、通行止めだった。,,Ivy,,1,usual,Ivy,,___________,,"I took the usual path to school, but it was closed.","I|took|the|usual|path|to|school,|but|it|was|closed.",e1882-a.mp3,,1,user,,right,none
e1883,va0942,including,"Everyone, including the teachers, will join the run.",I can't wait to see that.,先生も含めて、全員がマラソンに参加します。,それは見るのが楽しみです。,Ruth,Ivy,1,including,Ruth,Ivy,___________,I can't wait to see that.,"Everyone, including the teachers, will join the run.","Everyone,|including|the|teachers,|will|join|the|run.",e1883-a.mp3,e1883-b.mp3,1,05.png,user,left,right
e1884,va0942,including,"Five people came, including my little brother.",,弟を含めて5人来た。,,Ivy,,1,including,Ivy,,___________,,"Five people came, including my little brother.","Five|people|came,|including|my|little|brother.",e1884-a.mp3,,1,user,,right,none
e1885,va0943,swing,Let's go on the swing before it gets dark.,Race you there!,暗くなる前にブランコに乗ろう。,そこまで競走だ！,Ivy,Kevin,1,swing,Ivy,Kevin,___________,Race you there!,Let's go on the swing before it gets dark.,Let's|go|on|the|swing|before|it|gets|dark.,e1885-a.mp3,e1885-b.mp3,1,user,Kevin.png,right,left
e1886,va0943,swing,I need to swing the bat faster to hit the ball.,,ボールを打つにはもっと速くバットを振らないと。,,Kevin,,1,swing,Kevin,,___________,,I need to swing the bat faster to hit the ball.,I|need|to|swing|the|bat|faster|to|hit|the|ball.,e1886-a.mp3,,1,Kevin.png,,left,none
e1887,va0944,code,What's the code for the club room door?,It's written on the back of the schedule.,部室のドアの暗証番号って何？,予定表の裏に書いてあるよ。,Ivy,Kevin,1,code,Ivy,Kevin,___________,It's written on the back of the schedule.,What's the code for the club room door?,What's|the|code|for|the|club|room|door?,e1887-a.mp3,e1887-b.mp3,1,user,Kevin.png,right,left
e1888,va0944,code,I'm learning to write code in my computer club.,,パソコン部でプログラムを書くのを習っている。,,Ivy,,1,code,Ivy,,___________,,I'm learning to write code in my computer club.,I'm|learning|to|write|code|in|my|computer|club.,e1888-a.mp3,,1,user,,right,none
